Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3610	-7157.121	-7440.014	282.8929	0.3992214	349369.9	0.00100067	0.000549315	0.00326767	0.000498559	0.000397995	0.000483755	0.000485128	0.00110212	0.000329785	0.00200265	0.00118215	0.00141037	0.000635871	0.000468093	0.000426999	0.000662771	0.00174283	0.00148024	0.000856404	0.000820906	0.00113639	0.000529364	0.000896801	0.00126273	0.00169958	0.000970091	0.000999202	0.000575864	0.00347369	0.00061401	0.000298647	0.000663498	0.0011914	0.00126922	0.00100819	0.000577376	0.000840093	0.000934822	0.00105715	0.00103158	0.000385534	0.000696304	0.00136527	0.000592017	0.00142568	0.000628576	0.000685078	0.000642944	0.000731172	0.000862929	0.000457807	0.0004629	0.00162211	0.00111923	0.0008640852	0.2069017	0.135252	0.166337	0.0869136	0.178524	0.223302	0.209671	0.05382701	-7.053839	0.99785	0.99945	1.00055	1.00215	0.354674	0.148552	0.151651	0.345123	0.2607287	0.2064484
3620	-7157.673	-7432.513	274.8396	0.3341575	610513.2	0.0016138	0.00139221	0.00353017	0.000681665	0.000641387	0.00107021	0.000376049	0.00183858	0.000874133	0.000665321	0.000766805	0.00041295	0.000633232	0.000754738	0.000961382	0.000313735	0.000973882	0.00206662	0.000950237	0.00107547	0.00174943	0.00157369	0.00051193	0.00110172	0.00150025	0.00129839	0.00119206	0.000498917	0.00100345	0.00226324	0.000887363	0.00129618	0.00280753	0.000606328	0.00135461	0.00184552	0.000603565	0.000428969	0.000684567	0.00140058	0.00104406	0.000449166	0.00127855	0.00085585	0.000440266	0.000674876	0.00116085	0.000967993	0.00108825	0.00142445	0.00115357	0.00170397	0.00289937	0.00117952	0.001031861	0.1102591	0.181014	0.222616	0.139221	0.128114	0.181878	0.147157	0.002967424	-6.876392	0.998374	0.999584	1.00042	1.00163	0.350006	0.149021	0.154758	0.346215	0.1132265	0.02620786
3630	-7153.274	-7433.52	280.2456	0.2970492	90137.87	0.00108884	0.000845379	0.0013205	0.00146899	0.0010924	0.000905969	0.00127385	0.00075149	0.000645802	0.000452741	0.000633396	0.000937069	0.000622977	0.000907428	0.00181262	0.000906795	0.000854297	0.000600418	0.000334849	0.00106865	0.000929668	0.000903127	0.000803818	0.000756379	0.00153231	0.0024183	0.000579809	0.000695237	0.00156905	0.00100588	0.000333841	0.00109847	0.00105872	0.00017273	0.000176834	0.000707151	0.00114568	0.00145037	0.000637409	0.0011284	0.000680073	0.000675845	0.00101269	0.000523706	0.000463796	0.00275593	0.00103932	0.00061904	0.000701442	0.000586388	0.000655454	0.00323544	0.00292751	0.000516727	0.000933788	-0.002963824	0.184838	0.10647	0.142162	0.171853	0.138902	0.255775	0.07131938	-6.976261	0.995769	0.998915	1.00108	1.00424	0.346171	0.14877	0.159122	0.345938	0.06835555	1.043359
3640	-7149.175	-7434.284	285.1082	0.4605971	187247.8	0.000987934	0.000680192	0.002507	0.00140208	0.000706679	0.000775682	0.00082615	0.000660482	0.00040664	0.000288213	0.000251509	0.000313251	0.000530656	0.000690618	0.000649355	0.00115448	0.000930914	0.000789924	0.00321217	0.00138179	0.00125629	0.00102432	0.000343536	0.00103575	0.00104703	0.000558626	0.000742178	0.00103562	0.000688712	0.000499392	0.000478835	0.000471523	0.000530111	0.00126817	0.000307647	0.000419782	0.000835233	0.000410921	0.000598345	0.000932669	0.000741024	0.000276726	0.00136819	0.000371292	0.000765432	0.00239305	0.00100206	0.000667616	0.000486525	0.000507709	0.000711284	0.000826182	0.00497104	0.00155285	0.0007182863	0.04103389	0.145558	0.158956	0.122051	0.164272	0.164672	0.244491	0.00610989	-7.238642	0.997064	0.999248	1.00075	1.00294	0.355724	0.15732	0.156468	0.330489	0.04714378	0.1296012
3650	-7137.195	-7433.869	296.6744	0.2434279	345860.9	0.000548266	0.000811573	0.00228601	0.000589095	0.00100131	0.00119749	0.000434532	0.0010384	0.000542903	0.00024408	0.000737195	0.000505855	0.000408582	0.000428666	0.000620368	0.00164957	0.000461402	0.00133234	0.000910511	0.000710963	0.000245718	0.000504946	0.0010665	0.000552868	0.000830928	0.00106315	0.0011794	0.000352618	0.00119332	0.00168656	0.000270833	0.000741765	0.000577729	0.00111405	0.000809914	0.000390432	0.000270415	0.000616658	0.000640751	0.000686735	0.000501276	0.000500238	0.00111614	0.00107594	0.000808825	0.000378665	0.000795566	0.000421009	0.000465237	0.000387063	0.000734931	0.00142637	0.00224443	0.00084183	0.0006759729	-0.06301836	0.179526	0.14239	0.100455	0.232098	0.0482045	0.297327	0.07990729	-7.299358	0.997839	0.999447	1.00055	1.00216	0.35324	0.154718	0.153583	0.338459	0.01688893	4.731342
3660	-7157.973	-7447.482	289.5093	0.4172586	537814.5	0.000600517	0.000797714	0.00191891	0.000666057	0.000734624	0.00213396	0.000614291	0.000260585	0.000961118	0.000633966	0.000719943	0.000797756	0.000193958	0.00040305	0.000653094	0.00141898	0.00067151	0.000344078	0.000765943	0.00061819	0.00104332	0.000544214	0.000647967	0.000758962	0.000792905	0.000214337	0.000959332	0.00118599	0.000753814	0.000777914	0.000358265	0.000604456	0.000417133	0.000384271	0.000638576	0.00217358	0.000638803	0.000351074	0.000182134	0.000908604	0.000513865	0.000709458	0.0011441	0.0020056	0.000371518	0.00215195	0.00216816	0.000711322	0.000933847	0.000620716	0.000565215	0.000652536	0.000896707	0.000615096	0.0007021811	0.03920915	0.210871	0.151857	0.0862729	0.0890399	0.169592	0.292367	0.1542395	-7.261319	0.998267	0.999557	1.00044	1.00173	0.358579	0.152206	0.155886	0.33333	0.1934486	0.797315
3670	-7159.791	-7442.963	283.1724	0.3528813	117983.1	0.0019105	0.00126509	0.00227517	0.000716239	0.000436731	0.0019208	0.000842524	0.00107636	0.000933799	0.00036295	0.00105651	0.000598348	0.000768401	0.000511096	0.000895587	0.00194088	0.000541339	0.00160464	0.000648949	0.000348541	0.000593815	0.00150413	0.00066051	0.000826112	0.00100149	0.000467164	0.000353219	0.000284583	0.00071095	0.000909582	0.000568132	0.000393871	0.000360355	0.00121075	0.000350444	0.00125257	0.000623195	0.000732978	0.0003819	0.000639504	0.000289554	0.00152236	0.00117422	0.000315573	0.00156141	0.000516691	0.000404675	0.000409485	0.00147574	0.00226937	0.00112352	0.00254023	0.00166433	0.000366328	0.0007437523	-0.00173762	0.173933	0.13821	0.0590956	0.247695	0.170337	0.210729	0.05229395	-7.203802	0.996302	0.999052	1.00094	1.0037	0.35654	0.14176	0.158526	0.343175	0.05055633	1.03437
3680	-7153.116	-7430.872	277.7557	0.434245	70932.3	0.000515248	0.00139297	0.00422988	0.000593013	0.000657101	0.00171127	0.000808366	0.000393967	0.000453047	0.000848845	0.00201515	0.000736659	0.000342386	0.000486368	0.000314914	0.00176137	0.000393941	0.00143977	0.00160792	0.000166103	0.00175698	0.000490962	0.000309688	0.000366382	0.000848104	0.000346035	0.0013115	0.000611709	0.000847413	0.000766878	0.000856927	0.000267966	0.00032121	0.000503667	0.000613413	0.000573921	0.000643971	0.000595537	0.000392529	0.00175953	0.000358977	0.000814175	0.00122736	0.000569298	0.00195472	0.00070611	0.000927796	0.000324752	0.00104143	0.00351821	0.000685195	0.000513793	0.0021052	0.00067758	0.0006984285	-0.3264885	0.15132	0.174867	0.0910332	0.277083	0.197969	0.107727	0.3687642	-7.266678	0.995231	0.998777	1.00121	1.00478	0.344681	0.150168	0.160012	0.345139	0.0422757	8.72284
3690	-7158.543	-7440.93	282.3877	0.390899	503775.2	0.000976371	0.00212456	0.00345663	0.000796352	0.000960504	0.00120783	0.00055236	0.000614221	0.00127679	0.000585248	0.000483445	0.00077278	0.00059821	0.000469763	0.000220556	0.000658116	0.00075797	0.00026391	0.000237892	0.00137272	0.00142348	0.000687825	0.000684611	0.00113779	0.00156101	0.0001882	0.00158781	0.000670362	0.000604589	0.000543005	0.000717406	0.000468818	0.000970355	0.000590752	0.000454818	0.00071922	0.00138335	0.000783977	0.000867201	0.00166952	0.00123099	0.000472811	0.000247312	0.000542585	0.00132988	0.00105357	0.000907043	0.000971598	0.000635762	0.000721994	0.000756879	0.000837115	0.00218766	0.000519167	0.0008232509	0.2220484	0.101268	0.210059	0.0497852	0.27693	0.149368	0.212589	0.06852863	-7.10225	0.99821	0.999542	1.00046	1.00179	0.35373	0.153806	0.151756	0.340708	0.290577	0.2358364
3700	-7167.76	-7438.778	271.0178	0.3534229	49380.09	0.00163472	0.00101339	0.00285667	0.00115359	0.00156763	0.00116337	0.000519617	0.00106604	0.000544542	0.00127094	0.00269436	0.00113517	0.000435279	0.000358555	0.000972086	0.00234246	0.000418736	0.00172362	0.000626408	0.00050805	0.00129181	0.00126727	0.000689885	0.00124955	0.00134161	0.000266569	0.000350839	0.00299081	0.00051114	0.000755747	0.00103168	0.00198442	0.000526713	0.000517838	0.00186844	0.00153887	0.00105117	0.00192502	0.0008348	0.00160738	0.000343466	0.000951685	0.000731344	0.000982968	0.00178257	0.000356418	0.000538744	0.000947248	0.000421265	0.000861576	0.00108341	0.00100609	0.00138618	0.00160412	0.001124295	-0.1961569	0.115638	0.176171	0.165216	0.222426	0.149802	0.170747	0.2127944	-6.790599	0.994286	0.998533	1.00146	1.00573	0.358096	0.154089	0.147422	0.340393	0.01663753	12.79002
3710	-7166.896	-7435.145	268.2497	0.2771463	603724.9	0.00129375	0.000928531	0.00455742	0.00146041	0.000818972	0.000856695	0.00114543	0.000684026	0.000717616	0.000554405	0.00104289	0.000612557	0.00100693	0.00124302	0.000935244	0.00170519	0.000685395	0.00215567	0.000658374	0.00191987	0.000858199	0.00228521	0.000655942	0.00215569	0.00110278	0.00185732	0.000773999	0.0013502	0.000634641	0.000964557	0.000614985	0.000614168	0.00113532	0.00239443	0.00284044	0.000879067	0.00083084	0.00166964	0.000664702	0.00190395	0.00123106	0.00207081	0.000501409	0.000745405	0.0011775	0.000669352	0.000265052	0.00148531	0.000869084	0.000647395	0.00102883	0.00137208	0.00251426	0.00168633	0.001137944	-1.305604	0.159075	0.153569	0.136021	0.278257	0.127617	0.145461	1.316965	-6.778532	0.998365	0.999582	1.00042	1.00164	0.361805	0.14685	0.161399	0.329946	0.01136093	115.9205
3720	-7163.883	-7434.514	270.6316	0.2167405	603255	0.000900321	0.000765192	0.00405584	0.000944241	0.000382642	0.00198964	0.00109484	0.000559124	0.000509835	0.00135766	0.000586928	0.000547363	0.000452907	0.000576486	0.000875272	0.000683517	0.0049431	0.00224752	0.00209241	0.000718135	0.00140906	0.00224257	0.000684241	0.000740601	0.00216223	0.000762751	0.000419622	0.00216221	0.00110141	0.000835129	0.00195826	0.00054903	0.00141468	0.00115078	0.000972975	0.000920106	0.000467501	0.00224867	0.00108563	0.00148217	0.00080732	0.00222946	0.000815309	0.000775908	0.00049839	0.000441579	0.000847158	0.000706193	0.00104454	0.00119633	0.000794967	0.00110508	0.00312479	0.00113139	0.0009986484	0.02660549	0.186755	0.194684	0.171475	0.119644	0.140174	0.187268	0.001590313	-6.909108	0.998364	0.999582	1.00042	1.00164	0.357807	0.152021	0.1554	0.334772	0.02819581	0.05640246
3730	-7151.431	-7434.387	282.9565	0.286888	573503.3	0.000443059	0.000229943	0.00422129	0.000401277	0.00035404	0.000359784	0.000802294	0.00070896	0.000570715	0.000597967	0.000691585	0.000388636	0.000866953	0.00104013	0.000927922	0.000528212	0.000770682	0.000684836	0.00128481	0.000691979	0.000402137	0.00195738	0.000404377	0.000429135	0.000336251	0.000505462	0.000199205	0.000932166	0.000525148	0.0013726	0.000117546	0.000306281	0.00174137	0.000708671	0.00144854	0.000211926	0.000280005	0.000263242	0.000265137	0.00121276	0.000536671	0.000253569	0.000953864	0.000813366	0.00154025	0.000575263	0.0013916	0.000428072	0.000290263	0.000851601	0.000671324	0.00291995	0.0024466	0.000805589	0.0007006786	-0.01606655	0.218712	0.209736	0.0841641	0.134629	0.151011	0.201747	0.01649766	-7.263461	0.998322	0.999571	1.00043	1.00168	0.359895	0.144719	0.157053	0.338333	0.0004311033	38.26845
3740	-7145.152	-7443.545	298.3935	0.5565569	518908.6	0.000838659	0.00052346	0.00261531	0.000301258	0.000488301	0.000823602	0.000809935	0.000209938	0.00114152	0.000639069	0.000287993	0.00143269	0.000523545	0.000677034	0.000832296	0.000621039	0.000667808	0.000551233	0.000432425	0.000443272	0.000591032	0.000791711	0.00173506	0.000631757	0.000727416	0.00025364	0.000786984	0.000722576	0.00116359	0.000607019	0.000532793	0.000506264	0.000496815	0.000378406	0.00108775	0.00100164	0.000170703	0.000647724	0.000857798	0.000676682	0.00098068	0.000181324	0.0010932	0.000552312	0.000432225	0.000588847	0.00126628	0.000324967	0.000508986	0.0011243	0.000953979	0.000561013	0.00250045	0.00047731	0.0006520096	0.01128566	0.2114	0.2347	0.0633722	0.208584	0.0937499	0.188194	0.0001518069	-7.335451	0.998236	0.999549	1.00045	1.00177	0.356418	0.148858	0.151847	0.342877	0.01143747	0.01327278
3750	-7144.337	-7428.226	283.8882	0.3640534	488448.3	0.00131334	0.000598052	0.00368091	0.000713792	0.000426872	0.000465494	0.000235923	0.00136373	0.000367238	0.00082377	0.00146467	0.00143499	0.000789413	0.00107923	0.000340257	0.000294809	0.000447394	0.000487335	0.000323292	0.000357095	0.000671746	0.000354862	0.000183547	0.00116131	0.000852057	0.00114968	0.00168022	0.000250353	0.0013248	0.000484453	0.000752386	0.000274403	0.000798581	0.000293652	0.000394997	0.000756573	0.00104765	0.000970847	0.00027246	0.000808702	0.000510508	0.000810303	0.00169475	0.000486738	0.00163565	0.00033807	0.000517288	0.000737876	0.00102008	0.000927113	0.000452318	0.00275105	0.00242891	0.00034526	0.0006968333	-0.203276	0.15807	0.145466	0.170371	0.186082	0.111876	0.228136	0.2038186	-7.268964	0.998182	0.999535	1.00046	1.00182	0.344463	0.147647	0.157753	0.350137	0.0005426538	375.596
3760	-7154.143	-7436.499	282.3561	0.5181696	791715.9	0.000930153	0.00128395	0.00243604	0.000492078	0.000251769	0.000830261	0.000576249	0.00135184	0.00060425	0.00046108	0.000374887	0.000532209	0.0010688	0.000731698	0.000438301	0.00110268	0.000338799	0.00154551	0.000646197	0.000699332	0.000580748	0.00255903	0.000770198	0.000662957	0.000453936	0.00240558	0.00186847	0.00103263	0.00073824	0.00053463	0.000752528	0.00162565	0.00051455	0.000296578	0.00107996	0.000977209	0.000473332	0.000583554	0.000790603	0.000694866	0.0010323	0.00204294	0.00107661	0.000930326	0.000431427	0.00056561	0.000618903	0.00163961	0.000300101	0.000802096	0.000879406	0.00327128	0.0022566	0.000637189	0.0007804988	0.007349414	0.139828	0.211392	0.1471	0.148452	0.156253	0.196975	0.04787682	-7.155577	0.998572	0.999635	1.00036	1.00143	0.357977	0.151816	0.145619	0.344588	0.05522623	0.8669217
3770	-7148.741	-7431.765	283.0236	0.2679036	426021.8	0.000777004	0.000836291	0.0035058	0.000439263	0.000743852	0.00156577	0.00110335	0.000398304	0.00106977	0.00172876	0.00353979	0.000855327	0.000813127	0.00045185	0.000279888	0.00358777	0.000973945	0.00101936	0.000388204	0.000535573	0.000679658	0.000482267	0.000819692	0.000424553	0.000748055	0.000444246	0.000641549	0.000605294	0.000704347	0.00109999	0.00051841	0.000769389	0.000357063	0.000435258	0.000746261	0.00055169	0.000541099	0.00142859	0.000557175	0.000796586	0.000467755	0.00113358	0.000448314	0.000530961	0.00139445	0.000323144	0.000545346	0.00125443	0.000460074	0.000479061	0.00102471	0.00331439	0.00197869	0.00040797	0.0007420592	-0.004258245	0.19112	0.287673	0.106237	0.131825	0.134743	0.148402	0.06028504	-7.206082	0.998053	0.999502	1.0005	1.00195	0.35713	0.151456	0.151729	0.339685	0.05602679	1.076004
3780	-7151.406	-7427.872	276.4656	0.1980603	997872.5	0.00107741	0.00115679	0.00428374	0.00065779	0.0021267	0.000801879	0.000441943	0.00181911	0.00114254	0.000472509	0.00142628	0.000262763	0.00055868	0.000911614	0.00054352	0.00114081	0.00143495	0.0016482	0.00058756	0.000451541	0.00131446	0.00159615	0.000380806	0.00151344	0.000451721	0.00238403	0.00054832	0.000855767	0.00108826	0.00047326	0.000457055	0.000987013	0.000468427	0.000318242	0.000466753	0.000938608	0.00111098	0.000623954	0.000364022	0.00137867	0.000713816	0.000791209	0.00120426	0.000659926	0.00129097	0.000309916	0.000467159	0.00115584	0.000414159	0.000621604	0.00103535	0.00232196	0.00342792	0.000385697	0.0008315896	-0.01074469	0.3099	0.137975	0.123364	0.103909	0.159179	0.165672	0.09676821	-7.092171	0.998728	0.999675	1.00032	1.00127	0.353012	0.153698	0.150405	0.342884	0.08602351	1.124904
3790	-7162.301	-7442.191	279.89	0.1550038	511981.7	0.000406822	0.00354348	0.0017513	0.00037081	0.000367612	0.00227824	0.000863591	0.000213963	0.000274695	0.000364529	0.000692148	0.000993572	0.00244271	0.000846647	0.000588584	0.000823475	0.000301366	0.000891837	0.000399136	0.000291131	0.000470899	0.00085617	0.00115303	0.000873643	0.000683214	0.000589697	0.000228444	0.000835438	0.00071672	0.000455184	0.000576455	0.0019184	0.00120314	0.00142516	0.000520935	0.000802285	0.000226846	0.000943646	0.000417192	0.00130445	0.000778061	0.00213531	0.00101103	0.000435078	0.00108923	0.000452791	0.00285043	0.000474844	0.000295381	0.000695782	0.000706783	0.000442322	0.00260886	0.000687746	0.0007337072	-0.07960143	0.225808	0.13422	0.0855692	0.22205	0.137589	0.194764	0.1082646	-7.2174	0.998224	0.999546	1.00045	1.00178	0.355735	0.142245	0.149039	0.352981	0.02866319	3.777131
3800	-7140.615	-7426.186	285.5716	0.3213831	186774.4	0.000843424	0.000699305	0.00366199	0.000902742	0.000677009	0.000982553	0.000802785	0.000888978	0.000554851	0.000968495	0.000690308	0.000916941	0.000505796	0.00122927	0.000990995	0.00103121	0.000853008	0.00126281	0.000560708	0.000481257	0.000483036	0.000798545	0.00100781	0.000406931	0.000435533	0.000556286	0.000715332	0.000464873	0.00100425	0.0010564	0.00036066	0.000401298	0.00104128	0.000768918	0.000653285	0.000669638	0.00131901	0.000481373	0.000462803	0.00069287	0.000618529	0.0013143	0.00256611	0.00104101	0.0017206	0.000550573	0.00157613	0.000982714	0.00113267	0.00230177	0.000851343	0.00309992	0.00183915	0.000416034	0.000846687	0.08525021	0.190071	0.149961	0.166073	0.156941	0.161678	0.175276	0.01603277	-7.07418	0.99706	0.999247	1.00075	1.00294	0.351492	0.153322	0.154693	0.340494	0.101283	0.1582968
3810	-7151.213	-7440.841	289.6286	0.1919723	192644.8	0.000443267	0.000510518	0.00134442	0.00174875	0.00203741	0.000708586	0.000565609	0.000903787	0.000312659	0.000356615	0.000500696	0.000750256	0.000547017	0.000969039	0.00106006	0.000613546	0.000726508	0.000353946	0.000368578	0.000613503	0.00235668	0.00102762	0.00102424	0.000755931	0.000749142	0.00200814	0.000673979	0.00133915	0.000552678	0.000704464	0.000835257	0.000572749	0.000432667	0.00100543	0.000474484	0.000896828	0.000887937	0.00153478	0.00114187	0.000605359	0.000609019	0.000507426	0.00111487	0.00101	0.000834242	0.000463208	0.00203981	0.000601609	0.000481918	0.00198471	0.000923042	0.00122981	0.00197913	0.000775548	0.0008136173	-0.02763258	0.104105	0.208699	0.0909611	0.138931	0.224777	0.232526	0.0952934	-7.11402	0.997105	0.999259	1.00074	1.0029	0.355902	0.146461	0.152871	0.344766	0.06766082	1.408399
3820	-7161.116	-7437.966	276.8492	0.210156	363971.5	0.000438168	0.000640293	0.00393317	0.00120454	0.00107957	0.00064938	0.00125909	0.000265414	0.000618058	0.000926009	0.000358234	0.000924536	0.00063851	0.000353515	0.000519916	0.000356486	0.00119109	0.000719274	0.000671984	0.000507448	0.00110601	0.000255952	0.000971228	0.000551578	0.000510006	0.000929445	0.000706165	0.00104621	0.00111194	0.00104662	0.000246006	0.00108486	0.00326881	0.00131003	0.000412957	0.000828737	0.000726346	0.00111612	0.00145946	0.000742631	0.000471605	0.000108553	0.00071117	0.00102694	0.00090031	0.00109988	0.00320107	0.00167606	0.00105716	0.000689857	0.000492541	0.0018457	0.00295002	0.000492035	0.0007673118	-0.01793456	0.219967	0.195966	0.120154	0.0815966	0.281382	0.100934	0.03223283	-7.172617	0.997894	0.999461	1.00054	1.00211	0.353886	0.148147	0.157125	0.340842	0.01429827	2.254316
3830	-7155.159	-7428.093	272.9345	0.3902136	63067.03	0.000719525	0.00197917	0.00427758	0.00116146	0.0019326	0.000291686	0.000454365	0.00161816	0.000877152	0.00123363	0.00141385	0.000746341	0.00131783	0.000515432	0.00132705	0.000629676	0.00106356	0.00129576	0.000770775	0.00139403	0.000855916	0.000936158	0.000416279	0.000763127	0.00104435	0.000645313	0.00108588	0.000873701	0.00128649	0.00102558	0.00127526	0.00148437	0.000261431	0.000147753	0.00101399	0.000718743	0.000614314	0.00130741	0.000467797	0.00144323	0.000610978	0.00139165	0.000560947	0.000818374	0.00227489	0.000795387	0.00233637	0.000276968	0.00105351	0.00103689	0.000499237	0.00207115	0.00097303	0.000429731	0.0008261798	0.1530461	0.112679	0.139325	0.0858012	0.261664	0.162195	0.238336	0.009657837	-7.098698	0.994943	0.998703	1.00129	1.00507	0.351348	0.147085	0.154854	0.346713	0.162704	0.05935833
3840	-7157.045	-7433.863	276.8178	0.1754131	68103.83	0.00134082	0.000477753	0.0036787	0.000635891	0.000718257	0.00117339	0.000363445	0.000589571	0.00108761	0.00103027	0.00129455	0.00113971	0.00137251	0.000727893	0.00176654	0.000750936	0.000475616	0.000690836	0.000640024	0.000221969	0.000256593	0.000758389	0.000510887	0.000390771	0.000944695	0.000268672	0.00125961	0.000390075	0.00138609	0.000481372	0.000577791	0.000768557	0.000494181	0.000718546	0.000716579	0.00102986	0.000376645	0.000857011	0.000202818	0.00134739	0.00120601	0.00169078	0.000454327	0.000811464	0.00179708	0.00130964	0.0017517	0.000363044	0.0010649	0.00283373	0.000846632	0.00185758	0.000412753	0.00028825	0.0008307238	-0.4286674	0.13137	0.160363	0.0705288	0.216445	0.149812	0.271482	0.5314003	-7.093213	0.995133	0.998752	1.00124	1.00487	0.355864	0.148976	0.152526	0.342634	0.1027329	5.172639
3850	-7147.234	-7440.577	293.343	0.2401759	474215.3	0.00127925	0.00100361	0.00163	0.000429602	0.0011453	0.000522602	0.000627605	0.00102519	0.000271257	0.000999242	0.000831013	0.000313994	0.000737177	0.000542269	0.000277635	0.000537889	0.000224266	0.000392192	0.00092878	0.000323745	0.00151202	0.00149549	0.00115256	0.00107862	0.000375274	0.000937136	0.000319905	0.000316844	0.00118262	0.000378897	0.000409436	0.000445135	0.000524576	0.000826067	0.00122506	0.000495914	0.00150872	0.000506094	0.000439077	0.000416298	0.000696788	0.000531021	0.000837045	0.00167199	0.000416526	0.000321876	0.000391772	0.00119205	0.000828925	0.000474251	0.000188864	0.000799744	0.00277211	0.000248802	0.0005679022	-0.1264477	0.275784	0.110923	0.151881	0.12141	0.131015	0.208987	0.1581431	-7.473561	0.998155	0.999528	1.00047	1.00185	0.34746	0.149892	0.153507	0.349141	0.0316954	4.989465
