Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1405	1	-7146.128	-7430.304	284.176	0.1938487	999015.1	0.00244879	0.00110223	0.000795912	0.000667882	0.00063917	0.000690532	0.000556213	0.000329729	0.000591739	0.00063069	0.00353494	0.000511264	0.000329867	0.000415431	0.000528	0.000397839	0.000343962	0.000361954	0.000652159	0.000193325	0.000458218	0.00105538	0.00100822	0.000481398	0.000974346	0.000790768	0.000853944	0.000289065	0.000629047	0.00131087	0.00044195	0.000615537	0.000310114	0.000518273	0.000672064	0.000318221	0.00115409	0.000974517	0.000452411	0.00116583	0.00174459	0.0018399	0.00110537	0.000315065	0.000248202	0.00142978	0.00166331	0.000860543	0.000611228	0.000865023	0.000455817	0.00115537	0.00212043	0.0032792	0.0007167438	0.0252179	0.202511	0.135652	0.11783	0.282193	0.11532	0.146494	0.1193489	-7.240792	0.998729	0.999675	1.00032	1.00127	0.358726	0.155619	0.151669	0.333986	0.1445668	0.8255624
1406	0	-7140.874	-7437.407	296.5328	0.7253623	520201.2	0.000731003	0.000507363	0.000898814	0.000497079	0.000747984	0.00206241	0.000612185	0.00104464	0.00060007	0.00164514	0.000781684	0.00172614	0.00106645	0.00065516	0.00101234	0.000594646	0.000820797	0.00049902	0.000628291	0.0007518	0.000787417	0.000393983	0.000679494	0.000517645	0.000473353	0.000486528	0.00082537	0.00104503	0.000377346	0.000699774	0.000432197	0.00229445	0.000619657	0.000627397	0.00166076	0.00154266	0.000607653	0.000640631	0.000495796	0.000459863	0.000996391	0.000153978	0.000430322	0.000548545	0.00072089	0.000478136	0.000811692	0.000625238	0.000861461	0.000438754	0.000818075	0.00116251	0.000973351	0.00134723	0.0006379618	0.2074256	0.0790286	0.157993	0.0916692	0.201503	0.210135	0.259671	2.786592e-05	-7.357232	0.998238	0.999549	1.00045	1.00176	0.36045	0.145403	0.158434	0.335713	0.2074535	0.0001343237
1407	1	-7148.662	-7429.131	280.4688	0.4619222	590351.2	0.00112611	0.0013444	0.000638181	0.000496737	0.000611119	0.000815556	0.000726982	0.000246909	0.000280115	0.00105363	0.00744149	0.000743411	0.000631918	0.000459257	0.000383067	0.000803857	0.000822522	0.000492613	0.000996804	0.00138845	0.0013442	0.000997641	0.000651304	0.00118003	0.000244839	0.000374323	0.000821743	0.0011594	0.000971475	0.000278899	0.00175738	0.000599793	0.000564819	0.000499756	0.000974649	0.000651752	0.00120285	0.00211154	0.000726063	0.00119646	0.000824157	0.000904648	0.000378948	0.000791904	0.000438621	0.000796615	0.00075709	0.000609538	0.000576441	0.000435437	0.000731406	0.00158833	0.00439786	0.000912123	0.0007529073	0.3420807	0.210457	0.115452	0.0874112	0.299899	0.129386	0.157395	0.03686703	-7.191568	0.998346	0.999577	1.00042	1.00165	0.361066	0.142042	0.156542	0.340351	0.3789478	0.0972879
1408	0	-7165.432	-7435.481	270.0487	0.2166215	902839.1	0.000944169	0.00160906	0.00073832	0.00160284	0.0026937	0.00132999	0.000287929	0.000520779	0.000683179	0.000564755	0.000828249	0.000635422	0.00152529	0.0010503	0.0021126	0.0011584	0.000767319	0.000512933	0.000934983	0.000743047	0.000506647	0.00167202	0.00254669	0.00206473	0.000544307	0.00140759	0.00039634	0.00194965	0.000415963	0.00195867	0.00074398	0.00126969	0.000617837	0.000512367	0.000351129	0.000225175	0.0010876	0.000946356	0.00108456	0.000924203	0.000524842	0.00083425	0.000298058	0.00077371	0.00208042	0.000899979	0.00211881	0.000559966	0.00123818	0.000458398	0.00100561	0.00161753	0.00381935	0.00120241	0.00102318	0.4271411	0.187578	0.191976	0.161062	0.117186	0.147093	0.195105	0.100584	-6.88484	0.998663	0.999658	1.00034	1.00134	0.346625	0.147956	0.159653	0.345765	0.5277251	0.1905992
1409	1	-7151.726	-7436.648	284.9216	0.4237633	179552.6	0.000784804	0.000490146	0.000981898	0.00217863	0.00106707	0.000729322	0.000861412	0.000478702	0.00135398	0.00106397	0.00528319	0.0005642	0.000533137	0.000265675	0.000869798	0.000892947	0.000920074	0.00220341	0.00169461	0.000385309	0.000792853	0.000628183	0.0010913	0.000589976	0.000819571	0.000449462	0.000486466	0.000879692	0.000282002	0.000366176	0.000810511	0.000583842	0.000662592	0.00062769	0.000363634	0.0006965	0.000849792	0.000598749	0.000976883	0.000925453	0.000485745	0.000598866	0.000892382	0.000454278	0.000379752	0.000473616	0.0011395	0.000925038	0.00224175	0.0010269	0.000886674	0.000968195	0.00270179	0.00210146	0.000795938	0.002492674	0.186705	0.127387	0.124586	0.125676	0.230335	0.205311	0.04375852	-7.135989	0.997002	0.999232	1.00076	1.003	0.357618	0.148115	0.151387	0.34288	0.0462512	0.9461057
1410	0	-7155.22	-7432.205	276.9851	0.2233189	491534.5	0.00171315	0.00110972	0.000762044	0.00136894	0.00102719	0.00420657	0.000576172	0.00016867	0.00021011	0.00100397	0.000767414	0.00126897	0.00179526	0.000586601	0.000294323	0.000618726	0.000142853	0.000756462	0.000359526	0.000449969	0.00044686	0.000562991	0.000316809	0.000995683	0.000597667	0.000759946	0.000278824	0.00055487	0.000443874	0.00026507	0.000514489	0.00130501	0.0010487	0.000577865	0.000946391	0.000871451	0.000301484	0.000510735	0.000301382	0.000442555	0.000657965	0.00130328	0.000613027	0.00126421	0.00153575	0.000301102	0.00238894	0.000929837	0.00120339	0.000683976	0.000937113	0.000527031	0.00241211	0.00358463	0.0006661194	-0.009204479	0.178774	0.224296	0.102165	0.0702136	0.141682	0.282869	0.09288826	-7.314042	0.998188	0.999536	1.00046	1.00181	0.353924	0.149968	0.147151	0.348956	0.08368378	1.109991
1411	1	-7159.921	-7433.603	273.682	0.407207	713174.4	0.000982774	0.00125798	0.000779763	0.000461507	0.000180472	0.00101832	0.000334676	0.00112016	0.000471534	0.000699518	0.00272237	0.000490417	0.000852219	0.00042801	0.00067095	0.00155634	0.00057789	0.00159126	0.00087441	0.000726777	0.000304841	0.000829619	0.000980553	0.00121453	0.00209359	0.000586864	0.000511856	0.00111157	0.00131501	0.000569483	0.001567	0.000516697	0.000953554	0.000754809	0.000313573	0.00122858	0.000431739	0.00163162	0.00232369	0.000567929	0.000535277	0.00117511	0.000390787	0.00118787	0.00141971	0.00123691	0.000395364	0.00161233	0.00140213	0.00135952	0.00151365	0.000923453	0.00295126	0.0040085	0.0007945736	-0.1231719	0.173608	0.151715	0.116372	0.138219	0.154842	0.265244	0.1465486	-7.137705	0.998495	0.999615	1.00038	1.00151	0.348438	0.156995	0.149979	0.344588	0.02337673	6.268995
1412	0	-7153.638	-7434.046	280.408	0.3027349	853607.2	0.00125071	0.000653667	0.000849105	0.000840875	0.000948788	0.00276598	0.000265382	0.000278823	0.00190728	0.000600437	0.000305526	0.00106006	0.000419146	0.00115363	0.000363096	0.00100853	0.00155612	0.000598723	0.00110918	0.000525516	0.000695487	0.000953191	0.000769343	0.000707493	0.000658806	0.000498204	0.000722493	0.000331564	0.000441281	0.00126593	0.000789611	0.000466772	0.00120186	0.000687244	0.00107213	0.000924072	0.00126185	0.000638221	0.000326004	0.000400597	0.000447718	0.000586443	0.000551485	0.00224868	0.00102868	0.000196649	0.000698111	0.000508038	0.00042876	0.00248304	0.000132212	0.00093893	0.00433034	0.000788048	0.000813418	-0.2302675	0.186623	0.229105	0.139846	0.187124	0.149446	0.107856	0.2754873	-7.114265	0.998625	0.999648	1.00035	1.00138	0.353979	0.156294	0.152684	0.337043	0.04521974	6.092191
1413	1	-7175.836	-7439.427	263.5908	0.459903	829979.1	0.00186135	0.000576319	0.00184059	0.000468528	0.00308234	0.00115962	0.000684211	0.000560927	0.0011411	0.000980752	0.00257182	0.00278867	0.00115471	0.00125848	0.00158226	0.00171661	0.00165005	0.000551831	0.00164517	0.00172869	0.000653672	0.00120126	0.000701896	0.00373638	0.000845195	0.00108057	0.00085763	0.000938177	0.000964639	0.00144316	0.00173889	0.000875176	0.00176183	0.00185476	0.000565224	0.00194038	0.000581656	0.00110081	0.00160665	0.00108324	0.0017615	0.00246575	0.00181262	0.0013045	0.00125784	0.00170759	0.00197705	0.00071033	0.00489844	0.00101291	0.00282243	0.00108954	0.00126741	0.00184491	0.001284013	0.01327106	0.128274	0.141522	0.103468	0.27668	0.196223	0.153834	0.05894142	-6.657765	0.998605	0.999643	1.00036	1.0014	0.362691	0.149517	0.150504	0.337289	0.07221248	0.8162221
1414	0	-7161.593	-7443.205	281.6125	0.48355	302695.1	0.00176433	0.000981504	0.000995592	0.000591172	0.00188233	0.00264313	0.000679372	0.000705125	0.000378323	0.00155011	0.000929711	0.000700181	0.00174009	0.000688614	0.000540795	0.00126657	0.00118806	0.000925012	0.0018517	0.00056204	0.000477219	0.00136697	0.00207003	0.00072869	0.000835351	0.00100441	0.000469778	0.0006765	0.000577933	0.00139838	0.000952565	0.00057838	0.000846792	0.00087586	0.000873281	0.00108735	0.000641204	0.000556161	0.00089512	0.000723781	0.000555689	0.00107362	0.0010924	0.000775675	0.00255704	0.000639813	0.000290222	0.0016707	0.00244266	0.000331851	0.000913307	0.000404711	0.00180083	0.00176235	0.0008484142	-0.06230168	0.194245	0.157915	0.0767606	0.295351	0.0939755	0.181753	0.09852501	-7.072142	0.997691	0.999409	1.00059	1.00231	0.338036	0.138875	0.159018	0.364072	0.03622334	2.719932
1415	1	-7144.255	-7429.794	285.5386	0.1166096	479815	0.00113851	0.000452926	0.000379411	0.000653597	0.00168475	0.000932254	0.000843995	0.00088166	0.000630317	0.000405245	0.00351833	0.00096244	0.000764212	0.000709752	0.000631893	0.000188615	0.000804238	0.00359267	0.000476381	0.00063577	0.000300115	0.000418032	0.000307114	0.000857952	0.00076317	0.000311931	0.000157911	0.000383342	0.00127233	0.000799092	0.000543327	0.00105799	0.000356009	0.000438662	0.000368074	0.000871433	0.000302632	0.00127849	0.000969382	0.000825418	0.00267387	0.000704914	0.00124318	0.000832221	0.000746015	0.00104276	0.000933969	0.00111478	0.000765737	0.000468421	0.000941421	0.000548659	0.00164319	0.00110791	0.0006520119	0.08307021	0.212337	0.157574	0.0921349	0.282945	0.149438	0.105571	0.03161401	-7.335448	0.998166	0.999531	1.00047	1.00184	0.354142	0.143266	0.146854	0.355738	0.1146842	0.2756614
1416	0	-7160.851	-7435.666	274.8153	0.3417632	635325.6	0.000719636	0.00169894	0.00119183	0.000545274	0.0014261	0.0031793	0.000161392	0.00166202	0.000639227	0.000690815	0.000823244	0.000417966	0.00169032	0.00108267	0.000799388	0.000496662	0.00160876	0.000305183	0.00141502	0.00177949	0.000714657	0.00135357	0.000645033	0.00132409	0.000374093	0.000436376	0.000737346	0.000418475	0.000440245	0.00145846	0.000851441	0.00101305	0.000468721	0.000352922	0.0010899	0.000650966	0.00102846	0.00137501	0.000543474	0.000972396	0.00102799	0.00157571	0.000365398	0.00220966	0.00273299	0.000269341	0.00127115	0.00124474	0.00119778	0.000586067	0.000531231	0.000364013	0.00210139	0.00144852	0.0008400839	0.2154278	0.189166	0.176661	0.12216	0.225	0.105131	0.181883	0.03886335	-7.082009	0.998406	0.999592	1.00041	1.0016	0.347166	0.152976	0.161864	0.337994	0.2542911	0.1528302
1417	1	-7157.369	-7430.179	272.8101	0.2019783	857910.2	0.00119374	0.000904639	0.000470396	0.000606654	0.000763255	0.00229701	0.000380559	0.00046293	0.00043055	0.00211538	0.00332487	0.00211213	0.00123773	0.000837561	0.00166428	0.000854019	0.000558268	0.00302071	0.000619011	0.00057807	0.000382757	0.00101259	0.000434704	0.000794733	0.000810283	0.00104604	0.00155876	0.000819788	0.00134783	0.00107262	0.000755446	0.00116558	0.000349426	0.000490413	0.00205232	0.000753937	0.00090001	0.00205855	0.00110069	0.000616317	0.00193935	0.00081268	0.000478039	0.000597321	0.000539866	0.00282978	0.00156871	0.00083297	0.000845307	0.00115774	0.00131066	0.000533988	0.00229417	0.00259976	0.001005721	-0.1249398	0.165535	0.141019	0.10062	0.231154	0.144116	0.217556	0.1798174	-6.902051	0.998628	0.999649	1.00035	1.00137	0.350331	0.160334	0.150705	0.33863	0.05487755	3.276702
1418	0	-7167.611	-7435.175	267.5643	0.5241341	465155.1	0.00106528	0.000727753	0.00155508	0.000332223	0.000977275	0.0040995	0.000665706	0.00199924	0.00308759	0.00109897	0.000620871	0.00120857	0.000489846	0.000270305	0.00149984	0.000931945	0.000407574	0.000616272	0.00101907	0.000814469	0.00143006	0.000682964	0.00079089	0.00109539	0.00476604	0.000600448	0.000410385	0.000686237	0.000365941	0.000592878	0.000150115	0.00104146	0.000276479	0.000444178	0.000465066	0.0012526	0.00121311	0.0012104	0.0019064	0.000588836	0.000666866	0.000361294	0.00156826	0.0013637	0.000952452	0.000391548	0.000373672	0.00142297	0.00126899	0.00151885	0.00136947	0.000830088	0.00283571	0.000720553	0.0008711024	-0.06620015	0.291072	0.147661	0.114483	0.180335	0.152668	0.113781	0.3501685	-7.045751	0.998137	0.999523	1.00048	1.00186	0.343222	0.157976	0.156725	0.342077	0.2839683	1.233125
1419	1	-7161.677	-7437.711	276.0339	0.4176217	757020.2	0.00162817	0.00172107	0.00102752	0.00085624	0.000413232	0.000957289	0.000828201	0.00114479	0.000534558	0.00391029	0.00255155	0.00120533	0.00034387	0.000775755	0.00194086	0.000190569	0.00106369	0.000289543	0.000901942	0.000622863	0.000443343	0.000737083	0.00124318	0.000688221	0.00224497	0.00120594	0.000483827	0.000907406	0.00133589	0.000680398	0.00141319	0.000474203	0.00163688	0.00104615	0.000399843	0.000486085	0.000564867	0.00137888	0.000472269	0.000555333	0.00144853	0.000588569	0.00150724	0.00101514	0.00119956	0.00082395	0.000785422	0.000633793	0.000817018	0.000552219	0.00136032	0.000485295	0.00169836	0.00324365	0.0009074038	0.1381093	0.157944	0.244395	0.12554	0.157925	0.0947737	0.219423	0.0664166	-7.004923	0.998539	0.999626	1.00037	1.00146	0.351357	0.14554	0.153423	0.349681	0.2045259	0.3247344
1420	0	-7154.028	-7434.444	280.4159	0.3672538	791086.3	0.000828768	0.000855487	0.00123447	0.000849753	0.00157746	0.00229661	0.000476083	0.000748568	0.00095704	0.0015018	0.000873106	0.000807898	0.00161213	0.000697716	0.00153299	0.000737636	0.00101275	0.00112963	0.000726932	0.000826266	0.000379418	0.000852694	0.00143192	0.000832775	0.000426768	0.00179154	0.000919719	0.000324907	0.000702118	0.000857014	0.000712883	0.00138866	0.000435659	0.00125886	0.000829441	0.00098593	0.00070138	0.0008714	0.0030333	0.000446948	0.00111999	0.000660851	0.000432784	0.0013038	0.00310442	0.00127094	0.000528838	0.000386313	0.00128223	0.000957817	0.000352431	0.000511223	0.00350257	0.00073591	0.0008605099	0.2667285	0.174219	0.0974146	0.0997236	0.251027	0.116548	0.261068	0.03197269	-7.057985	0.998571	0.999635	1.00036	1.00143	0.350664	0.150106	0.146822	0.352408	0.2987012	0.1070391
1421	1	-7146.14	-7435.03	288.8898	0.7387312	799417	0.000773155	0.00149521	0.0010267	0.00108072	0.000437433	0.000379368	0.00104075	0.000632496	0.000227412	0.00149802	0.00325226	0.000541769	0.000775575	0.000415146	0.000448801	0.000169631	0.000540911	0.000848349	0.00115026	0.000515037	0.000320789	0.000740636	0.00118525	0.00073008	0.000926989	0.000515939	0.000516475	0.00187953	0.00067175	0.00106243	0.000721999	0.000767933	0.000710811	0.000290202	0.000554048	0.000432686	0.00164125	0.000966606	0.00024847	0.000382489	0.000340763	0.000867695	0.00062531	0.000227727	0.000658168	0.00150969	0.000251448	0.000483739	0.00124537	0.000419952	0.000504388	0.000878683	0.00174946	0.00148221	0.0006381598	-0.3551005	0.213196	0.128562	0.10325	0.139658	0.134811	0.280523	0.3756627	-7.356922	0.998579	0.999637	1.00036	1.00142	0.353219	0.150723	0.155148	0.34091	0.02056212	18.26964
1422	0	-7130.8	-7430.237	299.4365	0.2206911	36667.25	0.000680364	0.000400969	0.000416669	0.000501318	0.00105212	0.00204425	0.00048575	0.000571956	0.000327843	0.00084108	0.000709939	0.000465642	0.000877391	0.000163483	0.00044096	0.000630962	0.000467385	0.000263162	0.00065719	0.000486175	0.000472374	0.00063039	0.000366441	0.000657748	0.000339774	0.000252261	0.000387677	0.00031802	0.000365227	0.000573649	0.000311259	0.000662561	0.000523291	0.0012594	0.00106487	0.000501378	0.000151344	0.000280225	0.000651771	0.000385786	0.000470251	0.000615392	0.000131483	0.000578789	0.00218793	0.000417918	0.000509368	0.000188322	0.000897477	0.00182455	0.000515175	0.00020378	0.00462488	0.000992774	0.0004913734	0.01174904	0.15214	0.0850687	0.103655	0.319814	0.111342	0.227981	0.01535829	-7.618306	0.99337	0.998297	1.00169	1.00665	0.349152	0.152651	0.148753	0.349444	0.02710733	0.5665732
1423	1	-7163.446	-7437.271	273.8255	0.3424127	576252.8	0.00154266	0.000629147	0.000402466	0.000341133	0.000796961	0.00110019	0.00058798	0.0017575	0.000861302	0.00167627	0.00619709	0.000319655	0.0011098	0.00039482	0.00211358	0.000720602	0.000787457	0.00150276	0.000557327	0.00104859	0.000638116	0.000733608	0.00119613	0.000793663	0.000946227	0.000407237	0.00151407	0.00104019	0.000545969	0.000912109	0.000424314	0.00085837	0.000389865	0.00106201	0.000643503	0.00044888	0.00257893	0.00119346	0.00028454	0.00061829	0.000800005	0.00124617	0.000537312	0.00110078	0.00105656	0.000502614	0.000403891	0.000289793	0.000477993	0.00164722	0.00108066	0.000904973	0.00340474	0.00199799	0.0008682005	0.7565774	0.0992886	0.180552	0.142289	0.092867	0.154074	0.330929	0.005584641	-7.049088	0.998326	0.999572	1.00043	1.00167	0.367144	0.149631	0.156295	0.326929	0.762162	0.007327368
1424	0	-7132.033	-7427.586	295.553	0.4904767	951033.8	0.000255477	0.000259414	0.000687081	0.00066599	0.000632336	0.00174737	0.000746522	0.000218947	0.0012899	0.000690217	0.000439949	0.000659127	0.00102718	0.000470986	0.000403964	0.000236977	0.000130595	0.0004155	0.000585457	0.000239098	0.00170636	0.00133775	0.000671839	0.000470506	0.000387469	0.000567502	0.000377678	0.000522107	0.000621131	0.000653836	0.000743423	0.000728491	0.000173473	0.000567955	0.000561885	0.000591406	0.000170924	0.000633405	0.000327926	0.00100531	0.000991062	0.00087938	0.000292517	0.000651762	0.00230837	0.000202707	0.000349021	0.000803607	0.000328994	0.000456758	0.0003217	0.000495369	0.00455448	0.00104488	0.0005540852	0.105184	0.173123	0.135904	0.0988183	0.168103	0.192886	0.231166	0.01165489	-7.498192	0.998697	0.999667	1.00033	1.0013	0.355165	0.15528	0.151315	0.338241	0.1168389	0.09975177
1425	1	-7161.156	-7447.453	286.2969	0.2542568	839457.2	0.000659566	0.00058494	0.000454425	0.000936996	0.000708918	0.000827719	0.000690575	0.000296827	0.000485044	0.000721126	0.00365265	0.000444025	0.00026732	0.00021875	0.000806728	0.000220865	0.000721929	0.000954333	0.00204429	0.000441794	0.000638953	0.000740091	0.00028051	0.000723358	0.00126397	0.000337598	0.000363269	0.00201479	0.00182259	0.000614019	0.000607545	0.0011191	0.000885893	0.000479312	0.000473354	0.000546319	0.00104585	0.000453092	0.00045359	0.00045139	0.00146007	0.000660599	0.000884601	0.000894414	0.00131283	0.000723188	0.000389258	0.00134147	0.000853248	0.0012497	0.00228449	0.00182651	0.00108751	0.000729846	0.0006880731	-0.1201875	0.0813839	0.173166	0.129403	0.191907	0.127517	0.296623	0.2178086	-7.281616	0.998613	0.999645	1.00035	1.00139	0.365955	0.149652	0.154132	0.330261	0.09762116	2.231162
1426	0	-7156.622	-7443.272	286.65	0.5079842	217782.2	0.000755004	0.000301267	0.00153599	0.00122336	0.000852365	0.00141213	0.00106078	0.000268409	0.000408278	0.000724344	0.000910192	0.000827334	0.000497617	0.00059673	0.000618615	0.000393093	0.000502175	0.000510423	0.000338266	0.000814198	0.00079694	0.000622079	0.00125566	0.000521571	0.00128429	0.000453705	0.000815102	0.000425364	0.000629308	0.00139491	0.00112068	0.000866789	0.000408762	0.000746539	0.000858674	0.000873697	0.000753917	0.000868987	0.000645816	0.000805562	0.000618457	0.000601975	0.00076459	0.00184088	0.00279466	0.00183563	0.00151507	0.000277778	0.000758846	0.00140343	0.00108163	0.000338682	0.00294761	0.00114136	0.0009163925	0.1393315	0.216804	0.24802	0.0879103	0.0770421	0.147645	0.222579	0.03311896	-6.995066	0.997278	0.999303	1.00069	1.00273	0.354879	0.143638	0.154854	0.346628	0.1724504	0.1920491
1427	1	-7142.111	-7443.094	300.9832	0.7489221	161493	0.000411875	0.000615541	0.00121738	0.00062288	0.000444037	0.000743433	0.000605701	0.000411308	0.00045677	0.000268261	0.00300825	0.000632279	0.000163831	0.00029845	0.000176791	0.000512992	0.000257393	0.00185391	0.000769651	0.000546195	0.000531125	0.000706102	0.000863187	0.000544671	0.00039261	0.000200981	0.000411033	0.000204386	0.000694719	0.000440381	0.000315641	0.000832009	0.000417496	0.000403384	0.00155773	0.00028809	0.000427364	0.00263781	0.000409457	0.000823243	0.000405903	0.000377571	0.000435311	0.00024184	0.00027063	0.000489045	0.000394298	0.000290336	0.00065784	0.000889958	0.000962541	0.000465738	0.00147908	0.000161757	0.0004491791	-0.1081475	0.162057	0.127653	0.116596	0.137244	0.218996	0.237454	0.1643179	-7.708089	0.996839	0.99919	1.00081	1.00316	0.345088	0.159876	0.15945	0.335587	0.05617037	2.925348
1428	0	-7163.788	-7431.091	267.303	0.4048672	623577.2	0.00108656	0.0004054	0.00153681	0.000864066	0.00201649	0.00541133	0.000228859	0.00095101	0.000301171	0.000332667	0.000331129	0.00103965	0.000727655	0.00113982	0.000461664	0.00029074	0.000361975	0.00096584	0.000696885	0.00082299	0.000615444	0.000983217	0.00107083	0.000526397	0.00110653	0.0012167	0.000577125	0.00105921	0.000655042	0.000471931	0.000638339	0.000744678	0.000535338	0.000487632	0.00158922	0.00196172	0.00111855	0.000571415	0.00283714	0.000678502	0.000625584	0.000791686	0.0017871	0.00364851	0.00297851	0.00101572	0.000657899	0.000671165	0.00320653	0.000918164	0.000478008	0.000383417	0.000644718	0.00132791	0.0008212105	-0.942301	0.199426	0.159877	0.0685788	0.218647	0.127295	0.226176	0.9448522	-7.104731	0.998391	0.999588	1.00041	1.00161	0.354587	0.156866	0.157097	0.33145	0.002551154	370.3626
1429	1	-7136.313	-7432.409	296.0966	0.235445	369568.5	0.000914981	0.000928875	0.000674785	0.000395398	0.000744879	0.00039841	0.000368526	0.000794351	0.000373262	0.00105866	0.00681205	0.000322612	0.000401535	0.000896451	0.000499319	0.00063882	0.000318618	0.000406799	0.000669562	0.000993684	0.00050158	0.00109267	0.0021954	0.00060321	0.000778807	0.000511332	0.00031067	0.000664311	0.00060638	0.000282812	0.000340478	0.000378334	0.000458011	0.000248583	0.000827634	0.00121528	0.000568383	0.00206235	0.000352953	0.000405234	0.000310161	0.000496406	0.000345926	0.000296445	0.000376876	0.00168615	0.000863968	0.000946767	0.00073296	0.000303178	0.000687314	0.000413356	0.00153258	0.000453073	0.000583153	0.002987271	0.151539	0.149322	0.120565	0.236851	0.137527	0.204196	0.02080835	-7.447061	0.99791	0.999465	1.00053	1.00209	0.352908	0.156826	0.154908	0.335358	0.02379563	0.8744614
