Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
960	-3736.897	-3719.505	-17.39239	0.1614241	0.1688909	0.4363426	0.06746211	0.0115243	0.507862	0.00199724	0.00358487	0.464371	0.0106606	0.07341447	0.000148819	0.0179716	0.297803	3.68408	0.295762	0.301902	0.138345	0.263991	0.1408766	0.5211262
970	-3742.772	-3724.542	-18.23004	0.1633047	0.1540763	0.4398188	-0.1276836	0.0120575	0.47784	0.00134451	0.0122361	0.494861	0.00166034	0.2234006	6.77399e-05	0.0121517	0.254085	3.7337	0.311038	0.295819	0.123063	0.27008	0.09571701	2.333969
980	-3743.744	-3724.499	-19.24458	0.1592391	0.1650163	0.4675702	0.2073873	0.0116802	0.555476	0.00135882	0.00609537	0.424041	0.00134903	0.1036267	0.000122801	0.0163349	0.286515	3.69703	0.328771	0.286137	0.118713	0.266379	0.3110139	0.3331898
990	-3742.336	-3721.332	-21.00391	0.164325	0.1761176	0.412863	0.3255282	0.00781725	0.54399	0.00864759	0.00841358	0.426754	0.00437766	0.1872005	0.000208201	0.0212324	0.318536	3.66002	0.269056	0.297679	0.140226	0.293039	0.5127287	0.3651064
1000	-3739.21	-3724.079	-15.13105	0.1687368	0.1451316	0.3266954	0.004789133	0.0110811	0.52203	0.0132007	0.00741663	0.443717	0.00255517	0.0281251	3.89582e-05	0.00922677	0.227096	3.76364	0.301027	0.291021	0.121468	0.286484	0.03291423	0.8544966
1010	-3732.834	-3716.737	-16.09637	0.1908963	0.1977905	0.3797654	-0.01270987	0.00688474	0.521966	0.00799248	0.014865	0.443662	0.0046298	0.06459257	0.000491765	0.0325106	0.377867	3.58913	0.297389	0.303485	0.133424	0.265701	0.0518827	1.244973
1020	-3737.36	-3717.218	-20.1415	0.1831995	0.1716262	0.3852245	0.6234765	0.00712138	0.539497	0.00971347	0.0122707	0.427164	0.00423296	0.0002650782	0.00016955	0.0191743	0.305701	3.67495	0.28928	0.301006	0.134198	0.275516	0.6237416	0.0004249808
1030	-3740.244	-3724.911	-15.33274	0.1815954	0.1778731	0.3426113	-0.03699221	0.0091095	0.515868	0.00988764	0.0123195	0.442073	0.0107417	0.05183922	0.000224963	0.0220642	0.323504	3.65421	0.291256	0.312628	0.116625	0.27949	0.01484702	3.491558
1040	-3737.392	-3720.723	-16.66898	0.1738194	0.1974324	0.376378	0.1218058	0.00786256	0.571129	0.00769451	0.00757999	0.40032	0.00541398	0.03652792	0.000485578	0.0323075	0.376924	3.59028	0.281655	0.297332	0.128372	0.292642	0.1583337	0.2307021
1050	-3737.892	-3719.882	-18.00954	0.2293103	0.201081	0.2731467	-0.3871416	0.0104095	0.563481	0.0167351	0.00896074	0.394575	0.00583835	0.4301989	0.000551286	0.0344014	0.386473	3.57857	0.295961	0.305693	0.119577	0.278769	0.04305728	9.991315
1060	-3739.855	-3723.842	-16.01337	0.2285076	0.1892802	0.3294379	-0.1273258	0.00974099	0.527295	0.0154426	0.0103186	0.431825	0.00537839	0.144893	0.000359256	0.0278291	0.355106	3.61671	0.294371	0.307987	0.116781	0.28086	0.01756719	8.247934
1070	-3737.475	-3722.199	-15.27552	0.236453	0.1830806	0.3028855	0.01812679	0.0143601	0.600571	0.0121311	0.0063727	0.362188	0.00437714	0.04352555	0.000280588	0.0246202	0.338082	3.63702	0.277917	0.3131	0.115187	0.293796	0.06165234	0.7059837
1080	-3745.352	-3727.326	-18.02641	0.2468017	0.1887319	0.2640381	0.4038149	0.00757639	0.598999	0.00270446	0.0177818	0.36124	0.0116981	0.03594794	0.000351719	0.0275383	0.353615	3.61849	0.285261	0.322337	0.110517	0.281885	0.4397629	0.08174391
1090	-3738.957	-3722.998	-15.95958	0.2261397	0.2024406	0.2935437	0.1188516	0.014065	0.485211	0.00481141	0.00608022	0.481412	0.00841968	0.03861289	0.000577309	0.0351953	0.389998	3.57423	0.317671	0.294493	0.116843	0.270994	0.1574645	0.2452165
1100	-3745.396	-3728.386	-17.00904	0.1689126	0.1797158	0.44716	-0.003597917	0.0116181	0.448677	0.0109639	0.00965792	0.499788	0.0192952	0.07583227	0.000243615	0.0229537	0.328691	3.64811	0.288526	0.306455	0.125509	0.279509	0.07223436	1.049809
1110	-3740.279	-3722.939	-17.34012	0.1705545	0.1722757	0.3962516	0.06780807	0.00452056	0.604149	0.00723702	0.00599772	0.369228	0.00886815	0.09610551	0.000174777	0.0194656	0.307568	3.67279	0.312732	0.284946	0.124966	0.277357	0.1639136	0.5863182
1120	-3744.443	-3725.855	-18.58766	0.1750904	0.146438	0.4199426	0.1263303	0.00268262	0.557867	0.01082	0.00396786	0.412852	0.0118103	0.1259968	4.24152e-05	0.00962577	0.231057	3.75927	0.305766	0.315097	0.117473	0.261664	0.2523271	0.4993392
1130	-3745.434	-3727.974	-17.45941	0.1831968	0.1647789	0.3254361	0.3461217	0.00987857	0.472174	0.0130957	0.00507508	0.475906	0.0238714	0.005553767	0.000121327	0.0162372	0.28582	3.69782	0.280932	0.307585	0.149277	0.262206	0.3516755	0.0157923
1140	-3738.536	-3722.111	-16.42529	0.1970212	0.1989815	0.3106453	-0.1506316	0.0120115	0.556068	0.00409327	0.00700213	0.417001	0.00382365	0.1956955	0.000512753	0.03319	0.380995	3.5853	0.311242	0.308613	0.114772	0.265374	0.04506386	4.342626
1150	-3743.048	-3721.567	-21.4811	0.2786907	0.2146189	0.2784925	0.2379355	0.0151408	0.555957	0.00354895	0.00617624	0.416918	0.00225936	0.3020579	0.000850107	0.0426118	0.420725	3.53581	0.284417	0.311801	0.135667	0.268115	0.5399933	0.5593733
1160	-3733.045	-3718.266	-14.77916	0.2352261	0.1868862	0.2830082	0.04790702	0.0117082	0.571754	0.00746305	0.00518623	0.399405	0.00448418	0.01016586	0.000327192	0.0265692	0.348576	3.62453	0.295759	0.310857	0.13275	0.260633	0.05807288	0.1750534
1170	-3739.364	-3724.758	-14.60606	0.2396545	0.1735206	0.2481838	-0.002999203	0.0153517	0.506527	0.00892159	0.00308913	0.461939	0.0041716	0.04581965	0.000185131	0.0200299	0.311135	3.66865	0.292093	0.308108	0.148642	0.251156	0.04282044	1.070041
1180	-3739.292	-3720.951	-18.34133	0.1782691	0.1877887	0.4140793	0.05454827	0.00705801	0.441709	0.00832857	0.0104579	0.529855	0.00259171	0.149616	0.000339024	0.0270411	0.351044	3.62158	0.287354	0.304319	0.148685	0.259641	0.2041643	0.7328217
1190	-3735.95	-3718.635	-17.31523	0.1758884	0.1612439	0.3689439	-0.1610345	0.00615886	0.521255	0.0107055	0.00778848	0.4521	0.00199234	0.2249811	0.000100944	0.0148185	0.27542	3.70966	0.30679	0.307308	0.133791	0.252112	0.06394666	3.518263
1200	-3745.69	-3728.622	-17.06852	0.1691063	0.1680581	0.369406	0.08771139	0.00690532	0.482199	0.0121894	0.00543308	0.487282	0.00599095	0.08434064	0.000142904	0.0176131	0.295387	3.68686	0.308384	0.274756	0.164265	0.252596	0.172052	0.4902043
1210	-3733.561	-3716.614	-16.94624	0.1737884	0.1825512	0.4355751	-0.09782553	0.00827967	0.483684	0.00687133	0.00844008	0.488782	0.00394243	0.1274434	0.000274514	0.0243545	0.336611	3.63876	0.306356	0.295465	0.144025	0.254153	0.02961789	4.30292
1220	-3747.162	-3726.69	-20.47167	0.2204496	0.1837511	0.3116923	-0.1753338	0.0173354	0.478678	0.00400806	0.00835273	0.483724	0.00790165	0.4315662	0.000288422	0.0249587	0.339941	3.63481	0.303933	0.303921	0.144374	0.247771	0.2562324	1.684277
1230	-3743.359	-3727.403	-15.95665	0.2373423	0.1985645	0.3014026	-0.01983043	0.0103812	0.524354	0.00502208	0.0108406	0.447133	0.00226846	0.1030107	0.000505334	0.0329515	0.379901	3.58664	0.305229	0.323061	0.118352	0.253357	0.08318026	1.238403
1240	-3739.908	-3723.575	-16.33248	0.320365	0.2321812	0.2289523	-0.2366591	0.0179421	0.548279	0.00547593	0.00643815	0.420379	0.00148591	0.2686204	0.00138267	0.0541584	0.462373	3.48209	0.281487	0.31683	0.127896	0.273787	0.03196127	8.404558
1250	-3742.429	-3728.195	-14.23424	0.3194805	0.1939047	0.2283124	-0.05912099	0.0185536	0.539325	0.0150685	0.0108569	0.413513	0.00268299	0.06216429	0.000427552	0.0303348	0.367563	3.60167	0.300564	0.291261	0.124781	0.283394	0.003043298	20.42662
1260	-3741.133	-3724.817	-16.3156	0.3267487	0.2179818	0.2136006	-0.271024	0.0157403	0.496774	0.0104903	0.0164343	0.457306	0.00325515	0.2963061	0.000938784	0.0447504	0.428943	3.52537	0.282394	0.297857	0.135709	0.284039	0.02528208	11.72
1270	-3738.476	-3722.846	-15.62929	0.2779685	0.219915	0.2610555	-0.03594395	0.0159565	0.505772	0.0128816	0.00358294	0.452912	0.00889582	0.11479	0.00099252	0.0459962	0.433614	3.5194	0.288673	0.299542	0.138997	0.272788	0.07884601	1.455875
1280	-3738.248	-3722.542	-15.7057	0.2770884	0.226079	0.2826909	0.03457518	0.012222	0.594262	0.0110256	0.00426561	0.365307	0.0129178	0.07025155	0.00117774	0.0500444	0.448256	3.50052	0.289641	0.317784	0.125437	0.267137	0.1048267	0.6701683
1290	-3735.781	-3720.888	-14.89347	0.2890724	0.196261	0.2662918	-0.03233314	0.013693	0.551604	0.0093194	0.00221388	0.418167	0.00500327	0.06670454	0.000465721	0.0316466	0.373829	3.59406	0.292131	0.301023	0.127058	0.279789	0.03437141	1.940699
1300	-3738.618	-3722.977	-15.64152	0.2347957	0.1829463	0.3078347	0.134567	0.00651712	0.554458	0.00632547	0.00406162	0.420331	0.00830648	0.002420587	0.000279038	0.0245527	0.337709	3.63746	0.294381	0.30102	0.128037	0.276562	0.1369876	0.01767011
1310	-3731.82	-3717.087	-14.73325	0.2379979	0.1970171	0.3227074	0.008822379	0.0119723	0.507825	0.00525715	0.0042591	0.462489	0.00819741	0.002608117	0.000478469	0.0320725	0.375828	3.59162	0.29777	0.307682	0.126277	0.268271	0.0114305	0.2281718
1320	-3735.822	-3720.308	-15.51426	0.2377107	0.1864154	0.3014067	-0.1113682	0.0132056	0.559443	0.00621282	0.00443916	0.404325	0.0123745	0.1246416	0.00032114	0.0263244	0.347285	3.62607	0.298845	0.323829	0.121892	0.255434	0.01327345	9.390295
1330	-3742.095	-3722.192	-19.90347	0.2318259	0.186109	0.298063	0.01915708	0.0129063	0.534505	0.00525073	0.0164604	0.419488	0.0113902	0.3180115	0.000317246	0.0261657	0.346444	3.62707	0.290105	0.299795	0.136748	0.273352	0.3371686	0.9431825
1340	-3737.334	-3721.127	-16.207	0.2964841	0.195187	0.2782602	0.1525006	0.0148763	0.516008	0.00886034	0.00633551	0.447825	0.00609423	0.04364283	0.000448033	0.0310458	0.37098	3.59753	0.287886	0.305304	0.134206	0.272604	0.1961434	0.2225047
1350	-3740.068	-3725.121	-14.9465	0.2919155	0.245086	0.2211192	-0.01069565	0.0141018	0.475773	0.0146776	0.00305664	0.471732	0.0206597	0.08300461	0.0018906	0.0631648	0.491008	3.44394	0.293558	0.309922	0.141072	0.255448	0.07230896	1.147916
1360	-3739.786	-3723.606	-16.17973	0.2714634	0.1853974	0.2324777	0.0288955	0.0125167	0.61743	0.0105784	0.00503853	0.349654	0.00478264	0.1291073	0.000308335	0.0257987	0.344487	3.62941	0.290666	0.306594	0.12715	0.275591	0.1580028	0.8171204
1370	-3737.88	-3720.801	-17.07935	0.2714137	0.1739571	0.2285188	0.346992	0.0188649	0.534162	0.00923008	0.0022377	0.429687	0.00581828	0.02483247	0.000188868	0.0202297	0.312383	3.6672	0.283339	0.305949	0.139068	0.271644	0.3718245	0.06678547
1380	-3741.097	-3727.081	-14.01544	0.320239	0.195274	0.2093677	0.02491493	0.0119571	0.561431	0.00734406	0.00166501	0.40873	0.0088725	0.01796331	0.000449449	0.0310943	0.371211	3.59724	0.290165	0.293101	0.136951	0.279783	0.04287824	0.4189377
1390	-3742.164	-3726.417	-15.74666	0.3483074	0.2111631	0.2001464	0.1476643	0.0151053	0.461312	0.0130143	0.00372857	0.49566	0.0111804	0.05834494	0.000765169	0.0404535	0.41216	3.54662	0.323297	0.288232	0.137214	0.251257	0.2060092	0.2832152
1400	-3744.978	-3728.526	-16.45219	0.3613732	0.2125668	0.235928	0.2302674	0.0112546	0.513433	0.0120759	0.00147727	0.440971	0.0207888	0.036689	0.000798925	0.0413253	0.415653	3.54222	0.308122	0.297549	0.137722	0.256607	0.2669564	0.1374344
1410	-3749.308	-3735.781	-13.52621	0.3698193	0.2286918	0.1856343	0.005092592	0.0148758	0.537035	0.00791663	0.000217649	0.426329	0.0136251	0.01296533	0.0012628	0.0517935	0.454346	3.4926	0.256757	0.303927	0.142034	0.297282	0.01805792	0.7179857
1420	-3744.461	-3729.491	-14.96978	0.3363266	0.205132	0.2052857	-0.09746503	0.0179909	0.546325	0.00768476	0.000290357	0.415226	0.0124829	0.1350459	0.000631353	0.0367876	0.396919	3.56566	0.300069	0.285962	0.116234	0.297735	0.03758091	3.593472
1430	-3746.446	-3728.509	-17.93639	0.3740196	0.2327678	0.2101174	-0.2469469	0.0185627	0.490568	0.00764509	0.000157221	0.471171	0.0118962	0.3627519	0.00140353	0.0545591	0.46371	3.48033	0.307311	0.293942	0.147962	0.250785	0.115805	3.132437
1440	-3744.63	-3729.142	-15.48774	0.2904252	0.2240087	0.269355	0.1255742	0.00764675	0.491969	0.0101515	5.51616e-05	0.472515	0.0176625	0.02202448	0.00111314	0.0486722	0.443381	3.50683	0.297751	0.2835	0.152942	0.265808	0.1475987	0.1492186
1450	-3742.275	-3727.996	-14.27936	0.2464223	0.2088741	0.2778853	-0.003068866	0.0069259	0.556023	0.0140035	0.000734448	0.399114	0.0231997	0.008225304	0.000712264	0.0390467	0.406419	3.55382	0.302927	0.299469	0.122839	0.274765	0.005156438	1.595152
1460	-3745.409	-3730.285	-15.12364	0.2357639	0.2099604	0.2758494	0.1011756	0.0133694	0.516164	0.0157345	0.00130129	0.428847	0.0245837	0.008660119	0.000737044	0.039712	0.40915	3.5504	0.302076	0.304153	0.14003	0.253742	0.1098358	0.07884608
1470	-3743.617	-3727.256	-16.36108	0.2275007	0.2001197	0.2886997	-0.1990217	0.0108537	0.502318	0.0138705	0.000556312	0.462625	0.00977582	0.2241965	0.000533396	0.0338445	0.38397	3.58165	0.291456	0.29346	0.14983	0.265255	0.02517486	8.905571
1480	-3741.66	-3724.716	-16.94473	0.2141871	0.1705766	0.3146739	0.1844858	0.0127001	0.573983	0.00650946	0.00068872	0.398416	0.00770238	0.05577836	0.000161354	0.0187082	0.302678	3.67845	0.288287	0.313804	0.132312	0.265597	0.2402642	0.2321543
1490	-3736.802	-3722.007	-14.79545	0.2321648	0.1917693	0.2763437	-0.04672184	0.0162082	0.512737	0.00991497	0.000871748	0.455785	0.00448242	0.06276796	0.000394949	0.0291662	0.361837	3.6086	0.32296	0.299221	0.12707	0.250748	0.01604612	3.911722
1500	-3735.967	-3721.583	-14.38369	0.2716772	0.2467938	0.2548428	-0.0342391	0.0110634	0.585469	0.0113391	0.00135484	0.38843	0.00234347	0.04418003	0.00196568	0.0643844	0.494675	3.43897	0.295379	0.29663	0.129965	0.278026	0.009940937	4.444253
1510	-3744.089	-3725.974	-18.11502	0.2503897	0.2295567	0.2787272	0.06105107	0.00998506	0.539042	0.00840328	0.00166381	0.439362	0.001544	0.2031389	0.00129184	0.0523767	0.456347	3.48998	0.292897	0.304171	0.119239	0.283693	0.2641899	0.7689122
1520	-3742.736	-3725.972	-16.76406	0.2673275	0.2005792	0.2505183	0.2865469	0.0167563	0.472467	0.00945809	0.00497128	0.494512	0.00183494	0.02404682	0.000541895	0.0341103	0.385168	3.58018	0.288928	0.287566	0.132216	0.291291	0.3105937	0.07742211
1530	-3736.566	-3719.962	-16.60352	0.2611994	0.1763028	0.2639519	-0.04252802	0.0145695	0.538336	0.0085781	0.00618272	0.429975	0.00235771	0.1727749	0.000209923	0.0213194	0.319061	3.65941	0.291807	0.314609	0.125514	0.26807	0.1302469	1.326518
1540	-3737.59	-3721.766	-15.82339	0.2722648	0.2142697	0.2628656	-0.1698661	0.0148147	0.553469	0.0133248	0.00899766	0.407869	0.00152445	0.1927743	0.000841241	0.0423919	0.419865	3.5369	0.29704	0.307774	0.133503	0.261682	0.02290827	8.415053
1550	-3740.918	-3722.232	-18.68592	0.2550421	0.1895852	0.2797296	-0.03808093	0.0155001	0.519781	0.0132075	0.00891844	0.441516	0.00107746	0.2850811	0.000363499	0.0279915	0.355934	3.61571	0.282462	0.310962	0.132605	0.27397	0.2470002	1.154174
1560	-3737.908	-3720.426	-17.48245	0.2620091	0.2406769	0.2701511	0.2488864	0.0167465	0.529107	0.00969025	0.00473947	0.438778	0.000938926	0.07606885	0.00170536	0.0600445	0.481408	3.45684	0.277194	0.301654	0.129219	0.291933	0.3249552	0.2340902
1570	-3739.338	-3722.353	-16.98548	0.2661395	0.2128003	0.2852047	-0.04744223	0.0139051	0.476909	0.00600728	0.00921158	0.491472	0.00249582	0.1845772	0.000804639	0.0414709	0.416233	3.54149	0.307447	0.278586	0.141586	0.27238	0.137135	1.345953
1580	-3739.006	-3723.097	-15.90847	0.2763369	0.201655	0.2645035	0.08537268	0.0197803	0.418806	0.00946914	0.0101936	0.538601	0.00314943	0.06735981	0.000562169	0.0347357	0.387964	3.57674	0.295313	0.290221	0.139455	0.275012	0.1527325	0.4410313
1590	-3740.825	-3724.174	-16.65119	0.2744501	0.1650999	0.2811722	0.08515975	0.0113593	0.488635	0.00580106	0.00856367	0.48104	0.00460143	0.09956623	0.000123323	0.0163694	0.28676	3.69675	0.28662	0.309661	0.134394	0.269325	0.184726	0.5389942
1600	-3737.672	-3721.397	-16.27592	0.2629654	0.170457	0.3003286	0.1637635	0.013537	0.549134	0.00573155	0.00466747	0.416895	0.0100353	0.03138451	0.00016044	0.0186555	0.302333	3.67885	0.308226	0.298368	0.127522	0.265884	0.195148	0.1608242
1610	-3738.783	-3723.827	-14.95595	0.2728718	0.180059	0.2562287	-0.09508281	0.0139135	0.542569	0.01057	0.00254221	0.411911	0.018495	0.1069015	0.000247211	0.0231212	0.329654	3.64698	0.297291	0.32208	0.121774	0.258854	0.01181867	9.045137
1620	-3736.291	-3721.45	-14.84068	0.2595876	0.1986289	0.2577991	0.06959249	0.0114021	0.512186	0.00783187	0.00213492	0.454418	0.0120267	0.01825695	0.000506475	0.0329883	0.38007	3.58644	0.296203	0.315599	0.118694	0.269504	0.08784944	0.2078209
1630	-3741.176	-3723.219	-17.95749	0.2206544	0.1941448	0.3031087	-0.2870059	0.0116465	0.529263	0.00975288	0.000732296	0.432913	0.0156925	0.3573239	0.000431334	0.0304674	0.368204	3.6009	0.29295	0.311143	0.127121	0.268786	0.07031805	5.081539
1640	-3738.466	-3723.005	-15.46137	0.2280793	0.1909921	0.2904848	-0.1360221	0.00926412	0.606573	0.0052144	0.00404701	0.361126	0.0137754	0.1412758	0.00038354	0.0287458	0.359742	3.61113	0.274585	0.303504	0.131493	0.290419	0.005253753	26.89046
1650	-3738.244	-3723.177	-15.06784	0.2564937	0.1823011	0.2786335	-0.012187	0.00679207	0.578024	0.00781252	0.00651382	0.389599	0.0112593	0.06005974	0.000271678	0.0242294	0.335916	3.63958	0.285696	0.292101	0.126285	0.295918	0.04787274	1.254571
1660	-3738.688	-3722.178	-16.50985	0.2586144	0.2643395	0.2779624	0.03765361	0.0127442	0.553971	0.0114498	0.00411598	0.411776	0.0059424	0.1222785	0.00284848	0.0772237	0.530766	3.38916	0.312952	0.287266	0.127008	0.272774	0.1599322	0.7645651
1670	-3734.128	-3719.745	-14.38253	0.2362352	0.1976657	0.2785789	0.004414721	0.0149828	0.477823	0.0154587	0.0011345	0.484108	0.00649298	0.01040333	0.000489603	0.0324398	0.377538	3.58953	0.300189	0.303485	0.133979	0.262347	0.01481805	0.7020715
1680	-3734.912	-3719.266	-15.64666	0.2331408	0.2217878	0.3025507	-0.1076165	0.0113561	0.482666	0.00854049	0.00217633	0.486567	0.0086941	0.1291927	0.00104654	0.0472141	0.438104	3.51364	0.301232	0.298793	0.135298	0.264678	0.02157614	5.987756
1690	-3734.644	-3719.126	-15.51825	0.2374965	0.1834944	0.2889669	-0.06525562	0.0137619	0.468572	0.0119744	0.00134695	0.500302	0.0040426	0.1077139	0.000285404	0.0248289	0.339229	3.63566	0.309095	0.300054	0.130649	0.260202	0.04245831	2.536934
1700	-3740.276	-3723.723	-16.55354	0.2876177	0.2244711	0.2552991	0.1659916	0.0119499	0.437794	0.00984669	0.00438378	0.529333	0.00669274	0.0697779	0.00112735	0.0489776	0.444474	3.50542	0.287817	0.299843	0.151237	0.261103	0.2357695	0.2959582
1710	-3737.708	-3721.772	-15.93574	0.2761807	0.1819458	0.2359874	-0.08511032	0.00911787	0.513852	0.00675704	0.0107524	0.453024	0.00649746	0.169918	0.000267687	0.0240521	0.334926	3.64075	0.285921	0.305266	0.133525	0.275288	0.08480773	2.003568
1720	-3741.699	-3726.254	-15.44427	0.2917289	0.205836	0.2444185	-0.1378217	0.00871732	0.626474	0.00638925	0.0133246	0.339359	0.00573554	0.1617167	0.000646055	0.0372087	0.398717	3.56343	0.300094	0.301898	0.135077	0.262931	0.02389492	6.767826
1730	-3742.618	-3726.887	-15.73099	0.2951551	0.1895085	0.2791036	-0.08486413	0.0048273	0.52893	0.0135509	0.0151857	0.430503	0.0070033	0.1313882	0.000362429	0.0279507	0.355726	3.61596	0.299818	0.305148	0.131047	0.263988	0.04652406	2.824091
1740	-3741.312	-3724.595	-16.71664	0.2836465	0.1922205	0.2775881	0.2299312	0.00793598	0.505329	0.0140275	0.00341144	0.46451	0.00478592	0.03228449	0.000401682	0.0294115	0.363051	3.60714	0.302021	0.301574	0.141516	0.254889	0.2622157	0.1231219
1750	-3738.827	-3723.355	-15.47194	0.2726272	0.1863245	0.240156	0.03636042	0.00730175	0.510085	0.0204771	0.0164324	0.443589	0.00211495	0.08041329	0.000319981	0.0262773	0.347035	3.62637	0.299055	0.292388	0.149059	0.259499	0.1167737	0.6886249
1760	-3737.03	-3721.368	-15.66258	0.2602954	0.1981096	0.299641	0.06061877	0.00867577	0.53416	0.0128475	0.0134309	0.429358	0.00152792	0.04615014	0.000497327	0.032692	0.378706	3.5881	0.277158	0.318747	0.137185	0.26691	0.1067689	0.4322432
1770	-3742.771	-3726.612	-16.1598	0.2587345	0.257402	0.2530286	0.0194251	0.0121397	0.46206	0.0101569	0.0156195	0.499323	0.000701085	0.1230654	0.00247483	0.0720851	0.516837	3.4086	0.303978	0.306725	0.122095	0.267202	0.1424905	0.8636744
1780	-3741.131	-3723.956	-17.17456	0.2627766	0.2226779	0.254666	0.3104741	0.0114787	0.507366	0.0106519	0.0105679	0.458526	0.0014093	0.03616848	0.00107289	0.0477967	0.440225	3.51091	0.305399	0.292088	0.154666	0.247847	0.3466426	0.1043394
1790	-3737.347	-3721.542	-15.80499	0.2565744	0.1958425	0.240974	0.2001867	0.0138095	0.50358	0.0148735	0.0114711	0.455104	0.00116263	0.01994933	0.00045877	0.0314119	0.37272	3.59541	0.306769	0.309123	0.137955	0.246153	0.220136	0.09062274
1800	-3736.28	-3721.532	-14.74722	0.2700182	0.2157365	0.2725856	0.03470087	0.0133658	0.519777	0.0143169	0.00401301	0.437915	0.0106124	0.02020407	0.000878909	0.0433184	0.423469	3.53233	0.310507	0.290793	0.131172	0.267528	0.05490494	0.3679827
1810	-3739.542	-3721.36	-18.18265	0.2615366	0.2052435	0.2827746	0.373128	0.0116222	0.451969	0.00660163	0.00357163	0.516613	0.00962248	0.04508981	0.000633665	0.0368542	0.397204	3.56531	0.295336	0.292583	0.148601	0.26348	0.4182178	0.1078142
1820	-3740.44	-3724.595	-15.8449	0.2726989	0.2143513	0.2767698	0.1220403	0.0105893	0.463498	0.0170151	0.0132306	0.49294	0.00272677	0.03934568	0.000843307	0.0424432	0.420066	3.53665	0.283099	0.310744	0.127409	0.278748	0.1613859	0.2437987
1830	-3742.12	-3725.596	-16.52439	0.2148965	0.1776798	0.3990174	0.124926	0.0074536	0.561523	0.00669021	0.0101698	0.409389	0.00477467	0.0122127	0.000223071	0.0219719	0.322959	3.65485	0.304715	0.28194	0.137317	0.276028	0.1371387	0.08905361
1840	-3738.977	-3722.242	-16.73421	0.2236808	0.1714354	0.3963906	-0.01097186	0.00611055	0.583688	0.00788607	0.0138402	0.380841	0.00763474	0.09282989	0.000168038	0.0190892	0.305152	3.67559	0.290177	0.313885	0.118771	0.277167	0.08185802	1.134035
1850	-3734.372	-3718.366	-16.00594	0.2208226	0.1885992	0.3096357	-0.05221433	0.0111463	0.558858	0.00889215	0.00583908	0.401306	0.0139585	0.1202536	0.000349912	0.0274681	0.353254	3.61893	0.293323	0.317349	0.129385	0.259942	0.06803926	1.767415
1860	-3737.763	-3721.79	-15.9725	0.2279928	0.2191674	0.2962098	-0.08291536	0.008948	0.485822	0.00778899	0.00537776	0.474365	0.0176979	0.1415819	0.000971497	0.045513	0.431812	3.5217	0.303631	0.291501	0.129496	0.275372	0.05866657	2.413332
1870	-3737.771	-3722.302	-15.46928	0.2475853	0.2204054	0.3016891	0.05121236	0.0161698	0.498943	0.00675817	0.0044288	0.469091	0.00460947	0.04028316	0.00100648	0.0463141	0.434793	3.51789	0.307919	0.291942	0.149232	0.250908	0.09149552	0.4402746
