Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1820	-3716.549	-3713.71	-2.838263	0.514294	0.1600989	0.323133	0.267822	0.319998	0.478038	0.0497358	0.0868098	0.266602	0.117734	0.0753532	0.0312244	0.164033	0.0544178	0.0760247	0.0845195	0.285726	0.128291	0.134562	0.533502	0.2140906	0.03993587	0.0151786	0.553296	0.00461222	0.00584084	0.40285	0.018222	0.02170878	9.49402e-05	0.0143735	0.272033	3.7135	0.315813	0.293934	0.134816	0.255437	0.06164464	0.35216
1830	-3716	-3713.284	-2.715225	0.4707524	0.1986894	0.29179	0.371451	0.151999	0.480552	0.0598068	0.124066	0.228429	0.136605	0.214568	0.0170445	0.0193038	0.207411	0.0758312	0.0834958	0.206438	0.0544451	0.084447	0.488908	0.2111325	0.0556289	0.017352	0.511659	0.00469303	0.00747487	0.453114	0.00570716	0.05629839	0.000507548	0.0330228	0.380229	3.58624	0.295644	0.303395	0.133322	0.26764	0.1119273	0.5029908
1840	-3713.6	-3707.191	-6.408811	0.503787	0.2035213	0.467548	0.106873	0.133866	0.269221	0.0563733	0.0441119	0.182371	0.145435	0.0913379	0.0585424	0.592145	0.220614	0.260484	0.112653	0.199616	0.193491	0.694618	0.182024	0.2596688	0.1023655	0.00916031	0.530196	0.0117158	0.00801159	0.43628	0.00463624	0.009426289	0.0005986	0.0358313	0.392786	3.57078	0.287668	0.297744	0.1414	0.273188	0.1117918	0.08432003
1850	-3730.891	-3716.264	-14.62725	0.4065132	0.1716738	0.745804	0.126441	0.139251	0.426142	0.0553338	0.0627847	0.283703	0.164341	0.0607349	0.0464488	0.405992	0.50722	0.532043	0.213591	0.0294616	0.155596	0.0793168	0.933167	0.3169713	-0.3631691	0.00639099	0.59565	0.00848038	0.0103339	0.37337	0.00577419	0.4331721	0.00016993	0.0191956	0.305838	3.6748	0.273857	0.29674	0.135306	0.294096	0.07000304	6.187904
1860	-3722.029	-3712.31	-9.719287	0.5102702	0.1709836	0.681366	0.166043	0.140583	0.224687	0.0897908	0.148219	0.210165	0.120468	0.0378296	0.0961933	0.833345	0.701874	0.342375	0.0416592	0.109426	0.0426482	0.18	0.657604	0.2880601	-0.002456986	0.00698382	0.558018	0.00622501	0.00132653	0.414097	0.0133497	0.05546679	0.000164496	0.0188883	0.303851	3.6771	0.307476	0.283003	0.136467	0.273054	0.0530098	1.04635
1870	-3727.651	-3716.079	-11.57153	0.5050443	0.2023159	0.613402	0.146358	0.12914	0.234409	0.126291	0.210508	0.16865	0.603674	0.0856302	0.0690158	0.7193	0.196324	0.270837	0.58511	0.0180479	0.0718873	0.0676874	0.681498	0.1862425	0.02011777	0.00764958	0.480379	0.0135124	0.00181616	0.479147	0.0174961	0.08052506	0.000574885	0.0351221	0.389675	3.57463	0.304803	0.304916	0.144404	0.245877	0.1006428	0.8001073
1880	-3724.443	-3724.935	0.492393	0.5185048	0.1900324	0.32824	0.16588	0.13453	0.309277	0.0571166	0.0274658	0.198925	0.113629	0.0570025	0.0258471	0.00276537	0.284509	0.0457542	0.12322	0.171078	0.178124	0.297169	0.22836	0.1954805	0.1301428	0.0145981	0.471238	0.0132553	0.00109006	0.487629	0.0121898	0.008550219	0.000369784	0.0282303	0.357146	3.61425	0.304235	0.291984	0.140096	0.263684	0.138693	0.06164852
1890	-3713.961	-3709.837	-4.124795	0.5399622	0.2156737	0.376054	0.1681	0.191804	0.466558	0.0519679	0.162681	0.255561	0.106036	0.117393	0.0379965	0.171853	0.0697532	0.205077	0.0714105	0.0658128	0.2809	0.57447	0.236781	0.2266105	0.08195357	0.014472	0.517077	0.00780079	0.00194414	0.450387	0.00831922	0.02280533	0.000877273	0.0432786	0.423315	3.53253	0.300752	0.286995	0.145668	0.266585	0.1047589	0.2176935
1900	-3712.699	-3709.021	-3.677306	0.6462104	0.1902709	0.446021	0.43285	0.172343	0.320243	0.0310431	0.0431273	0.174734	0.116151	0.165377	0.0387896	0.609284	0.0116225	0.209215	0.135453	0.144204	0.181193	0.250539	0.251638	0.2006312	0.05573716	0.011992	0.508474	0.0116078	0.00493713	0.455631	0.00735823	0.0002438489	0.000373169	0.028358	0.357792	3.61348	0.295418	0.28616	0.13974	0.278682	0.05598101	0.004355922
1910	-3712.893	-3706.821	-6.071432	0.4159205	0.1857532	0.521657	0.326542	0.310693	0.937009	0.106907	0.0872644	0.458196	0.202559	0.157223	0.0722929	0.00509094	0.130025	0.0473874	0.0936039	0.0929418	0.00830048	0.399788	0.232201	0.2035192	0.0626314	0.0157306	0.508261	0.00549994	0.00497191	0.458842	0.00669514	0.008695224	0.000312766	0.0259819	0.345466	3.62824	0.299585	0.302169	0.125208	0.273038	0.07132662	0.1219071
1920	-3713.491	-3705.081	-8.409905	0.7276692	0.1630998	0.636498	0.186369	0.17031	0.941843	0.109997	0.162294	0.52441	0.11691	0.139944	0.0625312	0.0480421	0.0678618	0.119695	0.0275344	0.0442507	0.0251757	0.364304	0.510935	0.3193473	-0.04912756	0.00690074	0.587372	0.00503382	0.00434187	0.386742	0.00960986	0.07655996	0.000111289	0.0155549	0.280891	3.70344	0.293102	0.302725	0.130633	0.27354	0.0274324	2.790859
1930	-3719.124	-3715.592	-3.531513	0.629651	0.1820098	0.45494	0.279284	0.127756	0.113289	0.018105	0.041028	0.120227	0.0883511	0.228961	0.0876022	0.0893903	0.148405	0.194225	0.138302	0.445249	0.43446	0.343147	0.318818	0.2216493	0.03574437	0.013376	0.506596	0.00623762	0.00507064	0.45838	0.0103406	0.00434694	0.000268402	0.024084	0.335105	3.64054	0.312899	0.302962	0.119497	0.264642	0.04009131	0.108426
1940	-3721.442	-3722.805	1.362575	0.8440095	0.1941807	0.562659	0.155172	0.0958539	0.327564	0.013805	0.117008	0.178609	0.0664684	0.175563	0.0683036	0.120615	0.13954	0.0288612	0.0456832	0.0691474	0.0979357	0.272767	0.158266	0.11904	-0.1036845	0.0228334	0.596363	0.00601476	0.00542299	0.366845	0.00252127	0.1306451	0.000431902	0.0304872	0.3683	3.60078	0.268577	0.33282	0.11768	0.280923	0.02696063	4.845773
1950	-3717.25	-3712.7	-4.54968	0.7476139	0.2127771	0.432451	0.138895	0.175293	0.46517	0.0153329	0.0278843	0.371485	0.0927563	0.05107	0.0623418	0.0374101	0.091121	0.129124	0.110112	0.0956845	0.29989	0.343733	0.514585	0.2565066	-0.1011887	0.0227316	0.593703	0.00535506	0.0117971	0.365209	0.00120367	0.1247296	0.000804071	0.0414565	0.416175	3.54156	0.274773	0.325557	0.129535	0.270135	0.02354087	5.298428
1960	-3717.941	-3712.602	-5.338824	0.652404	0.1788678	0.497501	0.207351	0.253081	0.388664	0.0684676	0.178301	0.346858	0.179648	0.176401	0.07008	0.184251	0.125931	0.672319	0.0208551	0.0610152	0.0292402	0.268171	0.357028	0.1996354	0.02615943	0.0169631	0.462733	0.00286211	0.00557291	0.509738	0.00212989	0.01286795	0.000234895	0.0225424	0.326308	3.65091	0.290437	0.309658	0.135705	0.264199	0.03902738	0.3297159
1970	-3711.676	-3710.302	-1.373941	0.6909039	0.183893	0.425407	0.274785	0.149508	0.204282	0.0528029	0.0714146	0.180452	0.0697118	0.142791	0.100472	0.0382859	0.113292	0.0829507	0.0442956	0.129024	0.165737	0.244367	0.41155	0.169349	0.0739699	0.016017	0.523331	0.00441918	0.00545327	0.448651	0.0021283	0.108714	0.000290099	0.0250306	0.340333	3.63435	0.297079	0.305949	0.126886	0.270086	0.1826839	0.5950936
1980	-3713.958	-3706.333	-7.625035	0.5809437	0.2012347	0.909825	0.196851	0.119826	0.31895	0.0269278	0.101108	0.196305	0.114402	0.337478	0.0758839	0.0321304	0.270866	0.104899	0.060723	0.267997	0.216052	0.32371	0.280558	0.2400151	-0.05664025	0.0139965	0.51925	0.00939725	0.00548422	0.445153	0.00671889	0.1892887	0.000554185	0.0344908	0.386873	3.57808	0.308785	0.298828	0.119605	0.272782	0.1326484	1.426995
1990	-3718.342	-3712.542	-5.800259	0.5098189	0.1776292	0.442572	0.0825494	0.125103	0.574885	0.150183	0.275338	0.24241	0.184104	0.156131	0.105022	0.113738	0.0700713	0.248198	0.0486687	0.218513	0.149354	0.239798	0.336752	0.1632423	-0.1022973	0.0113691	0.59181	0.00691024	0.00186052	0.3768	0.0112498	0.1742331	0.000222577	0.0219478	0.322816	3.65501	0.300629	0.305957	0.133064	0.26035	0.07193583	2.422063
2000	-3724.918	-3712.043	-12.87503	0.6105874	0.2463349	0.336781	0.172538	0.103844	0.235984	0.241769	0.505339	0.174094	0.100638	0.150585	0.0618187	0.35576	0.377029	0.16262	0.0557985	0.290984	0.16049	0.372498	0.209739	0.1367171	0.3222213	0.0112523	0.531966	0.00854682	0.0049173	0.421228	0.0220892	0.139597	0.00194532	0.0640561	0.493692	3.44031	0.288122	0.316813	0.138394	0.256671	0.4618184	0.3022769
2010	-3727.401	-3721.551	-5.849548	0.6240533	0.1650006	0.469002	0.119019	0.120432	0.525547	0.0706499	0.12664	0.719228	0.157247	0.113442	0.0659826	0.164139	0.00358339	0.0862649	0.0246984	0.108967	0.36317	0.379698	0.466437	0.2116905	-0.02555579	0.0110959	0.568699	0.0104083	0.00366586	0.38243	0.0237006	0.06317986	0.000122703	0.0163285	0.286469	3.69708	0.301368	0.308368	0.12322	0.267043	0.03762406	1.679241
2020	-3744.532	-3726.633	-17.89911	0.3657958	0.1953254	0.970244	0.133548	0.597478	0.811539	0.0459971	0.0747041	0.699325	0.829349	0.083821	0.044346	0.77018	0.130754	0.0654877	0.277722	0.140853	0.0960953	0.20493	0.535194	0.240154	0.009588795	0.00464037	0.57369	0.0104996	0.00550185	0.385787	0.0198813	0.1412694	0.000450285	0.031123	0.371348	3.59708	0.325241	0.297625	0.129263	0.247871	0.1508582	0.9364384
2030	-3720.544	-3715.189	-5.354728	0.5146812	0.1500507	0.560883	0.154845	0.145018	0.329379	0.204182	0.182696	0.321854	0.120686	0.207461	0.0434295	0.291755	0.190521	0.110129	0.0764557	0.0534698	0.0531552	0.121175	0.618453	0.2464866	0.09947082	0.00511022	0.481188	0.0115233	0.00127949	0.475912	0.0249865	0.02161937	5.32441e-05	0.0107795	0.241979	3.74719	0.307735	0.307831	0.126349	0.258085	0.1210902	0.1785394
2040	-3720.293	-3716.199	-4.093933	0.6272274	0.2123751	0.587144	0.154992	0.242507	0.361282	0.268477	0.127295	0.250824	0.187437	0.219529	0.0377103	0.0378743	0.0744389	0.313299	0.0533814	0.0607593	0.145073	0.287893	0.420678	0.207257	-0.01460109	0.0103386	0.542039	0.00900215	0.00318494	0.400534	0.0349011	0.03200496	0.000794255	0.0412058	0.415177	3.54282	0.284348	0.299213	0.139145	0.277294	0.01740387	1.838957
2050	-3719.509	-3718.643	-0.8660851	0.4666185	0.2510589	0.412422	0.263053	0.194407	0.387424	0.0411651	0.0312989	0.257101	0.198325	0.220472	0.0355826	0.08522	0.06528	0.134854	0.129338	0.149242	0.0746105	0.212948	0.352458	0.1688988	0.03444883	0.0133611	0.562297	0.00538488	0.00421537	0.389844	0.0248979	0.0129497	0.00216148	0.0674557	0.503713	3.42667	0.317181	0.275009	0.118623	0.289186	0.04739852	0.2732089
2060	-3715.739	-3712.092	-3.647554	0.5304822	0.2100703	0.4053	0.102968	0.130836	0.264791	0.277946	0.373646	0.190485	0.160616	0.210917	0.0512754	0.0273512	0.439627	0.052015	0.0949401	0.111584	0.121072	0.137365	0.344796	0.2213803	0.03800865	0.0103825	0.498377	0.00657245	0.00912136	0.452216	0.02333	0.05052437	0.000739582	0.0397795	0.409425	3.55006	0.303046	0.312373	0.12581	0.258771	0.08853302	0.5706839
2070	-3726.716	-3715.61	-11.1059	0.2703912	0.2116034	0.280488	0.32338	0.344455	0.803593	0.128865	0.185593	0.477595	0.219169	0.211343	0.128961	0.28878	0.442461	0.17546	0.154724	0.358457	0.110095	0.193999	0.246499	0.1947585	0.08086853	0.0150281	0.471366	0.00672469	0.00705604	0.474085	0.0257402	0.02674202	0.000775649	0.0407262	0.413258	3.54524	0.317666	0.293849	0.129476	0.25901	0.1076105	0.2485074
2080	-3736.798	-3723.264	-13.53395	0.2587262	0.1650734	0.341583	0.158815	0.370975	0.688214	0.0309666	0.107341	0.767731	0.204072	0.22685	0.0868415	0.378721	0.271407	0.40194	0.254017	0.143732	0.339068	0.338794	0.674169	0.2196192	0.03670026	0.0121883	0.566242	0.00689809	0.0138862	0.384497	0.0162878	0.03639973	0.000123157	0.0163585	0.286682	3.69684	0.327422	0.302873	0.127126	0.242579	0.07309999	0.4979444
2090	-3718.096	-3709.536	-8.559799	0.4243717	0.2064981	0.291568	0.429716	0.224961	0.415993	0.0727203	0.269617	0.256847	0.18752	0.628335	0.0573778	0.13112	0.377451	0.0931586	0.0776244	0.107438	0.259811	0.106004	0.591	0.2274114	0.09320201	0.015906	0.485894	0.0144381	0.00439629	0.465026	0.0143389	0.03587179	0.000660102	0.0376064	0.400403	3.56133	0.309825	0.300497	0.127866	0.261812	0.1290738	0.2779169
2100	-3722.483	-3712.068	-10.41449	0.4492271	0.158821	0.323051	0.371097	0.185034	0.795573	0.0478206	0.134783	0.248997	0.166718	0.308049	0.092876	0.658752	0.388949	0.0555847	0.0394009	0.377138	0.0269662	0.254843	0.435319	0.2478875	-0.01506332	0.011689	0.588141	0.00378339	0.00341488	0.382434	0.0105374	0.1094018	8.85678e-05	0.0138854	0.268243	3.71778	0.316376	0.289671	0.126929	0.267024	0.09433852	1.159673
2110	-3720.025	-3713.572	-6.453298	0.5393578	0.1903745	0.16854	0.191436	0.186481	0.394187	0.0653312	0.0656484	0.254769	0.208844	0.274166	0.064422	0.916546	0.0849315	0.343079	0.0662722	0.0908866	0.225296	0.361639	0.335568	0.2362564	-0.01739238	0.018818	0.494	0.00412389	0.0103313	0.451164	0.0215621	0.03466831	0.000374647	0.0284136	0.358073	3.61314	0.319663	0.29149	0.132777	0.256071	0.01727593	2.006741
2120	-3716.301	-3711.492	-4.809567	0.6241153	0.2202633	0.279717	0.115406	0.143494	0.39346	0.0255452	0.041125	0.22763	0.096417	0.114491	0.037338	0.426002	0.148894	0.0731283	0.137227	0.24852	0.0916435	0.231896	0.351448	0.1803781	0.1796876	0.0186564	0.449592	0.0108076	0.0123912	0.500752	0.00780012	0.1357249	0.00100242	0.0462219	0.434452	3.51832	0.304385	0.292785	0.135835	0.266995	0.3154124	0.4303092
2130	-3715.239	-3710.996	-4.243183	0.6198812	0.1520067	0.595247	0.406328	0.151954	0.291181	0.0409502	0.0530583	0.123336	0.114321	0.282884	0.0610707	0.0595122	0.188868	0.194485	0.0661743	0.164566	0.336894	0.142895	0.529225	0.2127257	-0.06111862	0.0130791	0.454949	0.0022094	0.0144274	0.506853	0.00848259	0.06549617	5.99481e-05	0.0114349	0.247871	3.74063	0.30668	0.308452	0.138071	0.246796	0.004377555	14.96182
2140	-3726.318	-3711.435	-14.88341	0.5720204	0.1903612	0.488962	0.658234	0.167685	0.899594	0.242718	0.346341	0.295515	0.114938	0.218625	0.048283	0.62278	0.0848552	0.135073	0.0382501	0.379464	0.0780316	0.284257	0.609633	0.414944	0.02964896	0.0135087	0.440198	0.00189262	0.0127249	0.526053	0.0056219	0.05821572	0.000374457	0.0284065	0.358037	3.61318	0.305803	0.289742	0.142013	0.262442	0.08786469	0.6625611
2150	-3720.926	-3710.68	-10.24596	0.4183821	0.1720454	0.878626	0.187305	0.189467	0.406635	0.284589	0.213093	0.319795	0.234421	0.13948	0.0542913	0.0230166	0.16767	0.23976	0.0867062	0.15309	0.138711	0.969357	0.252731	0.2092771	0.06644283	0.00703907	0.486456	0.00232618	0.00821529	0.491398	0.00456484	0.03766631	0.00017291	0.0193621	0.306906	3.67356	0.309208	0.30839	0.132448	0.249954	0.1041091	0.3617964
2160	-3723.795	-3710.986	-12.8093	0.4307178	0.2289578	0.511422	0.186495	0.167339	0.80598	0.177656	0.355447	0.527511	0.250333	0.149651	0.0461847	0.403785	0.317726	0.125853	0.0958746	0.136689	0.0694145	0.400368	0.540474	0.3701717	-0.06786378	0.0105705	0.513116	0.00674207	0.00594642	0.456545	0.00708019	0.1056485	0.00127169	0.0519726	0.454962	3.49179	0.316634	0.290565	0.124393	0.268409	0.03778474	2.796063
2170	-3723.771	-3712.202	-11.5689	0.3118319	0.1872595	0.714315	0.242338	0.31965	0.446211	0.376405	0.177616	0.284591	0.22197	0.188919	0.0502314	0.00595313	0.959118	0.0301349	0.152687	0.403975	0.194703	0.466739	0.205818	0.2437385	-0.08399164	0.0114651	0.476532	0.0104039	0.00434715	0.492066	0.00518563	0.08924139	0.000332048	0.0267639	0.349597	3.62331	0.278937	0.287229	0.144653	0.289181	0.005249751	16.99917
2180	-3719.843	-3714.89	-4.952878	0.380966	0.1682412	0.51133	0.133631	0.217034	0.374276	0.21118	0.358915	0.373998	0.163979	0.0492784	0.0516248	0.0813053	0.1306	0.144194	0.145382	0.0176546	0.105298	0.256038	0.438942	0.1512948	0.06934664	0.00897516	0.612607	0.011387	0.00638918	0.355836	0.00480551	0.02580083	0.000144189	0.0176916	0.295918	3.68625	0.300442	0.303927	0.124721	0.270909	0.09514747	0.2711667
2190	-3715.235	-3708.698	-6.537818	0.4802289	0.2373659	0.402124	0.251803	0.210788	0.326349	0.0508572	0.157155	0.264411	0.169981	0.0647921	0.0681255	0.0814847	0.535736	0.21181	0.0918878	0.0958771	0.0475145	0.293231	0.573685	0.2754827	-0.1384237	0.011997	0.564283	0.0132118	0.00897109	0.398338	0.00319883	0.1457618	0.00157431	0.0577299	0.474074	3.46662	0.297282	0.308394	0.123418	0.270906	0.007338085	19.86374
2200	-3720.287	-3711.25	-9.036806	0.4980348	0.2058179	0.612564	0.284681	0.223217	0.492085	0.129072	0.0950457	0.474125	0.141215	0.28172	0.0199698	0.289065	0.0821301	0.0497499	0.0557787	0.391111	0.13944	0.272924	0.193029	0.1556821	0.06999411	0.00817633	0.553745	0.0127002	0.00407046	0.418401	0.00290667	0.09703817	0.000645676	0.0371979	0.398671	3.56349	0.286938	0.30565	0.130058	0.277354	0.1670323	0.5809546
2210	-3715.114	-3713.967	-1.146634	0.4892198	0.1666294	0.360979	0.24316	0.152953	0.396824	0.0624399	0.0860711	0.2098	0.125447	0.137862	0.0240267	0.155946	0.209094	0.116747	0.110509	0.091386	0.125843	0.237707	0.118856	0.1775768	-0.2486643	0.014707	0.575179	0.0116898	0.00500894	0.391767	0.00164795	0.249041	0.000133174	0.0170067	0.291229	3.69163	0.294791	0.315919	0.124428	0.264862	0.0003767018	661.109
2220	-3713.425	-3707.573	-5.85198	0.7918958	0.1543755	0.835404	0.273952	0.133858	0.309083	0.117982	0.321579	0.210764	0.152033	0.165786	0.0504406	0.564952	0.158117	0.141078	0.0345243	0.0408302	0.0300646	0.339259	0.121388	0.2010774	-0.05096329	0.0104763	0.553012	0.00663675	0.00305881	0.425032	0.00178415	0.09855401	6.89282e-05	0.0122573	0.254981	3.73269	0.299196	0.292353	0.144293	0.264157	0.04759072	2.070866
2230	-3723.753	-3716.136	-7.617608	0.7847428	0.1793399	0.874063	0.181515	0.477385	0.18885	0.0663192	0.362715	0.727834	0.182633	0.197804	0.037696	0.338004	0.0881609	0.0149984	0.0765801	0.0489204	0.0489443	0.312639	0.0919078	0.20996	0.1254911	0.00654209	0.57884	0.00178121	0.00677818	0.389101	0.0169574	0.02023263	0.000239721	0.022771	0.327636	3.64935	0.297348	0.313024	0.116186	0.273442	0.1457237	0.1388424
2240	-3719.38	-3713.491	-5.889298	0.6836906	0.1926448	0.686182	0.262349	0.124375	0.400915	0.0639041	0.166409	0.165644	0.389112	0.0923206	0.0560707	0.667316	0.0804547	0.0661198	0.429375	0.0146053	0.0956981	0.331192	0.0364104	0.1838014	-0.06023675	0.00789319	0.601535	0.00688613	0.00539319	0.366631	0.0116616	0.06449597	0.000408091	0.0296429	0.36419	3.60576	0.274878	0.310318	0.123119	0.291685	0.004259225	15.14266
2250	-3727.458	-3712.837	-14.62137	0.6438648	0.2004936	0.679898	0.299265	0.112678	0.234357	0.0164048	0.0513235	0.0838378	0.116171	0.29244	0.0638026	0.73656	0.710184	0.409477	0.942735	0.413989	0.0202404	0.273529	0.275411	0.2222327	0.1382872	0.0131993	0.555179	0.00580417	0.00417217	0.416504	0.00514045	0.03525196	0.000540305	0.0340607	0.384945	3.58045	0.287526	0.309235	0.1154	0.287839	0.1735392	0.2031355
2260	-3717.984	-3712.71	-5.274277	0.6544084	0.2125635	0.498156	0.155833	0.0749745	0.192147	0.126761	0.269594	0.10492	0.0957467	0.203112	0.0400274	0.285176	0.382941	0.605579	0.0376666	0.0666715	0.110629	0.219274	0.209312	0.1635264	0.1631639	0.010939	0.578663	0.00456391	0.00806719	0.385096	0.0126706	0.03029609	0.000798845	0.0413232	0.415645	3.54223	0.276409	0.31765	0.129147	0.276794	0.19346	0.1566013
2270	-3725.965	-3711.208	-14.75697	0.7101031	0.176961	0.699473	0.298176	0.279745	0.613818	0.0405829	0.233855	0.375744	0.160861	0.344734	0.038499	0.168705	0.124971	0.240821	0.0287646	0.0394353	0.21169	0.281624	0.713053	0.2286399	-0.4468515	0.00594058	0.531735	0.00967271	0.00211639	0.443286	0.00724889	0.5373397	0.000216134	0.0216302	0.320926	3.65723	0.306275	0.330243	0.124246	0.239237	0.09048822	5.938228
2280	-3711.151	-3705.664	-5.486477	0.5112829	0.1569761	0.791782	0.443064	0.149073	0.244018	0.0625816	0.109842	0.170063	0.134409	0.166714	0.0296123	0.0155131	0.235333	0.279198	0.0596651	0.256138	0.0823829	0.259253	0.36439	0.1975529	-0.1625663	0.0087585	0.556228	0.00743175	0.00188669	0.420623	0.00507192	0.1748268	7.99543e-05	0.0131964	0.262753	3.72397	0.317073	0.302849	0.124042	0.256037	0.01226051	14.25934
2290	-3719.331	-3705.9	-13.43142	0.417634	0.1771895	0.464431	0.191806	0.192417	0.35851	0.0740695	0.224657	0.221731	0.150241	0.347813	0.051215	0.110423	0.372716	0.181297	0.0812677	0.147026	0.434929	0.24549	0.214601	0.2402653	-0.3362861	0.0132696	0.513677	0.00959047	0.00279358	0.455626	0.00504278	0.6116086	0.000218321	0.0217385	0.321573	3.65647	0.297035	0.306155	0.135268	0.261541	0.2753226	2.221426
2300	-3716.759	-3708.255	-8.503596	0.4453576	0.1938049	0.486812	0.290624	0.203211	0.771106	0.0246604	0.0458703	0.471821	0.197442	0.244889	0.0516813	0.309967	0.0616663	0.0668979	0.354065	0.446725	0.0280176	0.177207	0.176186	0.229752	0.1243705	0.0130108	0.502031	0.00934141	0.00995767	0.460057	0.00560154	0.04643809	0.000425985	0.0302797	0.367297	3.602	0.266913	0.316509	0.138081	0.278497	0.1708086	0.271872
2310	-3709.121	-3707.582	-1.538686	0.7879453	0.2009516	0.538793	0.283595	0.172466	0.175538	0.0219947	0.0378363	0.147804	0.100857	0.1171	0.0421696	0.558241	0.0601938	0.0203835	0.0937044	0.156309	0.108882	0.35322	0.281443	0.1629481	-0.09023639	0.0133436	0.558052	0.00834495	0.00196796	0.410982	0.00730984	0.09532213	0.000548854	0.0343262	0.386137	3.57899	0.300771	0.286779	0.131883	0.280566	0.005085736	18.74303
2320	-3714.857	-3712.165	-2.691416	0.9811804	0.1878258	0.686467	0.432512	0.098663	0.173868	0.0236781	0.0375421	0.0971385	0.0808234	0.172336	0.0374745	0.413041	0.0468173	0.152141	0.0317822	0.0148315	0.0657773	0.245929	0.185067	0.2461708	-0.1371672	0.0129986	0.49388	0.00975421	0.00419675	0.471776	0.00739494	0.1529402	0.000339516	0.0270606	0.351145	3.62145	0.281801	0.303211	0.134456	0.280532	0.01577295	9.696358
2330	-3719.418	-3712.462	-6.955708	0.9042305	0.2096868	0.674283	0.183359	0.0837641	0.0929388	0.01442	0.0413512	0.0798569	0.061335	0.0625842	0.0170825	0.531774	0.250425	0.144975	0.070726	0.147152	0.4581	0.327482	0.162887	0.222852	0.2908047	0.0165671	0.527122	0.0112783	0.00485248	0.437896	0.00228503	0.06518191	0.000730745	0.039544	0.408463	3.55126	0.301898	0.285376	0.123161	0.289565	0.3559866	0.1831021
2340	-3720.506	-3708.14	-12.36532	0.7669733	0.2147667	0.751426	0.640394	0.132238	0.374857	0.489572	0.689059	0.241981	0.111677	0.242465	0.0564732	0.479863	0.171382	0.0186682	0.0328775	0.117278	0.420235	0.160383	0.0736621	0.292418	0.02168857	0.0165333	0.539359	0.00801702	0.00525061	0.430263	0.000576348	0.1106708	0.000853879	0.0427051	0.421088	3.53535	0.301662	0.297404	0.131112	0.269823	0.1323594	0.8361388
