Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3330	-3721.625	-3711.184	-10.44113	0.1971179	0.1865632	0.202572	0.13777	0.440929	0.568053	0.75386	0.552229	0.406172	0.168129	0.360645	0.231624	0.199951	0.328413	0.179214	0.28122	0.210862	0.499862	0.201643	0.108049	0.2399124	-0.1523337	0.00759869	0.618453	0.0063638	0.0107339	0.351585	0.00526577	0.3418293	-1.427481	0.000323031	0.0264012	0.34769	3.62559	0.307861	0.283166	0.133399	0.275574	0.1894957	1.80389
3340	-3723.355	-3710.281	-13.07426	0.2021988	0.1793977	0.334515	0.270111	1.12187	0.346269	0.612406	0.382387	0.460384	0.308143	0.586351	0.248236	0.150416	0.269171	0.374846	0.647075	0.493396	0.215327	0.74666	0.141457	0.3367022	0.1836983	0.00418013	0.519985	0.0148723	0.00729279	0.449329	0.00434078	0.007769862	-1.088556	0.000240316	0.022799	0.327798	3.64916	0.292144	0.312354	0.120492	0.275009	0.1914681	0.04058044
3350	-3733.999	-3715.536	-18.46263	0.1926058	0.2007318	0.713703	0.267678	0.463792	0.445885	1.42349	0.712281	0.440315	0.411139	0.350067	0.178471	0.227136	0.442081	0.640783	0.45365	0.244955	0.981906	0.187141	0.0886812	0.4125707	0.09020551	0.00305225	0.496906	0.0151956	0.0106046	0.469707	0.00453477	0.05691565	-0.8853477	0.00054474	0.0341987	0.385565	3.57969	0.302535	0.313847	0.130039	0.253579	0.1471212	0.3868624
3360	-3716.912	-3712.189	-4.723335	0.1957074	0.1618079	0.267047	0.22307	0.423169	0.308545	0.583045	0.601183	0.284278	0.224154	0.657074	0.180026	0.226304	0.19814	0.325745	0.4108	0.13885	0.190962	0.127598	0.121173	0.2453684	-0.01332158	0.00702563	0.493375	0.0138489	0.0105355	0.46637	0.00884523	0.05413745	-1.404995	0.000104006	0.0150403	0.277085	3.70777	0.319079	0.301375	0.124093	0.255454	0.04081587	1.326382
3370	-3718.676	-3712.622	-6.054303	0.2343727	0.1797658	0.257286	0.268648	0.441766	0.35157	0.602151	0.363253	0.344731	0.287618	0.332702	0.170406	0.152344	0.468386	0.392848	0.402793	0.454543	0.380917	0.347415	0.163404	0.269664	-0.0007018942	0.00646408	0.523901	0.0126913	0.00461677	0.427386	0.0249406	0.05799225	-1.310579	0.000244136	0.0229781	0.328831	3.64795	0.298297	0.319653	0.129514	0.252536	0.05729035	1.012252
3380	-3715.074	-3709.353	-5.720775	0.2244329	0.1944658	0.54838	0.157417	0.495659	0.376922	0.581766	0.345593	0.264357	0.133031	0.125118	0.155353	0.105794	0.407347	0.395163	0.382374	0.367455	0.141356	0.256747	0.151883	0.2118612	0.05498909	0.0101829	0.530515	0.014599	0.00496431	0.432781	0.00695763	0.00442635	-1.551824	0.000436429	0.0306451	0.36906	3.59986	0.297584	0.301128	0.130238	0.271049	0.05941544	0.07449832
3390	-3723.413	-3714.602	-8.811043	0.2402421	0.2019275	0.398707	0.350511	0.42272	0.34314	0.775972	0.814725	0.283795	0.182364	0.310851	0.169518	0.215306	0.427237	0.486941	0.214033	0.104648	0.170898	0.398573	0.15554	0.3065804	-0.1584048	0.00563453	0.485673	0.00884307	0.00850787	0.480673	0.0106691	0.1715255	-1.182275	0.000567387	0.0348948	0.38867	3.57587	0.307375	0.295845	0.128381	0.268399	0.01312072	13.07287
3400	-3720.819	-3713.264	-7.555574	0.2396573	0.1529765	0.241481	0.261892	0.438962	0.318757	0.488534	0.50919	0.23088	0.279242	0.294866	0.150459	0.250681	0.490028	0.340667	0.285886	0.326679	0.275405	0.427539	0.198732	0.2692337	0.4662263	0.00880502	0.48861	0.00654573	0.00482354	0.48358	0.007636	0.04534417	-1.312176	6.35071e-05	0.0117678	0.250785	3.73738	0.295421	0.318653	0.138539	0.247387	0.5115705	0.08863719
3410	-3719.659	-3715.819	-3.840334	0.2139752	0.2371327	0.254574	0.16719	0.206394	0.43818	0.539694	0.352166	0.318559	0.232144	0.178195	0.121159	0.188929	0.111236	0.354604	0.606761	0.120551	0.2818	0.265203	0.17101	0.2290548	0.2598395	0.0169026	0.487157	0.00403632	0.00214855	0.482142	0.0076133	0.01784542	-1.473794	0.00156534	0.0575679	0.473554	3.46731	0.307111	0.288813	0.14191	0.262166	0.2776849	0.06426498
3420	-3709.397	-3706.614	-2.783006	0.3284801	0.1888964	0.209815	0.16796	0.262171	0.23841	0.545523	0.385639	0.209532	0.12132	0.124479	0.102769	0.0846515	0.165067	0.432725	0.250653	0.180735	0.267654	0.210657	0.340387	0.2128105	-0.04381316	0.0159137	0.482909	0.00439158	0.00822473	0.477938	0.0106234	0.2495988	-1.547353	0.000353968	0.0276254	0.354063	3.61796	0.31241	0.299619	0.129397	0.258574	0.2057856	1.212907
3430	-3719.853	-3710.417	-9.435967	0.2400374	0.16815	0.202316	0.283464	0.181539	0.387039	0.557499	0.482278	0.308498	0.224432	0.247833	0.0667515	0.144032	0.254958	0.184762	0.598712	0.184474	0.698076	0.344349	0.354484	0.2036499	-0.07330447	0.0103963	0.484985	0.0061207	0.0079775	0.479993	0.0105277	0.1473901	-1.591353	0.000143548	0.0176525	0.295654	3.68655	0.31421	0.30996	0.136544	0.239286	0.07408563	1.989456
3440	-3716.958	-3713.864	-3.093968	0.3275201	0.1940333	0.391411	0.246846	0.146589	0.278089	0.380698	0.403326	0.14046	0.159462	0.289977	0.0829065	0.118917	0.285744	0.361003	0.167823	0.358487	0.683255	0.33504	0.227675	0.2168562	-0.02706828	0.0134084	0.559523	0.00328809	0.017249	0.404373	0.00215893	0.03038729	-1.528521	0.000429574	0.0304057	0.367907	3.60126	0.304296	0.294921	0.135371	0.265412	0.00331901	9.155527
3450	-3710.146	-3712.659	2.513312	0.3895899	0.1928828	0.362091	0.167618	0.21731	0.168548	0.345477	0.249268	0.154982	0.0752244	0.130967	0.0452229	0.0574707	0.203623	0.140004	0.337952	0.115858	0.266663	0.248744	0.160432	0.1961262	-0.0008639181	0.0138518	0.529933	0.0171789	0.00838239	0.425426	0.00522752	0.00644763	-1.628997	0.000411716	0.0297731	0.364828	3.60499	0.309298	0.288678	0.137596	0.264427	0.005583712	1.154721
3460	-3723.196	-3715.444	-7.752246	0.4461017	0.1913991	0.251961	0.234361	0.491483	0.14786	0.352141	0.141308	0.137629	0.108465	0.198341	0.0511898	0.0411821	0.264351	0.341443	0.1681	0.453156	0.204672	0.18618	0.634337	0.2109767	0.1298937	0.00752009	0.564612	0.0142578	0.0154955	0.390399	0.00771582	0.1356574	-1.556008	0.000389485	0.0289656	0.36084	3.6098	0.287197	0.313532	0.122738	0.276533	0.2655511	0.5108525
3470	-3714.285	-3715.138	0.8526785	0.3892441	0.2251934	0.202566	0.0971962	0.507695	0.206534	0.280873	0.292406	0.126881	0.0594582	0.170472	0.0921683	0.149415	0.116689	0.100619	0.244384	0.130342	0.311622	0.410529	0.0640471	0.1359062	-0.03445838	0.011045	0.530435	0.0079826	0.00536961	0.424937	0.0202311	0.09290181	-1.99579	0.0011498	0.0494559	0.446176	3.50322	0.294568	0.302393	0.126224	0.276815	0.05844343	1.589602
3480	-3717.511	-3714.713	-2.798657	0.4574128	0.1948196	0.255083	0.219564	0.580853	0.167851	0.315983	0.311293	0.154785	0.151347	0.202265	0.0587416	0.100452	0.189425	0.387185	0.168753	0.189585	0.21442	0.219069	0.144581	0.2109103	0.4827836	0.0109714	0.526901	0.00792941	0.0119969	0.422105	0.0200963	0.0320258	-1.556322	0.000442094	0.0308414	0.370003	3.59871	0.289349	0.284445	0.125282	0.300925	0.5148095	0.06220905
3490	-3706.115	-3709.562	3.446409	0.4064726	0.1842856	0.192602	0.133955	0.551966	0.257104	0.32418	0.157487	0.23257	0.19685	0.200252	0.0901625	0.0941189	0.129977	0.147932	0.200686	0.0610649	0.241668	0.241838	0.259179	0.180699	0.02585194	0.0125721	0.52759	0.010623	0.0034545	0.439118	0.00664198	0.01542294	-1.710923	0.00029478	0.0252301	0.341419	3.63306	0.294486	0.310145	0.136601	0.258769	0.04127487	0.3736641
3500	-3705.926	-3706.707	0.7809764	0.4325255	0.1852585	0.219763	0.196794	0.480163	0.220441	0.36095	0.265623	0.208592	0.198532	0.330129	0.112771	0.0705062	0.094952	0.159715	0.221408	0.326489	0.232469	0.0894708	0.356073	0.2183876	-0.0186552	0.0086399	0.477563	0.0059085	0.00527983	0.493665	0.00894383	0.02495982	-1.521484	0.000306616	0.0257274	0.344104	3.62986	0.302597	0.298767	0.125963	0.272673	0.006304617	3.958975
3510	-3713.766	-3707.877	-5.889	0.3796191	0.1694011	0.259268	0.0957298	0.66992	0.300293	0.413461	0.30071	0.191754	0.0601085	0.0774279	0.107109	0.154012	0.251128	0.207112	0.106588	0.171262	0.189778	0.200064	0.423089	0.2107115	0.4172128	0.00942994	0.521232	0.00721426	0.00436311	0.452947	0.00481396	0.05929478	-1.557266	0.000152532	0.018193	0.299281	3.68237	0.292653	0.308408	0.139174	0.259766	0.4765076	0.1244362
3520	-3718.085	-3714.917	-3.167498	0.2881948	0.1555639	0.137418	0.121599	0.570503	0.293844	0.325878	0.35368	0.313363	0.144199	0.247954	0.0922047	0.380558	0.176926	0.277456	0.4839	0.263586	0.145185	0.205376	0.320248	0.1944354	-0.03001661	0.00841415	0.571375	0.00776115	0.00222923	0.404155	0.00606471	0.07643358	-1.637655	7.38097e-05	0.0126818	0.258537	3.72871	0.291807	0.315198	0.118597	0.274398	0.04641697	1.646673
3530	-3714.042	-3711.886	-2.155754	0.3356347	0.1842911	0.168594	0.238141	0.627661	0.26023	0.58043	0.386311	0.204599	0.126162	0.38396	0.10984	0.17657	0.0700242	0.197594	0.121436	0.185475	0.139358	0.158662	0.257642	0.2105421	0.1614966	0.0181623	0.583273	0.00497396	0.00119957	0.39144	0.000951925	0.02887902	-1.55807	0.000294846	0.0252329	0.341435	3.63304	0.284271	0.315234	0.132477	0.268019	0.1903757	0.1516949
3540	-3711.815	-3712.903	1.088144	0.3384523	0.2144021	0.135569	0.108692	0.465663	0.218176	0.330417	0.236104	0.20646	0.10366	0.242176	0.096677	0.188761	0.159412	0.178885	0.498968	0.234478	0.394271	0.0726399	0.247126	0.196321	0.01761336	0.0128575	0.532418	0.0117753	0.000746973	0.438239	0.00396274	0.01011276	-1.628004	0.000844595	0.0424752	0.420191	3.53649	0.28925	0.286382	0.133372	0.290996	0.02772612	0.3647376
3550	-3719.186	-3711.946	-7.239884	0.3061937	0.1828099	0.159611	0.189602	0.822256	0.208555	0.308601	0.224719	0.237455	0.179323	0.259041	0.121312	0.150903	0.544488	0.327124	0.802506	0.140694	0.177321	0.387923	0.320664	0.3164173	0.05848271	0.0151727	0.540119	0.00571118	0.000323088	0.433998	0.00467628	0.03388616	-1.150694	0.000277469	0.0244841	0.33733	3.63791	0.310663	0.290685	0.14568	0.252972	0.09236887	0.3668569
3560	-3717.35	-3712.774	-4.575812	0.3480574	0.2102753	0.15352	0.167879	0.250889	0.255592	0.36824	0.272284	0.22945	0.0956747	0.154968	0.120282	0.147271	0.193609	0.437761	0.117437	0.207725	0.343659	0.255382	0.25399	0.2067477	0.1901721	0.0102028	0.516915	0.0180329	0.00147814	0.444163	0.00920766	0.34729	-1.576256	0.000744337	0.0399057	0.409939	3.54941	0.324915	0.281504	0.129816	0.263765	0.5374621	0.6461666
3570	-3711.76	-3710.329	-1.430744	0.3445223	0.1975932	0.231293	0.190737	0.213781	0.293022	0.447856	0.307799	0.19053	0.0475072	0.0902252	0.0793738	0.132478	0.0677941	0.283462	0.184365	0.170019	0.22892	0.409845	0.307066	0.1802358	-0.02171121	0.0119607	0.513809	0.0133216	0.0107111	0.441493	0.00870471	0.1298365	-1.713489	0.00048835	0.0323986	0.377347	3.58977	0.286122	0.303726	0.134348	0.275804	0.1081252	1.200797
3580	-3712.142	-3710.064	-2.078465	0.2760372	0.1789924	0.151245	0.165874	0.258724	0.303591	0.703209	0.534566	0.243831	0.24468	0.295651	0.0796245	0.105066	0.435308	0.250918	0.144159	0.126214	0.340854	0.198947	0.128167	0.2231409	-0.02342022	0.0120143	0.516115	0.0116621	0.00905186	0.443475	0.00768216	0.03016105	-1.499952	0.000236161	0.0226026	0.326658	3.6505	0.314542	0.28527	0.136482	0.263705	0.006740831	4.474381
3590	-3716.81	-3712.334	-4.476197	0.2864799	0.2116728	0.419023	0.596219	0.391945	0.20681	0.577142	0.465929	0.271649	0.13074	0.203118	0.136741	0.217662	0.256956	0.212097	0.358583	0.275646	0.288559	0.259791	0.226761	0.2322164	0.09412312	0.00609742	0.58961	0.00543171	0.00448926	0.383973	0.0103984	0.02693268	-1.460085	0.00077731	0.0407693	0.413431	3.54502	0.301845	0.302156	0.120951	0.275047	0.1210558	0.2224816
3600	-3722.006	-3712.563	-9.443386	0.2657175	0.1651486	0.36112	0.309001	0.556064	0.380836	0.590583	0.511376	0.270936	0.143289	0.576887	0.0737725	0.173964	0.133204	0.226455	0.528476	0.329402	0.219413	0.0841946	0.200447	0.2736022	-0.1786108	0.0127037	0.508721	0.00467706	0.00941282	0.450005	0.0144804	0.2029797	-1.29608	0.000123627	0.0163895	0.286903	3.69658	0.287152	0.32897	0.119853	0.264025	0.02436897	8.329434
3610	-3721.15	-3711.5	-9.649601	0.312015	0.1894654	0.338947	0.269806	0.477538	0.451916	0.621487	0.570783	0.473207	0.0750853	0.102095	0.168982	0.178167	0.118666	0.599485	0.0758456	0.180934	0.178416	0.145564	0.208512	0.2143691	0.01071511	0.00821866	0.514189	0.00641163	0.00860135	0.454842	0.00773793	0.1615302	-1.540056	0.000361827	0.0279277	0.355609	3.6161	0.292031	0.299992	0.144337	0.263639	0.1722453	0.9377916
3620	-3721.094	-3714.602	-6.492835	0.3382614	0.1666056	0.217255	0.207028	0.523434	0.516103	0.493794	0.396622	0.198418	0.180049	0.20152	0.111515	0.117023	0.162769	0.201955	0.254694	0.282271	0.132558	0.295245	0.145166	0.1755247	-0.5775669	0.00739208	0.479982	0.0106036	0.00289064	0.488649	0.0104833	0.5796117	-1.739976	0.000133016	0.0169966	0.291159	3.69171	0.305047	0.309431	0.124408	0.261114	0.00204476	283.462
3630	-3712.561	-3707.864	-4.696843	0.3672111	0.18026	0.163402	0.155124	0.520133	0.274554	0.402371	0.336281	0.201495	0.0616436	0.332539	0.120406	0.0876942	0.325255	0.102502	0.301925	0.241088	0.173614	0.325814	0.330936	0.2047913	0.04238866	0.00924762	0.563217	0.00374058	0.0082166	0.409609	0.00596923	0.1749852	-1.585764	0.000249335	0.0232196	0.330217	3.64631	0.302786	0.323282	0.119082	0.25485	0.2173738	0.8049965
3640	-3713.013	-3710.101	-2.912333	0.3848049	0.2099125	0.19294	0.164934	0.403758	0.273008	0.373287	0.247596	0.13433	0.046387	0.0508375	0.0844062	0.225895	0.13395	0.055819	0.210991	0.0844019	0.1024	0.242766	0.130694	0.1284651	0.7076467	0.0116731	0.583017	0.00664652	0.00896037	0.387753	0.00195042	0.008420993	-2.052098	0.000735937	0.0396826	0.40903	3.55055	0.27594	0.297292	0.12938	0.297388	0.7160677	0.01176005
3650	-3720.998	-3718.798	-2.199895	0.318742	0.2235007	0.244793	0.1421	0.4299	0.47579	0.583469	0.447927	0.157894	0.113096	0.130882	0.155047	0.171163	0.148204	0.130335	0.141531	0.272339	0.153347	0.102753	0.19226	0.1829025	-0.01202572	0.0205163	0.594856	0.00721721	0.0091769	0.363843	0.00439081	0.2101387	-1.698802	0.00109766	0.0483374	0.442179	3.50839	0.285398	0.273487	0.133163	0.307953	0.198113	1.060701
3660	-3714.477	-3715.265	0.7878949	0.3095136	0.2005447	0.187872	0.132704	0.655323	0.287777	0.42971	0.276913	0.244411	0.163594	0.183129	0.061437	0.198187	0.0945772	0.221075	0.185617	0.130628	0.0709223	0.13256	0.246955	0.1762249	0.08183508	0.00882653	0.562477	0.00548185	0.00858226	0.413068	0.0015638	0.02158649	-1.735994	0.000541254	0.0340903	0.385078	3.58029	0.332321	0.303348	0.121543	0.242788	0.1034216	0.2087233
3670	-3711.457	-3707.121	-4.335765	0.2735294	0.1849543	0.370968	0.339003	0.512785	0.348655	0.504122	0.446825	0.222855	0.151905	0.238714	0.0631322	0.19496	0.16584	0.136148	0.297141	0.103249	0.140589	0.191079	0.37751	0.1912288	0.08180178	0.0102391	0.483412	0.0125357	0.0115877	0.479176	0.00304985	0.02906596	-1.654285	0.000302879	0.0255714	0.343266	3.63086	0.301265	0.310964	0.131692	0.256079	0.1108677	0.2621679
3680	-3711.86	-3710.481	-1.378679	0.3851812	0.1915373	0.149207	0.137355	0.529634	0.383023	0.601931	0.197954	0.166573	0.0523286	0.0771876	0.0898354	0.187329	0.103432	0.0420393	0.271947	0.149055	0.114659	0.244668	0.197959	0.1388409	-0.0708569	0.013022	0.501643	0.00580736	0.00823772	0.469263	0.00202677	0.09949599	-1.974426	0.000391518	0.0290404	0.361212	3.60936	0.312726	0.293223	0.127592	0.266458	0.02863909	3.474132
3690	-3712.524	-3715.187	2.663138	0.4808708	0.1902139	0.174684	0.2114	0.4067	0.164513	0.421768	0.225907	0.21973	0.0821766	0.0969229	0.0887135	0.117345	0.073197	0.137206	0.143935	0.18619	0.0441677	0.127384	0.413902	0.1780358	0.04787646	0.0112542	0.514859	0.00172134	0.0141135	0.45596	0.00209179	0.01787079	-1.725771	0.000372358	0.0283275	0.357638	3.61366	0.301285	0.29654	0.122924	0.279252	0.06574725	0.2718105
3700	-3710.807	-3711.673	0.8653944	0.5406975	0.1856463	0.184643	0.073413	0.400036	0.14005	0.256303	0.315447	0.186242	0.124574	0.0932021	0.0639414	0.0573013	0.127148	0.078045	0.402565	0.100851	0.117988	0.25871	0.346191	0.1284068	0.1111033	0.0108582	0.482119	0.00781179	0.0113984	0.482355	0.00545753	0.06552546	-2.052552	0.000311431	0.0259269	0.345172	3.62859	0.283935	0.314389	0.130803	0.270872	0.1766287	0.3709785
3710	-3708.476	-3704.026	-4.450414	0.5439966	0.1738768	0.415138	0.231509	0.466966	0.147223	0.397481	0.156731	0.123076	0.145699	0.451476	0.0648264	0.0450629	0.199296	0.18563	0.264455	0.103951	0.209199	0.136007	0.412539	0.2066421	0.1189581	0.0119174	0.484525	0.00764832	0.00298656	0.484761	0.00816181	0.08227265	-1.576767	0.000188176	0.0201928	0.312154	3.66747	0.310594	0.295344	0.1396	0.254463	0.2012308	0.4088472
3720	-3717.255	-3708.058	-9.196525	0.6899382	0.1681988	0.121532	0.131182	0.595927	0.147663	0.313123	0.177537	0.16431	0.294053	0.468789	0.0596368	0.0477297	0.0475237	0.25756	0.191965	0.065295	0.607839	0.317408	0.411822	0.2070376	0.01337255	0.00820011	0.638843	0.00898196	0.0029247	0.333668	0.0073819	0.0953526	-1.574855	0.00014389	0.0176734	0.295795	3.68639	0.311452	0.295866	0.125132	0.26755	0.1087252	0.8770059
3730	-3706.133	-3707.48	1.346521	0.7552281	0.193589	0.239193	0.1621	0.572304	0.102178	0.295274	0.198917	0.129058	0.0824351	0.109088	0.0596299	0.0574918	0.160338	0.118887	0.119518	0.216179	0.191583	0.129911	0.659976	0.1406654	-0.02280001	0.0124492	0.493831	0.0105782	0.00120195	0.474858	0.00708083	0.05141649	-1.961372	0.000422614	0.0301608	0.36672	3.6027	0.29024	0.310071	0.131685	0.268004	0.02861647	1.796744
3740	-3718.072	-3710.618	-7.454595	0.3486072	0.204476	0.205364	0.189744	0.466534	0.199744	0.28959	0.312003	0.200565	0.0603554	0.284297	0.0334595	0.145067	0.0398004	0.346484	0.391352	0.0807504	0.0789368	0.148196	0.572764	0.1457968	-0.150914	0.0151603	0.520799	0.00606122	0.00204896	0.44766	0.0082705	0.1702767	-1.925541	0.000617865	0.0363969	0.395238	3.56775	0.279445	0.298957	0.131684	0.289913	0.01936272	8.79405
3750	-3709.121	-3715.645	6.52402	0.4676826	0.2233692	0.163566	0.184303	0.345201	0.183715	0.211065	0.170579	0.225693	0.0789727	0.0843189	0.0571327	0.162366	0.0479393	0.143796	0.176672	0.196147	0.170579	0.126013	0.198622	0.1457587	-0.1763105	0.0180145	0.555417	0.00832987	0.000276168	0.403222	0.01474	0.192751	-1.925803	0.00109367	0.0482508	0.441867	3.50879	0.298787	0.292829	0.131289	0.277095	0.01644047	11.72417
3760	-3714.771	-3711.683	-3.088571	0.4911839	0.1751473	0.299179	0.192507	0.564047	0.223584	0.3454	0.263949	0.145634	0.166715	0.272572	0.0875613	0.105733	0.195911	0.222625	0.128462	0.052977	0.0349822	0.221532	0.398313	0.1653239	-0.1511873	0.0116224	0.597718	0.00598157	0.00037927	0.363724	0.0205752	0.1776835	-1.799849	0.000199344	0.0207791	0.315777	3.66324	0.29884	0.315964	0.122483	0.262713	0.02649621	6.705995
3770	-3712.866	-3711.647	-1.219203	0.4948013	0.1922971	0.298391	0.234294	0.440104	0.397122	0.432682	0.190567	0.156226	0.182808	0.191612	0.0896563	0.037893	0.352945	0.0564864	0.130174	0.142488	0.160217	0.23499	0.183482	0.1802024	-0.08662041	0.012389	0.504953	0.0104993	0.0018779	0.465286	0.00499452	0.08912724	-1.713675	0.000402835	0.0294532	0.363257	3.60689	0.305276	0.326024	0.127774	0.240926	0.002506832	35.55374
3780	-3726.128	-3716.996	-9.131269	0.5173004	0.1846616	0.245205	0.349038	0.417441	0.233151	0.469878	0.309837	0.189096	0.0760317	0.0886584	0.0465994	0.0671371	0.194898	0.106528	0.2848	0.130772	0.192925	0.186555	0.571154	0.2711652	-0.1270125	0.0135993	0.426248	0.0073733	0.00724138	0.543191	0.00234665	0.1884041	-1.305027	0.000299315	0.0254218	0.342458	3.63182	0.306928	0.293093	0.153661	0.246318	0.06139162	3.06889
3790	-3719.17	-3719.974	0.8044668	0.5021484	0.1687122	0.42495	0.439768	0.25196	0.238339	0.275279	0.209249	0.17398	0.168479	0.176995	0.0725591	0.0846249	0.154487	0.164512	0.0437536	0.168159	0.235499	0.133557	0.440654	0.1915193	-0.01649886	0.0158711	0.524056	0.00805259	0.00746301	0.444381	0.000175975	0.02248417	-1.652767	0.000147535	0.0178944	0.297285	3.68467	0.292605	0.296998	0.13968	0.270717	0.005985311	3.756558
3800	-3716.75	-3709.584	-7.166609	0.390939	0.1977091	0.327682	0.284777	0.514559	0.322768	0.438586	0.342699	0.195281	0.100562	0.0707573	0.0408875	0.125271	0.146559	0.268388	0.371819	0.203018	0.0802613	0.329289	0.374262	0.2507949	-0.06040018	0.0144251	0.534491	0.00459783	0.00292186	0.443242	0.000321826	0.09016213	-1.38312	0.000490354	0.0324644	0.377652	3.58939	0.285861	0.28388	0.131069	0.29919	0.02976195	3.029443
3810	-3715.346	-3706.524	-8.822664	0.3312569	0.1643543	0.335663	0.201808	0.551579	0.203627	0.608553	0.388494	0.237985	0.201751	0.718426	0.132732	0.100519	0.297515	0.605887	0.211693	0.324844	0.202319	0.328042	0.392013	0.2500007	0.02517792	0.016691	0.521297	0.00233011	0.00509047	0.452767	0.00182396	0.1138013	-1.386292	0.000118727	0.0160633	0.284576	3.69924	0.311182	0.296859	0.128532	0.263426	0.1389793	0.8188369
3820	-3717.253	-3711.757	-5.496177	0.3126702	0.2135794	0.151071	0.164766	0.388786	0.280446	0.377378	0.204209	0.210429	0.162127	0.278172	0.164189	0.0923889	0.0652665	0.775415	0.386568	0.10209	0.659735	0.15155	0.175483	0.213085	-0.06155011	0.0148692	0.4644	0.0110421	0.00773363	0.499468	0.00248653	0.1441867	-1.546064	0.000823906	0.0419583	0.418161	3.53906	0.279824	0.291831	0.152613	0.275731	0.08263662	1.744829
3830	-3715.478	-3708.348	-7.13031	0.3205733	0.1711741	0.377241	0.136107	0.368492	0.299158	0.430772	0.272819	0.250061	0.246594	0.237943	0.150621	0.109741	0.512599	0.272123	0.69191	0.0644546	0.558126	0.101602	0.221124	0.2408164	-0.002390525	0.0122112	0.555086	0.013266	0.00534801	0.410185	0.00390405	0.08823309	-1.423721	0.000165982	0.0189729	0.3044	3.67646	0.303947	0.300347	0.13452	0.261185	0.08584256	1.027848
3840	-3707.974	-3709.234	1.260521	0.2901402	0.1946601	0.236459	0.180584	0.329964	0.247595	0.364407	0.264204	0.231538	0.0842892	0.164529	0.170084	0.162722	0.0719236	0.217213	0.365218	0.134394	0.171497	0.295115	0.287839	0.222124	-0.03895607	0.0168918	0.606916	0.00710657	0.00114409	0.358288	0.00965436	0.1105248	-1.50452	0.000439534	0.0307528	0.369578	3.59923	0.296688	0.291364	0.133982	0.277967	0.07156875	1.544317
3850	-3718.049	-3715.848	-2.201252	0.2882138	0.1776319	0.136087	0.156422	0.320142	0.19712	0.339033	0.198825	0.287064	0.16994	0.138163	0.0984337	0.175342	0.218059	0.591442	0.277678	0.436983	0.235343	0.0961573	0.170558	0.1887676	0.4124992	0.0159548	0.535882	0.00771941	0.00136113	0.426258	0.0128241	0.01641305	-1.667239	0.000222603	0.0219491	0.322823	3.655	0.285338	0.288917	0.140646	0.285098	0.4289122	0.03826669
