Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
10260	-3725.857	-3715.865	-9.992409	0.758594	0.1924222	0.424579	0.0363687	0.110536	0.129624	0.0758146	0.100084	0.15756	0.162939	0.469511	0.715603	0.847904	0.0332487	0.164843	0.381869	0.388385	0.0528246	0.203713	0.0492392	0.2575449	-0.1816654	0.0128923	0.507202	0.00505109	0.00349528	0.454109	0.0172502	0.2297873	0.000404719	0.0295214	0.363593	3.60648	0.309133	0.306429	0.130454	0.253984	0.04812184	4.775114
10270	-3714.694	-3711.007	-3.687652	0.7546776	0.2274551	0.356766	0.0426204	0.334481	0.439539	0.254731	0.0984897	0.0273737	0.0157735	0.310359	0.269604	0.176983	0.125712	0.0804263	0.109112	0.0522461	0.0721602	0.19082	0.466907	0.1769153	-0.06147215	0.0207681	0.521654	0.00251258	0.00323721	0.429503	0.0223247	0.1451021	0.00122205	0.0509632	0.451472	3.49634	0.315476	0.301795	0.128117	0.254612	0.08362992	1.73505
10280	-3722.466	-3716.867	-5.599007	0.735012	0.1715397	0.735843	0.0695851	0.151886	0.187449	0.117478	0.108033	0.106745	0.0700982	0.516294	0.336042	0.308733	0.0719635	0.0928262	0.0735326	0.442815	0.197459	0.158429	0.188147	0.281639	0.01685235	0.0159114	0.545648	0.0010247	0.00774878	0.403997	0.0256706	0.002786803	0.000168864	0.0191357	0.305452	3.67524	0.27661	0.332644	0.119915	0.270831	0.01963916	0.1419004
10290	-3715.454	-3709.18	-6.273589	0.7743494	0.221283	0.72528	0.0403032	0.152421	0.151025	0.128263	0.0856953	0.254249	0.0875185	0.338791	0.322976	0.0170234	0.0443428	0.0750621	0.501006	0.0949262	0.063988	0.341103	0.57969	0.1609207	-0.06095639	0.0169442	0.552006	0.000215812	0.00802449	0.408705	0.0141043	0.09371007	0.00103178	0.0468848	0.436897	3.51519	0.298369	0.299027	0.118324	0.28428	0.03275368	2.861055
10300	-3715.875	-3712.126	-3.748408	0.5470115	0.2012698	0.435908	0.0318016	0.231378	0.32527	0.121172	0.0970502	0.216473	0.0706402	0.252218	0.178985	0.49029	0.0494642	0.0829471	0.365305	0.254333	0.0685226	0.275096	0.223308	0.2246802	-0.007551935	0.00768501	0.560774	0.000461059	0.00887065	0.397101	0.0251086	0.01430239	0.00055485	0.0345112	0.386964	3.57797	0.295656	0.307474	0.117547	0.279323	0.006750452	2.11873
10310	-3727.449	-3714.391	-13.05756	0.6853246	0.1760992	1.14153	0.0356203	0.542257	1.20564	0.180785	0.145182	0.248012	0.127967	0.355576	0.169489	0.557964	0.0384678	0.0860985	0.148752	0.0940617	0.341654	0.239699	0.180313	0.3568107	-0.0140767	0.0087843	0.56282	0.000214916	0.0085141	0.395978	0.0236895	0.02211681	0.00020803	0.0212238	0.318483	3.66008	0.311064	0.303861	0.108919	0.276156	0.008040115	2.750808
10320	-3729.836	-3715.198	-14.63741	0.5575933	0.2185946	0.478137	0.0172275	0.219474	0.500986	0.374712	0.126912	0.189728	0.0310274	0.28783	0.109772	1.0199	0.0973383	0.123869	0.324801	0.172295	0.0386596	0.448595	0.024344	0.2503149	-0.526314	0.010646	0.541867	0.00127352	0.00360407	0.418882	0.0237277	0.6266445	0.000955596	0.045144	0.430427	3.52347	0.308966	0.299243	0.117722	0.274069	0.1003306	6.245799
10330	-3735.781	-3726.315	-9.465779	0.6459087	0.1655919	0.713202	0.0249888	0.267323	0.452936	0.16227	0.206772	0.0425941	0.0347002	0.563607	0.302682	0.465095	0.0488811	0.129851	0.0268362	0.0982084	0.105223	0.0499797	0.201497	0.2289972	0.05141753	0.00815069	0.63207	7.2307e-05	0.00482482	0.337931	0.016951	0.2328123	0.000126429	0.016573	0.288199	3.6951	0.269657	0.327451	0.118517	0.284375	0.2842298	0.8190988
10340	-3721.673	-3715.196	-6.477167	0.7858983	0.1504461	0.99428	0.0161758	0.192227	0.644561	0.0820269	0.0853879	0.0496173	0.0588208	0.399715	0.167085	0.377143	0.0686951	0.331132	0.0218137	0.0694324	0.23171	0.200952	0.104515	0.1825465	-0.06685153	0.00766123	0.574628	0.000186096	0.0109423	0.391952	0.0146303	0.1017591	5.45497e-05	0.0109102	0.243172	3.74586	0.303828	0.302757	0.129844	0.263571	0.03490756	2.915102
10350	-3731.764	-3726.752	-5.011894	0.887307	0.1308535	0.711961	0.035059	0.0920572	0.288108	0.20957	0.0824749	0.0505845	0.0434232	0.686668	0.219128	0.792804	0.0795076	0.0251086	0.363936	0.0202697	0.0282589	0.101693	0.238018	0.1987549	-0.01102149	0.0049642	0.515932	0.000120026	0.00895266	0.452843	0.0171883	0.01690127	1.37686e-05	0.00549513	0.183651	3.81084	0.289681	0.328714	0.125946	0.255659	0.005879774	2.874476
10360	-3721.364	-3717.811	-3.553319	0.754295	0.1800447	0.525984	0.0408854	0.17184	0.260379	0.115915	0.0798834	0.108609	0.137642	0.294122	0.37219	0.240036	0.038882	0.117606	0.0980066	0.0377423	0.373886	0.19686	0.111159	0.1417648	0.007898493	0.0150799	0.519287	0.000239395	0.00288938	0.439906	0.0225982	0.1158502	0.000247061	0.0231142	0.329613	3.64703	0.29818	0.315351	0.112193	0.274276	0.1237487	0.9361731
10370	-3721.544	-3714.758	-6.786458	0.6932575	0.2564174	0.458527	0.0173925	0.240137	0.341204	0.110472	0.121903	0.430958	0.146283	0.23719	0.151345	0.542863	0.0445618	0.347575	0.0316879	0.0672121	0.170878	0.280013	0.101629	0.1879453	-0.2856725	0.0154839	0.560014	0.000864321	0.0011862	0.404607	0.0178444	0.2987346	0.00242443	0.071362	0.514825	3.41139	0.284954	0.319642	0.117396	0.278008	0.01306209	22.87036
10380	-3724.136	-3711.548	-12.58802	0.6750759	0.2006322	0.532327	0.0274069	0.174166	0.268107	0.246096	0.112195	0.229501	0.159038	0.773144	0.4829	0.772367	0.0409718	0.0805717	0.175117	0.248224	0.0770257	0.2058	0.527134	0.3280615	-0.0914934	0.0161632	0.513652	0.00424386	0.00819555	0.444347	0.0133976	0.1613383	0.000542882	0.034141	0.385306	3.58001	0.280479	0.331736	0.125327	0.262458	0.06984486	2.309952
10390	-3721.097	-3710.671	-10.42568	0.4654328	0.1958331	0.763838	0.0129545	0.262226	0.486658	0.20591	0.170441	0.0496028	0.0325883	0.202766	0.242157	0.372166	0.453301	0.0339658	0.0448701	0.189681	0.0157195	0.590225	0.364709	0.233726	-0.3091692	0.0100858	0.512617	0.00432292	0.0141519	0.446457	0.0123649	0.3397087	0.000458615	0.0314067	0.372695	3.59544	0.295084	0.291191	0.145382	0.268343	0.03053957	11.12356
10400	-3725.939	-3711.129	-14.80999	0.2221719	0.1780927	0.832494	0.0184381	0.339231	0.50219	0.396824	0.272229	0.286895	0.0839243	0.3557	0.528309	0.441563	0.160925	0.206741	0.623604	0.509391	0.00514987	0.119472	0.21494	0.249139	-0.06265697	0.0120286	0.515273	0.00836762	0.00391979	0.44877	0.0116417	0.1655627	0.000227129	0.0221694	0.324124	3.65348	0.295634	0.28977	0.127856	0.28674	0.1029058	1.608877
10410	-3721.593	-3709.114	-12.47894	0.3870706	0.1741245	1.07688	0.0431852	0.575609	0.896434	0.230972	0.194	0.160574	0.074189	0.303185	0.334008	0.199707	0.0829659	0.208229	0.114937	0.196347	0.00644113	0.198537	0.0606675	0.2333337	-0.1426653	0.00789336	0.586023	0.00856062	0.00389036	0.374964	0.0186693	0.2844138	0.000190316	0.0203065	0.312861	3.66664	0.287232	0.313054	0.115044	0.284669	0.1417484	2.006469
10420	-3720.086	-3708.57	-11.51613	0.3431554	0.1526815	0.39512	0.0681357	0.502914	0.818271	0.299757	0.374946	0.153113	0.154978	0.202404	0.139311	0.643377	0.113869	0.347706	0.11211	0.15128	0.0942572	0.342232	0.312239	0.1927084	0.04394721	0.00836928	0.582028	0.0074821	0.00346947	0.389704	0.00894717	0.01814141	6.24077e-05	0.011666	0.249899	3.73837	0.281002	0.314768	0.129666	0.274564	0.06208862	0.2921858
10430	-3723.234	-3707.984	-15.24996	0.4678509	0.178537	0.466647	0.0852803	0.413609	0.611281	0.166371	0.18492	0.0722166	0.0634122	0.0932437	0.0989495	1.20953	0.151302	0.128719	0.11249	0.0937516	0.335313	0.520888	0.210595	0.172145	-0.2010633	0.0168126	0.516831	0.00855696	0.00534034	0.445688	0.00677153	0.3345142	0.000231556	0.0223828	0.325377	3.65201	0.284682	0.313318	0.137315	0.264685	0.1334508	2.506647
10440	-3712.611	-3707.375	-5.235608	0.5072928	0.1723181	0.458211	0.0811195	0.258641	0.356918	0.269451	0.141464	0.037731	0.0180998	0.175283	0.167769	0.754267	0.272544	0.0752254	0.324649	0.0573687	0.0553245	0.151867	0.328878	0.2383621	0.01575063	0.0102931	0.49697	0.0091097	0.00376131	0.467003	0.0128622	0.02053664	0.000175123	0.0194847	0.30769	3.67265	0.301699	0.315262	0.121554	0.261486	0.03628727	0.5659461
10450	-3726.756	-3713.74	-13.01606	0.5414554	0.1916403	0.452612	0.0786334	0.221544	0.663982	0.435076	0.110462	0.251691	0.251469	0.138174	0.244375	0.29778	0.0882368	0.142342	0.0843638	0.65767	0.33247	0.128022	0.125844	0.178454	-0.00799338	0.0133719	0.462977	0.00801117	0.00243641	0.497268	0.0159359	0.2385489	0.000393039	0.0290963	0.36149	3.60902	0.306982	0.294686	0.13905	0.259282	0.2305555	1.03467
10460	-3721.501	-3711.243	-10.25741	0.6503728	0.2109974	0.578541	0.0842696	0.464482	0.551499	0.284953	0.245061	0.210116	0.129712	0.456632	0.586474	0.0269898	0.0624724	0.131268	0.117215	0.0587348	0.017271	0.223596	0.280908	0.3341912	-0.1200194	0.0144227	0.541751	0.00333457	0.00296253	0.415147	0.0223822	0.1574186	0.00076125	0.040351	0.411746	3.54714	0.29642	0.321191	0.120063	0.262326	0.03739922	4.209141
10470	-3719.595	-3709.809	-9.785676	0.5421873	0.1739901	0.475424	0.0461427	0.250244	0.272065	0.18797	0.110513	0.0319635	0.0282215	0.370918	0.212059	0.190876	0.27704	0.233479	0.107277	0.150536	0.114573	0.148567	0.427786	0.2891488	-0.208724	0.012316	0.531468	0.00559088	0.0102765	0.416153	0.0241957	0.3652856	0.000189153	0.0202448	0.312477	3.66709	0.305905	0.287996	0.127118	0.27898	0.1565616	2.333175
10480	-3717.46	-3710.59	-6.869738	0.6012324	0.1705395	0.643593	0.0305501	0.199051	0.511765	0.187612	0.142108	0.204222	0.136203	0.241925	0.171663	0.469719	0.0369315	0.0433776	0.505932	0.124574	0.256295	0.235	0.0332772	0.2016586	-0.09451388	0.00696442	0.556181	0.00317967	0.00392244	0.407007	0.0227462	0.1306865	0.00016107	0.0186919	0.302571	3.67858	0.307869	0.310212	0.134557	0.247361	0.03617263	3.612856
10490	-3728.882	-3711.505	-17.37778	0.3436749	0.2073258	0.48821	0.0154449	0.240755	0.548441	0.320455	0.242692	0.133126	0.0914796	0.14557	0.100901	0.0646183	0.0978216	0.32578	0.369441	0.266786	0.0596045	0.481579	0.371775	0.219526	0.103918	0.0126948	0.524953	0.00476934	0.0192171	0.42578	0.0125852	0.5216933	0.000677958	0.0381058	0.402505	3.55871	0.29325	0.300219	0.131805	0.274726	0.6256113	0.8338937
10500	-3725.239	-3716.976	-8.263161	0.3991216	0.2112418	0.563119	0.0596486	0.293065	0.944557	0.253908	0.144374	0.0653367	0.0600743	0.229132	0.266608	0.0698609	0.208714	0.102136	0.273449	0.121722	0.395511	0.214807	0.24692	0.265892	-0.1148094	0.00657668	0.559478	0.00822769	0.0219185	0.38852	0.0152782	0.1174253	0.000767036	0.0405022	0.412356	3.54637	0.31117	0.308977	0.10484	0.275014	0.002615911	44.88888
10510	-3715.55	-3708.718	-6.831639	0.5580874	0.1828286	0.452083	0.0593877	0.372156	0.471696	0.149414	0.0836257	0.0707846	0.0353754	0.142315	0.0986991	0.457537	0.0868145	0.0727669	0.020634	1.05559	0.00849678	0.244247	0.332378	0.2244778	-0.07748373	0.00759464	0.58135	0.0102732	0.0161592	0.368748	0.0158755	0.1032625	0.000277685	0.0244936	0.337382	3.63785	0.304206	0.29196	0.123887	0.279947	0.02577876	4.00572
10520	-3720.931	-3715.879	-5.05154	0.5963338	0.1815446	0.530201	0.114981	0.472873	0.551611	0.18738	0.125726	0.0752773	0.0214052	0.363703	0.256858	0.27114	0.0671908	0.0446496	0.13495	0.0944538	0.0312455	0.184021	0.323255	0.2026799	-0.06501424	0.00522899	0.544876	0.00937941	0.0140332	0.412489	0.0139933	0.1033223	0.000263233	0.0238528	0.333808	3.64208	0.323533	0.294902	0.130826	0.250739	0.03830806	2.697143
10530	-3716.102	-3711.472	-4.630871	0.4785192	0.1923437	0.396266	0.0618124	0.193199	0.293424	0.141513	0.106001	0.100984	0.0451819	0.32857	0.438695	0.359504	0.0525984	0.0641475	0.0691408	0.387395	0.05	0.139371	0.132945	0.1848074	-0.07264829	0.0130983	0.544958	0.0129683	0.0140353	0.412551	0.00238927	0.2227582	0.000403536	0.0294786	0.363382	3.60674	0.305583	0.316133	0.118174	0.260111	0.15011	1.483967
10540	-3713.514	-3710.021	-3.493168	0.4882858	0.1851495	0.543346	0.0712106	0.309772	0.336762	0.319601	0.211566	0.127422	0.0527896	0.210062	0.248203	0.0293978	0.0707096	0.260936	0.0776251	0.0462382	0.0143783	0.325819	0.213339	0.1447873	-0.04461936	0.0161451	0.514604	0.0102951	0.00693457	0.447829	0.00419225	0.105484	0.000305274	0.0256715	0.343804	3.63022	0.298378	0.278171	0.152018	0.271433	0.06086466	1.733091
10550	-3720.283	-3711.686	-8.597464	0.6869047	0.1860987	0.51483	0.0729758	0.61639	0.545737	0.188749	0.15915	0.0374398	0.0254019	0.177948	0.1424	0.607514	0.146178	0.0402574	0.100535	0.0715857	0.0191866	0.258444	0.304221	0.2809249	-0.01498597	0.010531	0.515693	0.0134684	0.00146108	0.451699	0.00714717	0.1526791	0.000317116	0.0261604	0.346415	3.62711	0.298501	0.289085	0.128525	0.28389	0.1376931	1.108836
10560	-3712.907	-3712.567	-0.3392363	0.5649552	0.1848082	0.320861	0.0589801	0.227627	0.302414	0.159968	0.149256	0.0667635	0.0996935	0.256482	0.0554702	0.0716582	0.0509347	0.207207	0.108383	0.0738263	0.0938955	0.461812	0.302758	0.1526118	-0.02356884	0.00944999	0.520351	0.00760307	0.00232187	0.45423	0.0060439	0.06961869	0.000301096	0.0254967	0.342863	3.63134	0.284352	0.319617	0.131206	0.264825	0.04604986	1.511811
10570	-3718.502	-3706.745	-11.75696	0.4633158	0.142902	0.715716	0.0761427	0.20879	0.239872	0.194335	0.148022	0.157632	0.0846014	0.398416	0.135534	0.0228644	0.0642189	0.257788	0.714033	0.0310749	0.274342	0.157723	0.343895	0.2836817	0.08414439	0.00849809	0.54064	0.00600621	0.00720998	0.436002	0.00164448	0.23672	3.35753e-05	0.00856817	0.220325	3.77107	0.307842	0.302486	0.135222	0.25445	0.3208644	0.7377571
10580	-3718.742	-3710.395	-8.346333	0.5060045	0.1681742	0.572296	0.0625446	0.247708	0.408651	0.191533	0.197622	0.0551526	0.0360392	0.196435	0.0882101	0.483865	0.125002	0.296343	0.0977528	0.182228	0.303377	0.341267	0.486794	0.2974082	-0.09609486	0.00914452	0.453945	0.00917053	0.00877177	0.517784	0.00118392	0.1016787	0.000143718	0.0176629	0.295724	3.68647	0.313742	0.315025	0.12759	0.243643	0.005583816	18.20953
10590	-3714.278	-3707.743	-6.535159	0.4428648	0.1934965	0.414136	0.0503443	0.178492	0.285343	0.205394	0.124755	0.143619	0.158809	0.225632	0.419076	0.172427	0.0927965	0.129322	0.341631	0.372731	0.0319936	0.135251	0.69461	0.218417	-0.04286783	0.00991306	0.552833	0.0176997	0.00858568	0.410323	0.000645548	0.08512798	0.000421175	0.0301099	0.366472	3.603	0.308703	0.289169	0.135722	0.266407	0.04226015	2.014379
10600	-3714.171	-3715.073	0.9018801	0.7278221	0.1743349	0.448438	0.0475209	0.142159	0.366036	0.135588	0.0894411	0.0817713	0.114166	0.148421	0.180565	0.00654249	0.0302011	0.0723053	0.12427	0.079135	0.0861092	0.200569	0.425071	0.2019564	0.06751701	0.00506904	0.554178	0.0153692	0.0018991	0.418794	0.00469102	0.001512978	0.000192148	0.0204033	0.313462	3.66594	0.285999	0.306746	0.137944	0.269311	0.06902998	0.0219177
10610	-3728.835	-3719.368	-9.467405	0.4052143	0.1956436	0.83988	0.0206243	0.511162	0.784213	0.388318	0.247453	0.255439	0.0868449	0.432252	0.192174	0.0664446	0.111145	0.159215	0.129961	0.0362694	0.023951	0.237062	0.461679	0.2171514	0.02760756	0.00239275	0.552855	0.00848466	0.00481045	0.42122	0.0102368	0.01029628	0.000455493	0.0313007	0.372193	3.59605	0.288612	0.292617	0.125411	0.29336	0.03790384	0.2716422
10620	-3731.66	-3712.804	-18.85612	0.2359802	0.1494833	0.569937	0.0573304	1.3993	1.43319	0.845705	0.680105	0.133411	0.0577757	0.348102	0.139235	0.23175	0.189904	0.368326	0.405162	0.106688	0.193781	0.23492	0.38649	0.4025069	-0.009232821	0.00176123	0.576511	0.00930216	0.00411214	0.399779	0.00853487	0.03467567	5.14136e-05	0.0105934	0.240267	3.74909	0.31582	0.293323	0.114854	0.276002	0.02544285	1.362885
10630	-3732.469	-3713.376	-19.09288	0.1808401	0.1499464	0.704476	0.125379	0.746965	1.35826	0.611629	0.507909	0.454508	0.201661	0.403888	0.230562	0.507982	0.226294	0.11399	0.294183	0.584978	0.360915	0.149868	0.430837	0.4071915	-0.0145614	0.0015787	0.582585	0.0071543	0.00589875	0.397152	0.00563102	0.0148504	5.2904e-05	0.0107451	0.241665	3.74754	0.290302	0.311778	0.114343	0.283578	0.000288998	51.38582
10640	-3731.131	-3713.127	-18.0041	0.1921381	0.1916456	0.89483	0.171357	0.554877	0.587044	0.351564	0.516707	0.354475	0.113945	0.302519	0.28593	0.0157261	0.168186	0.011988	0.26186	1.17498	0.539883	0.203913	0.210656	0.2683043	-0.03987746	0.0147328	0.452078	0.00952062	0.00967642	0.50871	0.00528198	0.1801397	0.000393117	0.0290991	0.361504	3.609	0.308733	0.297398	0.134038	0.259831	0.1402622	1.284306
10650	-3719.238	-3710.829	-8.409012	0.4288749	0.2063567	0.475353	0.0263007	0.440508	0.437542	0.298538	0.396862	0.0924068	0.0368205	0.31173	0.203973	0.0381186	0.165363	0.0294835	0.626438	0.0453813	0.109552	0.181061	0.508601	0.2218137	0.1968593	0.0150329	0.530552	0.00553477	0.00728301	0.437981	0.00361664	0.009795789	0.000657084	0.0375213	0.400044	3.56178	0.304594	0.286417	0.133399	0.27559	0.2066551	0.04740164
10660	-3725.812	-3713.929	-11.88212	0.3727855	0.2358452	0.55866	0.064992	0.555121	0.625858	0.325916	0.146076	0.162884	0.103531	0.404266	0.190186	0.196975	0.0615951	0.0876483	0.234755	0.531955	0.152048	0.141656	0.264579	0.2378502	0.1179806	0.00934439	0.535409	0.010243	0.00331855	0.439264	0.00242137	0.1462396	0.0015164	0.0566755	0.47067	3.47114	0.262783	0.322165	0.133395	0.281658	0.2642202	0.5534761
10670	-3720.496	-3711.59	-8.906535	0.3879874	0.18476	0.539981	0.0584993	0.260834	0.485402	0.220371	0.270937	0.171029	0.10794	0.113632	0.12501	0.107704	0.117175	0.0438641	0.591688	0.177703	0.0279222	0.908216	0.291186	0.268785	0.08875392	0.0102684	0.457299	0.00816566	0.0107098	0.503592	0.00996536	0.02305844	0.00030051	0.025472	0.34273	3.6315	0.286615	0.293259	0.148802	0.271324	0.1118124	0.2062244
10680	-3718.275	-3705.829	-12.446	0.3603348	0.1535846	0.722466	0.0759648	0.423215	0.82333	0.269633	0.240978	0.286126	0.299241	0.295523	0.186486	0.388679	0.0549395	0.17591	0.278997	0.159627	0.100082	0.18415	0.510529	0.2961894	0.07733173	0.00915454	0.526811	0.0037515	0.00954809	0.442567	0.00816856	0.04826296	6.58213e-05	0.0119793	0.25261	3.73534	0.316507	0.303748	0.118075	0.26167	0.1255947	0.3842755
10690	-3715.408	-3707.894	-7.513758	0.36596	0.1793808	0.711246	0.0852614	0.270933	0.54068	0.274321	0.205727	0.0588416	0.0349922	0.174763	0.122189	0.00728378	0.129945	0.302065	0.1298	0.319175	0.304933	0.22672	0.279221	0.2271789	0.1258635	0.00690405	0.557384	0.00438058	0.00826184	0.411109	0.0119602	0.05237615	0.000240142	0.0227908	0.32775	3.64922	0.302231	0.285546	0.133938	0.278284	0.1782397	0.2938523
10700	-3716.641	-3712.816	-3.825103	0.4094751	0.1559956	0.424124	0.0731453	0.202225	0.237215	0.121381	0.132528	0.0955253	0.0779286	0.134918	0.14086	0.0987987	0.0698482	0.55995	0.180881	0.352919	0.0787918	0.157097	0.244588	0.2420211	0.1448174	0.00586389	0.525638	0.0117602	0.00255107	0.446472	0.00771453	0.01006298	7.56481e-05	0.012838	0.259827	3.72726	0.285956	0.300294	0.136188	0.277562	0.1548804	0.06497261
10710	-3721.671	-3708.162	-13.50949	0.3821545	0.1425113	0.867863	0.0430315	0.538643	0.866979	0.328185	0.243868	0.0510992	0.0177194	0.489405	0.183462	0.168262	0.548715	0.545523	0.111068	0.0513771	0.0619451	0.0886864	0.883434	0.2907588	-0.009547294	0.00769546	0.55245	0.00625213	0.0028387	0.424956	0.00580728	0.03223156	3.2696e-05	0.00845566	0.219138	3.77237	0.305913	0.321251	0.119531	0.253305	0.02268427	1.420877
10720	-3721.708	-3713.827	-7.880155	0.4817418	0.1478701	0.596671	0.0739208	0.211259	0.358611	0.179832	0.181248	0.25988	0.0921352	0.401294	0.0583029	0.310314	0.088143	0.245181	0.0945816	0.293769	0.10829	0.143028	0.559578	0.1978386	0.07552798	0.00498156	0.512229	0.00554633	0.0036873	0.461063	0.0124929	0.07643001	4.64776e-05	0.0100742	0.235392	3.75449	0.304546	0.32493	0.123368	0.247156	0.151958	0.502968
10730	-3722.614	-3713.267	-9.346844	0.5190287	0.2291075	0.550188	0.0543014	0.319662	0.340451	0.166407	0.101017	0.181924	0.0621561	0.265809	0.199375	0.30084	0.0724026	0.337387	0.335297	0.0984608	0.0848001	0.299274	0.389312	0.2904941	-0.01006793	0.00725281	0.524723	0.0056816	0.0106704	0.445441	0.00623188	0.1581689	0.00127671	0.0520736	0.455309	3.49134	0.319597	0.292803	0.133483	0.254116	0.148101	1.06798
10740	-3728.639	-3720.8	-7.838634	0.4160734	0.1928039	0.536893	0.038934	0.129277	0.269508	0.207163	0.118194	0.221404	0.0496791	0.255783	0.258329	0.0480465	0.115552	0.152904	0.552803	0.461401	0.495538	0.408702	0.143932	0.2556458	0.1058141	0.0100837	0.524741	0.00976669	0.014344	0.429607	0.0114576	0.001119844	0.000410511	0.0297299	0.364617	3.60524	0.326415	0.302747	0.11623	0.254609	0.106934	0.0104723
10750	-3719.662	-3713.515	-6.146412	0.6688879	0.1812245	0.767502	0.0463853	0.356947	0.825319	0.10827	0.127817	0.0398081	0.0248372	0.704002	0.148178	0.0637052	0.0759804	0.0611497	0.0638895	0.238465	0.00417798	0.350237	0.247907	0.235598	-0.02365128	0.00983325	0.540852	0.00657361	0.0145274	0.418937	0.00927629	0.03007339	0.000259717	0.0236943	0.332914	3.64313	0.321019	0.296179	0.129793	0.253009	0.00642211	4.682789
10760	-3717.255	-3713.364	-3.890805	0.5588964	0.1792693	0.357564	0.0391991	0.256554	0.185464	0.225537	0.122294	0.109722	0.0319636	0.111951	0.08264	0.446075	0.119797	0.0924058	0.0953238	0.0919135	0.311274	0.514855	0.263828	0.1712746	-0.06265934	0.0100163	0.510505	0.00799741	0.0100656	0.455415	0.0060001	0.145765	0.000238995	0.0227367	0.327437	3.64959	0.304911	0.301357	0.1363	0.257432	0.08310567	1.753972
10770	-3724.861	-3718.173	-6.687937	0.7641252	0.1839411	0.657138	0.0369417	0.160123	0.254664	0.219045	0.142801	0.136862	0.117306	0.235123	0.289129	0.107328	0.0549481	0.445069	0.0493974	0.0937675	0.482716	0.255458	0.392865	0.2304888	-0.1302287	0.0126824	0.38879	0.0149935	0.00193853	0.576638	0.00495787	0.1388471	0.000290671	0.025055	0.340467	3.63419	0.305151	0.305177	0.130337	0.259334	0.008618385	16.11057
10780	-3715.217	-3712.561	-2.656634	0.7204363	0.1980972	0.29446	0.0476882	0.157333	0.313453	0.200112	0.11529	0.108164	0.0411954	0.0977683	0.142451	0.130393	0.0449313	0.119246	0.674441	0.0118607	0.218798	0.194918	0.561646	0.1670298	0.07214587	0.0101653	0.53674	0.0159478	0.00563646	0.424037	0.00747323	0.01235212	0.00049711	0.032685	0.378674	3.58814	0.296264	0.290359	0.140599	0.272778	0.084498	0.1461825
