Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3124	0	-3795.566	-3711.495	-84.07062	6.277246	0.1859931	0.0143445	0.0123711	0.0525635	0.00754618	0.00417448	0.056196	0.134341	0.00898375	0.0146787	0.00588608	0.0400104	0.014757	0.0499406	0.00624238	0.0117052	0.0555417	0.00530794	0.0272236	0.0287324	0.0227561	0.0065782	0.00901399	0.00611407	0.0394738	0.000262113	0.0148846	0.0463255	0.0102501	0.000837475	0.00620902	0.0525779	0.00482929	0.011393	0.0268451	0.031477	0.0697085	0.00705208	0.0297225	0.0194714	0.0497305	0.025527	0.00739168	0.02531779	0.03008438	0.0135827	0.518101	0.00693439	0.00536015	0.44099	0.0150317	9.707957	0.1443332	6	37.3339	0.444197	0.000315782	0.0261058	0.346125	3.62745	0.289214	0.310843	0.13752	0.262423	0.1744176	0.8275152
3125	1	-3789.283	-3712.997	-76.28612	6.559817	0.191184	0.0117584	0.0348567	0.03231	0.00974099	0.00800959	0.00296862	0.0406844	0.00076986	0.00106442	0.0285981	0.000882415	0.0492477	0.0338044	0.00902226	0.0028623	0.0235972	0.00635366	0.0106126	0.0142994	0.0124742	0.0176814	0.0236305	0.0241829	0.0320734	0.00916434	0.025502	0.0322944	0.00482905	0.0512246	0.0438614	0.0201245	0.00881871	0.0109586	0.0521225	0.00480698	0.00220463	0.0221413	0.00171844	0.00931752	0.00532478	0.00973621	0.00424597	0.01972021	0.01676294	0.0107634	0.528437	0.0102303	0.0103339	0.432986	0.00724918	14.69544	0.1669935	4	37.79342	0.4056712	0.000386335	0.0288494	0.36026	3.6105	0.293375	0.328436	0.12687	0.251319	0.1837564	0.9087763
3126	0	-3793.197	-3707.791	-85.40559	6.277246	0.202163	0.0106681	0.00025754	0.0158227	0.0208106	0.0311668	0.0566917	0.023421	0.00865879	0.0111879	0.00605616	0.0420643	0.00939417	0.000907912	0.0082245	0.0233426	0.0582871	0.00908032	0.0200252	0.0163308	0.0941183	0.00529268	0.0730269	0.00978693	0.0216722	0.0276656	0.0606226	0.0850336	0.0150683	0.00326053	0.00974919	0.0331141	0.00135953	0.00459834	0.00451451	0.0565445	0.0107687	0.0292633	0.0480439	0.0205308	0.0384346	0.0386517	0.0121123	0.02273143	0.03008438	0.0128852	0.548595	0.00535115	0.00232708	0.412996	0.0178462	9.707957	0.1443332	6	37.3339	0.444197	0.000571926	0.0350326	0.38928	3.57512	0.305603	0.303767	0.131974	0.258656	0.1744176	0.8275152
3127	1	-3794.035	-3711.763	-82.27184	6.559817	0.1884457	0.0112469	0.0286407	0.0148441	0.0115095	0.0107992	0.00308284	0.0418756	0.0138831	0.00978288	0.0231882	0.00771836	2.96834e-05	0.0527275	0.0298339	0.000947951	0.0136478	0.00281496	0.0242106	0.014124	0.0193147	0.0051545	0.0315458	0.0289352	0.0206308	0.00302696	0.0460557	0.00222064	0.027845	0.0323471	0.0532648	0.0528841	0.00461908	0.00671276	0.111258	0.00486294	0.00966062	0.0209719	0.017794	0.00303581	0.0345883	0.00752344	0.00878453	0.02144351	0.01676294	0.0135098	0.508878	0.01031	0.00653187	0.43636	0.02441	14.69544	0.1669935	4	37.79342	0.4056712	0.000347832	0.027387	0.352836	3.61943	0.299062	0.311146	0.131846	0.257947	0.1837564	0.9087763
3128	0	-3798.704	-3711.235	-87.46843	6.277246	0.1637805	0.0189047	0.00405545	0.0281934	0.0225422	0.0345866	0.0689464	0.0046152	0.0143117	0.0092858	0.00335958	0.0361048	0.0148176	0.0359002	0.0474711	0.018929	0.0764071	0.00505638	0.0165056	0.0145008	0.0690383	0.0331942	0.049347	0.0266578	0.0205887	0.0228732	0.0393004	0.00865647	0.0484843	0.000582883	0.00691048	0.0251863	0.00869159	0.0448547	0.0297171	0.0136449	0.0273979	0.0206639	0.00559389	0.0680344	0.0640488	0.0229914	0.00493927	0.02571345	0.03008438	0.00952799	0.548847	0.00787211	0.00444945	0.421261	0.00804242	9.707957	0.1443332	6	37.3339	0.444197	0.000115279	0.0158297	0.282891	3.70116	0.29705	0.324492	0.120155	0.258303	0.1744176	0.8275152
3129	1	-3809.663	-3708.797	-100.8658	6.559817	0.198883	0.0115227	0.0340278	0.0319359	0.0117999	0.0125986	0.0054609	0.0327503	0.0601138	0.0425956	0.104706	0.0124867	0.0638831	0.0377269	0.0127657	0.0295994	0.0383266	0.00514271	0.0100349	0.0528539	0.0174561	0.0206452	0.0472507	0.0180849	0.00567501	0.0482138	0.0496079	0.0296307	0.168656	0.0356655	0.052738	0.00815856	0.0217084	0.0147804	0.0202738	0.00680306	0.00945096	0.0218218	0.0252156	0.00661284	0.0186972	0.0598078	0.0143672	0.03707397	0.01676294	0.00664455	0.539747	0.0060856	0.00733695	0.43552	0.0046662	14.69544	0.1669935	4	37.79342	0.4056712	0.000510993	0.0331336	0.380736	3.58562	0.308074	0.295111	0.141201	0.255613	0.1837564	0.9087763
3130	0	-3803.742	-3709.536	-94.2058	6.277246	0.2283009	0.0125386	0.0671085	0.00304999	0.00812377	0.00511082	0.0551997	0.021448	0.0108773	0.00990534	0.00678968	0.0273666	0.0135909	0.000255369	0.0378656	0.0512112	0.0233146	0.00556549	0.0173714	0.0437803	0.0150755	0.103212	0.0119432	0.0664731	0.0258144	0.0161438	0.0103751	0.0420975	0.095236	0.0023856	0.00766683	0.0521523	0.0111026	0.0309047	0.0281581	0.0212188	0.0138782	0.107585	0.0497105	0.0572436	0.0418013	0.0461746	0.0137788	0.03978568	0.03008438	0.0127967	0.518691	0.00393218	0.00737681	0.452373	0.00482971	9.707957	0.1443332	6	37.3339	0.444197	0.00124982	0.0515306	0.453439	3.49378	0.308083	0.281868	0.131653	0.278395	0.1744176	0.8275152
3131	1	-3792.4	-3708.951	-83.4489	6.559817	0.1812126	0.00639458	0.0271304	0.0207168	0.00949606	0.00842642	0.00427207	0.0213378	0.0339455	0.00924265	0.011117	0.0133479	0.0347762	0.0364307	0.0247836	0.0112498	0.0280276	0.00114451	0.00555924	0.00582231	0.0176785	0.0136693	0.019518	0.00171888	0.00774033	0.0618898	0.0189729	0.117573	0.0157306	0.0265858	0.0247714	0.0407957	0.0314393	0.011525	0.063611	0.00176565	0.00668641	0.0192137	0.0168177	0.0161208	0.0387532	0.0042214	0.00316963	0.02088981	0.01676294	0.00971438	0.48973	0.00791648	0.00686821	0.478657	0.00711352	14.69544	0.1669935	4	37.79342	0.4056712	0.000259588	0.0236884	0.332881	3.64317	0.303875	0.308961	0.134968	0.252197	0.1837564	0.9087763
3132	0	-3802.571	-3715.574	-86.99692	6.277246	0.1775476	0.00820553	0.0444874	0.0248293	0.000964878	0.0242132	0.0443093	0.0131963	0.00553178	0.012549	0.00804575	0.0311742	0.00958428	0.00543578	0.0027027	0.0103601	0.046147	0.00739353	0.0175657	0.0380239	0.0793005	0.0517868	0.0117281	0.110055	0.0333797	0.0107746	0.00182816	0.0221864	0.056765	0.00558306	0.00759608	0.00548298	0.0013949	0.060833	0.0183241	0.00847539	0.0515221	0.0546587	0.025211	0.0468208	0.0466674	0.044963	0.0143492	0.02664437	0.03008438	0.0159244	0.51945	0.00764731	0.0162095	0.433814	0.00695488	9.707957	0.1443332	6	37.3339	0.444197	0.000221783	0.0219089	0.322585	3.65528	0.287495	0.315663	0.135396	0.261445	0.1744176	0.8275152
3133	1	-3781.807	-3706.2	-75.60728	6.559817	0.2035995	0.0140829	0.0339433	0.0247919	0.0139752	0.0126194	0.00325425	0.0247214	0.0344218	0.0191249	0.00613017	0.00973325	0.00316952	0.0387381	0.00960538	0.0328281	0.0150174	0.00283737	0.0197264	0.0971827	0.0175207	0.0106205	0.00712413	0.0142675	0.015292	0.0052117	0.00815083	0.0437649	0.0167121	0.00894026	0.0314135	0.0100539	0.0228501	0.0138736	0.00945062	0.00512176	0.0057242	0.0226812	0.0113018	0.00304387	0.0251899	0.0168453	0.000690062	0.01746974	0.01676294	0.00938824	0.53822	0.00629527	0.00226378	0.433985	0.00984747	14.69544	0.1669935	4	37.79342	0.4056712	0.000600163	0.0358775	0.392987	3.57054	0.31705	0.292905	0.133536	0.256509	0.1837564	0.9087763
3134	0	-3791.716	-3716.535	-75.18084	6.277246	0.1496787	0.0133067	0.00605322	0.00800301	0.0318156	0.00684086	0.0399351	0.0616277	0.0101383	0.00847468	0.0049595	0.0310863	0.0133635	0.000509713	0.0329454	0.033234	0.0667133	0.00598681	0.0190586	0.00430164	0.00650736	0.0112024	0.0252708	0.0111622	0.018429	0.0378416	0.0002018	0.0101125	0.00499826	0.00560445	0.00476364	0.0429668	0.0117638	0.0568175	0.0452631	0.0141428	0.00923181	0.00959212	0.0440803	0.0507873	0.0247717	0.00218253	0.000295131	0.02203029	0.03008438	0.00460059	0.613108	0.00997126	0.0168634	0.352371	0.00308577	9.707957	0.1443332	6	37.3339	0.444197	5.20385e-05	0.0106573	0.240857	3.74843	0.270035	0.320166	0.118145	0.291653	0.1744176	0.8275152
3135	1	-3768.264	-3705.078	-63.18586	6.559817	0.1706027	0.00902892	0.0259549	0.0171164	0.0120793	0.0129144	0.00526874	0.0144095	0.00165769	0.0078038	0.00316354	0.0105667	0.00908651	0.030356	0.0201928	0.0489866	0.0294123	0.00440896	0.000751297	0.0122135	0.000976434	0.011824	0.0190951	0.00734834	0.00385898	0.00843155	0.0339571	0.0128205	0.0266559	0.0342526	0.0216736	0.00331183	0.00539687	0.0143386	0.0065067	0.00570216	0.00654276	0.00810776	0.0209787	0.000938487	0.00726605	0.00149646	0.015361	0.01273562	0.01676294	0.00902896	0.538683	0.00640841	0.00260462	0.438568	0.00470677	14.69544	0.1669935	4	37.79342	0.4056712	0.000161554	0.0187198	0.302753	3.67837	0.300673	0.290906	0.124925	0.283496	0.1837564	0.9087763
3136	0	-3809.057	-3713.545	-95.51167	6.277246	0.1584572	0.0127405	0.0188379	0.0224003	0.0152218	0.0187772	0.0517121	0.0313933	0.00928845	0.0112082	0.00644617	0.031949	0.0106747	0.033525	0.0065317	0.0020431	0.103263	0.00478482	0.0227367	0.0152232	0.0672947	0.0427713	0.0364079	0.0194559	0.0393526	0.0198573	0.068415	0.0462752	0.0259236	0.00871752	0.00551532	0.0253453	0.00763482	0.0399501	0.0604458	0.0792889	0.013964	0.0135706	0.108355	0.0927474	0.0549083	0.0214377	0.0422371	0.02938512	0.03008438	0.00497308	0.572371	0.00687677	0.0201692	0.389771	0.00583883	9.707957	0.1443332	6	37.3339	0.444197	8.68152e-05	0.013748	0.267162	3.719	0.324074	0.289858	0.130362	0.255707	0.1744176	0.8275152
3137	1	-3781.692	-3716.173	-65.5193	6.559817	0.1686232	0.0136241	0.0245661	0.0153071	0.0142141	0.00975549	0.0110279	0.00377524	0.0236234	0.00816679	0.00331069	0.00883892	0.00177987	0.0216758	0.06801	0.0376253	0.0218197	0.00301394	0.00158771	0.00126276	0.0072041	0.0142068	0.0346604	0.00414547	0.00348926	0.00447222	0.0234489	0.00506814	0.02524	0.0271346	0.0255935	0.000457124	0.0181847	0.0077609	0.0014967	0.00584205	0.0085336	0.0126156	0.00660154	0.0247448	0.0181348	0.00162522	0.0102484	0.01378349	0.01676294	0.0176385	0.62081	0.00250051	0.0096142	0.341204	0.00823359	14.69544	0.1669935	4	37.79342	0.4056712	0.000146898	0.017856	0.297027	3.68497	0.285633	0.30652	0.121812	0.286035	0.1837564	0.9087763
3138	0	-3800.567	-3712.073	-88.49421	6.277246	0.1589525	0.0168984	0.00508502	0.0151097	0.00165185	0.0188781	0.0682293	0.0052777	0.00821092	0.00798865	0.00425327	0.0330695	0.0115478	0.0182412	0.107198	0.0148898	0.0643666	0.00645324	0.0167938	0.00580867	0.0142788	0.00751166	0.016556	0.0988774	0.0435324	0.0119954	0.00996049	0.0935174	0.0185931	0.00478128	0.00769944	0.0252835	0.00115982	0.0456495	0.0783922	0.0110602	0.0434632	0.0228767	0.0635267	0.0276957	0.0357175	0.0290213	0.0238458	0.02751132	0.03008438	0.00501511	0.547146	0.00714676	0.0209289	0.413705	0.00605805	9.707957	0.1443332	6	37.3339	0.444197	8.92078e-05	0.0139352	0.268633	3.71734	0.305077	0.307165	0.133291	0.254466	0.1744176	0.8275152
3139	1	-3780.024	-3719.041	-60.98335	6.559817	0.1795677	0.00800701	0.0229868	0.010937	0.0133373	0.0110957	0.00301429	0.00300434	0.0266617	0.0086641	0.00776434	0.00609139	0.0109236	0.0191915	0.012711	0.0322001	0.0202818	0.00178998	2.19001e-05	0.00727238	0.00134263	0.00142934	0.00965531	0.00366596	0.0184903	0.00850097	0.0151986	0.00366698	0.00605796	0.000528887	0.0348715	0.0407655	0.00944285	0.0220446	0.00965095	0.00602544	0.00857117	0.0114467	0.0164201	0.0207491	0.00669553	0.0162326	0.0158249	0.01508579	0.01676294	0.00413068	0.624862	0.0116287	0.00766061	0.343431	0.00828734	14.69544	0.1669935	4	37.79342	0.4056712	0.000242076	0.0228817	0.328275	3.6486	0.276979	0.311916	0.125041	0.286064	0.1837564	0.9087763
3140	0	-3815.975	-3718.726	-97.24942	6.277246	0.1728915	0.0147974	0.166474	0.0725729	0.0128152	0.0199134	0.0522936	0.107395	0.00642815	0.00518999	0.00309072	0.0383763	0.00994988	0.015663	0.104427	0.035194	0.0499194	0.0064123	0.0279168	0.00815092	0.0218814	0.0213942	0.00544722	0.00301973	0.0144189	0.0731461	0.00291786	0.0139627	0.0810947	0.00671148	0.00803417	0.0744222	0.00428754	0.0469017	0.00868361	0.0300344	0.0204274	0.0192991	0.0102959	0.0110678	0.0203819	0.0909373	0.0333076	0.02503364	0.03008438	0.00639258	0.500611	0.00653893	0.0191489	0.448071	0.0192371	9.707957	0.1443332	6	37.3339	0.444197	0.000179843	0.0197438	0.309334	3.67074	0.301711	0.317939	0.12527	0.25508	0.1744176	0.8275152
3141	1	-3791.811	-3717.902	-73.90947	6.559817	0.145284	0.00938367	0.0288416	0.0154687	0.0162204	0.0112938	0.00737871	0.00289716	0.00154982	0.00091717	0.00258919	0.00556406	0.0274062	0.0271383	0.00111681	0.0468239	0.0339977	0.00289348	0.0543524	0.0152026	0.0221676	0.0421683	0.0596858	0.0461986	0.00426496	0.00476162	0.0132103	0.0350163	0.0116	0.00587735	0.0337381	0.0168238	0.0145488	0.0122364	0.000752774	0.00695485	0.00574018	0.0212346	0.000441132	0.0183275	0.0036252	0.0176412	0.00273741	0.01807655	0.01676294	0.00516406	0.623317	0.0116	0.00943822	0.345168	0.00531228	14.69544	0.1669935	4	37.79342	0.4056712	3.93494e-05	0.00927279	0.227558	3.76313	0.325085	0.269773	0.128428	0.276714	0.1837564	0.9087763
3142	0	-3796.991	-3715.958	-81.03381	6.277246	0.204207	0.0135196	0.0129326	0.0122272	0.0395076	0.0241308	0.0467352	0.0446322	0.00667798	0.0124569	0.00343992	0.0333417	0.00953655	0.0767964	0.00462811	0.0109142	0.0181869	0.0060648	0.0293335	0.0344077	0.00726886	0.0143379	0.00429184	0.00189458	0.00842972	0.0740796	0.0186012	0.00304204	0.101921	0.00319701	0.00733262	0.0598978	0.002328	0.0355995	0.00280496	0.0287041	0.00973258	0.00157277	0.000807547	0.00581839	0.0284684	0.0651032	0.0455648	0.02058554	0.03008438	0.00852551	0.478815	0.00452314	0.0183151	0.477398	0.012424	9.707957	0.1443332	6	37.3339	0.444197	0.000612394	0.0362372	0.394548	3.5686	0.314109	0.288431	0.14193	0.255531	0.1744176	0.8275152
3143	1	-3787.044	-3709.414	-77.62984	6.559817	0.1767584	0.0114496	0.0275681	0.0264138	0.0107577	0.0121509	0.00455166	0.0843079	0.0214664	0.010358	0.0130672	0.030993	0.00358497	0.0391004	0.00570426	0.0292126	0.0374419	0.00651607	0.0296297	0.0115926	0.000868608	0.010967	0.00812743	0.00716386	0.00133106	0.00959991	0.0236798	0.0275641	0.0244102	0.0176455	0.0390822	0.00223203	0.000849028	0.00907905	0.0400259	0.00664231	0.00817764	0.00920186	0.000100577	0.0801991	0.0123357	0.0177017	0.00174896	0.0202455	0.01676294	0.00678116	0.564286	0.00945055	0.0166186	0.397434	0.00542975	14.69544	0.1669935	4	37.79342	0.4056712	0.000214208	0.0215343	0.320353	3.6579	0.293573	0.306876	0.137971	0.26158	0.1837564	0.9087763
3144	0	-3795.194	-3707.712	-87.48181	6.277246	0.1668373	0.00715973	0.00887604	0.0717856	0.0631779	0.00214096	0.048481	0.0973669	0.00892298	0.0116732	0.00669403	0.0267692	0.0114185	0.0476593	0.00325915	0.00111507	0.0652371	0.00652234	0.0261657	0.00237219	0.0149607	0.0169451	0.00362387	0.0415695	0.0195264	0.109253	0.0923522	0.00562536	0.0699885	0.00316785	0.00794739	0.0291682	0.0180755	0.010173	0.00717906	0.00240225	0.00795051	0.00643851	0.0026734	0.022509	0.00455802	0.0700779	0.0122221	0.03453354	0.03008438	0.0111201	0.499145	0.00723807	0.0101543	0.46894	0.00340322	9.707957	0.1443332	6	37.3339	0.444197	0.000134558	0.0170943	0.291835	3.69094	0.311706	0.286225	0.135343	0.266726	0.1744176	0.8275152
3145	1	-3792.335	-3709.933	-82.40233	6.559817	0.1724738	0.00714491	0.0330427	0.025789	0.0152629	0.0113848	0.00217666	0.0266015	0.00294236	0.0447369	0.00842849	0.00262469	0.00765213	0.0519937	0.0518253	0.0301929	0.0179926	0.00611984	0.00612998	0.0419474	0.0368742	0.0273335	0.0139217	0.00156365	0.00701374	0.00810721	0.0183105	0.00109014	0.0012633	0.044252	0.0612725	0.0264185	0.0226155	0.00839207	0.023817	0.00671168	0.011846	0.0308978	0.00373094	0.0790805	0.00398025	0.0174548	0.000816479	0.02528568	0.01676294	0.00646709	0.538151	0.00724491	0.00395564	0.424131	0.0200501	14.69544	0.1669935	4	37.79342	0.4056712	0.000176395	0.0195549	0.308136	3.67213	0.308907	0.314362	0.115856	0.260875	0.1837564	0.9087763
3146	0	-3790.939	-3717.971	-72.96747	6.277246	0.1964162	0.0113783	0.0206318	0.00915156	0.0221567	0.00439331	0.0498801	0.0111123	0.00959158	0.0083771	0.00549532	0.0186069	0.0116872	0.0170692	0.0157189	0.0200761	0.0368666	0.00701511	0.0167091	0.000902615	0.0117467	0.0112689	0.00378024	0.0425476	0.017152	0.0357856	0.0237548	0.0189418	0.027312	0.00371985	0.0068602	0.0358074	0.0218248	0.0219466	0.0791627	0.0349036	0.00350107	0.00157006	0.0264243	0.0417271	0.00993193	0.0175304	0.00630963	0.02153391	0.03008438	0.00857474	0.589813	0.00793062	0.0216189	0.369326	0.00273673	9.707957	0.1443332	6	37.3339	0.444197	0.000468318	0.0317339	0.37424	3.59356	0.29908	0.281016	0.131499	0.288405	0.1744176	0.8275152
3147	1	-3797.963	-3714.555	-83.40862	6.559817	0.1651027	0.0152587	0.0264429	0.0136577	0.0115131	0.0100554	0.00477505	0.027771	0.0239806	0.00380939	0.0893015	0.0174739	0.00945277	0.0291126	0.0143336	0.028431	0.0361418	0.00239847	0.01051	0.000188491	0.0319807	0.00652058	0.0221225	0.0254469	0.0441744	0.0143593	0.0144557	0.00831673	0.00974535	0.0894241	0.0470776	0.0288396	0.0201938	0.0170547	0.0123811	0.00599597	0.0105775	0.014972	0.0397104	0.0104903	0.00422281	0.0200642	0.0189794	0.02198104	0.01676294	0.00566017	0.538234	0.00235956	0.00316581	0.424197	0.0263838	14.69544	0.1669935	4	37.79342	0.4056712	0.00012334	0.0163705	0.286768	3.69674	0.3078	0.300564	0.136087	0.255549	0.1837564	0.9087763
3148	0	-3800.588	-3710.631	-89.95653	6.277246	0.2011501	0.0186618	0.0271244	0.074109	0.00794867	0.0131268	0.0550396	0.0214404	0.010506	0.0121179	0.00480571	0.025446	0.0107336	0.0706892	0.0199432	0.0328076	0.0818806	0.00640814	0.0147082	0.0136265	0.0565764	0.0616594	0.111071	0.002206	0.0163548	0.0613526	0.0438393	0.00248727	0.0232813	0.0095581	0.012491	0.0374865	0.00436724	3.81799e-05	0.0222614	0.0287366	0.00100974	0.00609657	0.0199766	0.0250999	0.0184312	0.0773959	0.0321136	0.02477786	0.03008438	0.00981473	0.511671	0.0125462	0.0114791	0.450571	0.00391793	9.707957	0.1443332	6	37.3339	0.444197	0.00055259	0.0344416	0.386653	3.57835	0.30584	0.291883	0.135378	0.266898	0.1744176	0.8275152
3149	1	-3792.84	-3714.53	-78.30963	6.559817	0.2355455	0.00995641	0.0225988	0.0147808	0.0128516	0.0107889	0.00544345	0.00534908	0.00725176	0.022166	3.38482e-05	0.0247911	0.0601769	0.0544107	0.0170412	0.0266172	0.0235056	0.00454815	0.00801673	0.103178	0.00205193	0.00843706	0.0287472	0.00905369	0.0503579	0.0109441	0.00363786	0.01665	0.0026142	0.022524	0.0245569	0.0091277	0.0134701	0.011935	0.0495172	0.00383431	0.0169149	0.0158631	0.00757192	0.0206304	0.00137971	0.00653354	0.0128443	0.02149164	0.01676294	0.0138966	0.515782	0.00439261	0.00188192	0.44368	0.0203666	14.69544	0.1669935	4	37.79342	0.4056712	0.00150515	0.0564684	0.469996	3.47203	0.294358	0.31099	0.130961	0.263691	0.1837564	0.9087763
3150	0	-3792.879	-3710.615	-82.26454	6.277246	0.1710411	0.0198592	0.0218123	0.014243	0.0133391	0.0288682	0.0545897	0.0104667	0.0103514	0.012923	0.00414579	0.0309392	0.0140044	0.0415455	0.00911089	0.0111997	0.0651044	0.00614631	0.0155576	0.0122254	0.00522957	0.0208288	0.00307882	0.0137344	0.0240051	0.0935545	0.0427426	0.0242686	0.00193366	0.00361653	0.00566758	0.0181887	0.0022793	0.0307316	0.0232668	0.0605783	0.00367287	0.00283572	0.00154018	0.0267103	0.0374616	0.0510128	0.111475	0.02311744	0.03008438	0.0103587	0.520231	0.00536687	0.00714901	0.45307	0.00382409	9.707957	0.1443332	6	37.3339	0.444197	0.000164944	0.0189138	0.304017	3.6769	0.285157	0.314395	0.13452	0.265928	0.1744176	0.8275152
3151	1	-3782.142	-3708.844	-73.29794	6.559817	0.2010048	0.00862267	0.0366154	0.0141655	0.010392	0.0118783	0.00611816	0.00612738	0.0123215	0.00137589	0.0155745	0.0260432	0.00845444	0.0368395	0.000590847	0.0253347	0.0237361	0.00472704	0.0403026	0.0249905	0.0052101	0.0225214	0.00414712	0.0274833	0.0360547	0.00698892	0.00682206	0.0367551	0.0546783	0.0140745	0.0195227	0.0254872	0.000110024	0.00852027	0.0222687	0.0061289	0.0170723	0.0108446	0.0110685	0.0133674	0.00185789	0.0259344	0.00969431	0.01561039	0.01676294	0.013068	0.498078	0.00649564	0.000347865	0.465517	0.0164933	14.69544	0.1669935	4	37.79342	0.4056712	0.000549854	0.0343572	0.386275	3.57882	0.292948	0.294529	0.130703	0.281819	0.1837564	0.9087763
3152	0	-3790.357	-3711.926	-78.43136	6.277246	0.1782937	0.0112257	0.00900975	0.0138976	0.0130665	0.0225078	0.0532332	0.0510529	0.0120981	0.00974161	0.0026778	0.0196074	0.00933718	0.00390703	0.0218541	0.0140677	0.0787211	0.00663878	0.0166649	0.0429224	0.0503575	0.0153038	0.00657966	0.00422213	0.00901524	0.082791	0.00740903	0.0505681	0.00106945	0.0033778	0.00733508	0.0384502	0.0202804	0.00480283	0.0315599	0.00543702	0.0031518	0.0168452	0.0276022	0.0237748	0.0041772	0.0659486	0.0252669	0.02105173	0.03008438	0.0111512	0.545729	0.00491904	0.00513813	0.428234	0.00482848	9.707957	0.1443332	6	37.3339	0.444197	0.000229124	0.0222658	0.324691	3.65281	0.28389	0.304501	0.139314	0.272296	0.1744176	0.8275152
3153	1	-3779.122	-3710.395	-68.72715	6.559817	0.1874281	0.00936053	0.0237714	0.0155065	0.0110421	0.0135315	0.010092	0.00379981	0.00709398	0.0221579	0.00449602	0.00780407	0.0209339	0.0443213	0.00878545	0.0155098	0.0118634	0.0043912	0.0222674	0.0115301	0.00667421	0.00408983	0.000463815	0.0130269	0.0308431	0.0054002	0.0162713	0.0398536	0.00100059	0.00680899	0.0307869	0.0362464	0.0467645	0.00801679	0.036952	0.00485612	0.0100076	0.0158611	0.0151747	0.00954526	0.0105715	0.000971159	0.00921201	0.01627674	0.01676294	0.0130968	0.506951	0.00654197	0.000777251	0.466541	0.00609122	14.69544	0.1669935	4	37.79342	0.4056712	0.00033426	0.0268521	0.350059	3.62275	0.308793	0.290558	0.142444	0.258204	0.1837564	0.9087763
3154	0	-3796.162	-3715.431	-80.73075	6.277246	0.1615906	0.0134242	0.0135865	0.0180038	0.0187392	0.00868159	0.0474136	0.0148633	0.00987928	0.0140141	0.00634307	0.0281172	0.0101366	0.0172545	0.0287409	0.0130759	0.06425	0.0072382	0.018403	0.0212993	0.00200785	0.0445525	0.020155	0.018381	0.010874	0.142936	0.00132448	0.0337542	0.0326097	0.0102608	0.00417808	0.0118233	0.0177124	0.0112274	0.0266589	0.0175716	0.0149616	0.00889601	0.114668	0.0220986	0.0114932	0.00918443	0.00470538	0.02504304	0.03008438	0.010347	0.549177	0.00324115	0.00684353	0.426021	0.00437009	9.707957	0.1443332	6	37.3339	0.444197	0.000102818	0.0149546	0.276443	3.7085	0.293662	0.299029	0.145923	0.261386	0.1744176	0.8275152
3155	1	-3788.763	-3710.752	-78.01087	6.559817	0.1884635	0.00878661	0.0279394	0.0143946	0.0129672	0.0148788	0.00737183	0.000448729	0.00491346	0.0480083	0.0080162	0.0158676	0.0322708	0.0305289	0.0280454	0.0279458	0.0424949	0.00260631	0.00594345	0.0291922	0.00376569	0.0250689	0.0237493	0.00656384	0.0238588	0.0568846	0.0165395	0.0292005	0.0107567	0.0126264	0.0338218	0.0162746	0.0221004	0.00789757	0.019089	0.00444221	0.0051773	0.0155976	0.0166706	0.0102796	0.0209429	0.0270729	0.00341679	0.02178385	0.01676294	0.0133337	0.609643	0.0111674	0.00104358	0.358203	0.00660938	14.69544	0.1669935	4	37.79342	0.4056712	0.000348071	0.0273964	0.352884	3.61937	0.306571	0.295454	0.128676	0.269298	0.1837564	0.9087763
